Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",right,2
2,4,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0]",left,4
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2]",down,4
4,8,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0]",left,4
5,16,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0]",left,8
6,20,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 8]",right,8
7,20,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 8]",down,8
8,20,"[0, 0, 4, 4, 0, 2, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
9,32,"[0, 0, 0, 8, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
10,48,"[0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
11,48,"[4, 16, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,16
12,52,"[0, 0, 4, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 2]",right,16
13,56,"[0, 0, 4, 16, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 4]",right,16
14,60,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2, 4, 8]",down,16
15,60,"[0, 2, 4, 2, 0, 0, 0, 16, 0, 0, 4, 8, 0, 0, 0, 0]",up,16
16,64,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 2, 8, 8]",down,16
17,84,"[2, 0, 0, 0, 2, 0, 0, 0, 16, 0, 0, 0, 4, 16, 0, 0]",left,16
18,86,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 2, 0, 4, 16, 0, 0]",down,16
19,86,"[4, 16, 2, 0, 16, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up,16
20,86,"[2, 4, 16, 2, 0, 0, 0, 16, 0, 0, 4, 2, 0, 0, 0, 0]",right,16
21,86,"[2, 4, 16, 2, 0, 0, 4, 16, 0, 0, 0, 2, 2, 0, 0, 0]",up,16
22,90,"[4, 4, 16, 2, 0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 2, 0]",up,16
23,98,"[8, 16, 2, 0, 4, 16, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0]",left,16
24,138,"[8, 32, 4, 0, 4, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up,32
25,146,"[8, 32, 4, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",up,32
26,158,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 16, 2, 8, 2]",down,32
27,158,"[0, 0, 2, 0, 0, 0, 0, 0, 32, 0, 0, 0, 16, 2, 8, 2]",left,32
28,158,"[2, 0, 0, 0, 0, 2, 0, 0, 32, 0, 0, 0, 16, 2, 8, 2]",left,32
29,162,"[2, 4, 8, 2, 32, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2]",up,32
30,166,"[2, 4, 8, 4, 32, 0, 0, 0, 16, 0, 0, 0, 0, 2, 0, 0]",up,32
31,166,"[2, 4, 8, 4, 0, 0, 0, 32, 2, 0, 0, 16, 0, 0, 0, 2]",right,32
32,168,"[0, 0, 0, 4, 2, 0, 0, 32, 0, 0, 0, 16, 4, 4, 8, 2]",down,32
33,176,"[4, 0, 0, 2, 2, 32, 0, 0, 16, 0, 0, 0, 8, 8, 2, 0]",left,32
34,192,"[0, 0, 4, 2, 0, 0, 2, 32, 0, 2, 0, 16, 0, 0, 16, 2]",right,32
