Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
2,8,"[8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
3,8,"[0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",right,8
4,8,"[0, 2, 0, 8, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
5,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 4, 0, 2]",down,8
6,10,"[2, 4, 0, 8, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
7,10,"[0, 2, 4, 8, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0]",right,8
8,14,"[2, 2, 4, 8, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
9,18,"[0, 4, 4, 8, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,8
10,26,"[0, 0, 8, 8, 0, 0, 2, 4, 0, 2, 0, 2, 0, 0, 0, 0]",right,8
11,46,"[16, 0, 0, 0, 2, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
12,46,"[16, 4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 4, 0]",up,16
13,46,"[16, 4, 4, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2]",up,16
14,58,"[16, 8, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 0]",left,16
15,66,"[16, 8, 0, 2, 2, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0]",up,16
16,66,"[0, 0, 0, 0, 16, 2, 0, 0, 2, 8, 0, 0, 8, 2, 0, 2]",down,16
17,70,"[0, 0, 0, 2, 0, 0, 16, 2, 0, 0, 2, 8, 0, 0, 8, 4]",right,16
18,74,"[0, 0, 16, 4, 0, 0, 2, 8, 0, 0, 8, 4, 0, 2, 0, 0]",up,16
19,74,"[0, 2, 16, 4, 0, 0, 2, 8, 0, 0, 8, 4, 2, 0, 0, 0]",up,16
20,74,"[2, 2, 16, 4, 0, 2, 2, 8, 0, 0, 8, 4, 0, 0, 0, 0]",up,16
21,82,"[4, 16, 4, 0, 4, 8, 0, 0, 8, 4, 0, 0, 0, 2, 0, 0]",left,16
22,86,"[0, 16, 0, 0, 0, 8, 0, 0, 8, 4, 0, 2, 8, 2, 4, 0]",down,16
23,94,"[0, 16, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 16, 2, 4, 2]",down,16
24,94,"[16, 16, 2, 2, 0, 8, 4, 4, 0, 4, 0, 0, 0, 2, 0, 0]",up,16
25,138,"[0, 0, 32, 4, 0, 0, 8, 8, 0, 0, 2, 4, 0, 0, 0, 2]",right,32
26,154,"[0, 0, 32, 4, 0, 0, 0, 16, 2, 0, 2, 4, 0, 0, 0, 2]",right,32
27,158,"[0, 0, 32, 4, 0, 0, 0, 16, 0, 4, 4, 4, 0, 0, 0, 2]",right,32
28,166,"[0, 0, 32, 4, 0, 0, 2, 16, 0, 0, 4, 8, 0, 0, 0, 2]",right,32
29,166,"[0, 0, 0, 4, 0, 0, 32, 16, 0, 2, 2, 8, 0, 0, 4, 2]",down,32
30,170,"[0, 2, 0, 4, 0, 0, 32, 16, 0, 0, 4, 8, 0, 0, 4, 2]",right,32
31,178,"[0, 2, 32, 4, 2, 0, 8, 16, 0, 0, 0, 8, 0, 0, 0, 2]",up,32
32,178,"[0, 2, 32, 4, 0, 2, 8, 16, 0, 0, 0, 8, 2, 0, 0, 2]",right,32
33,182,"[0, 2, 32, 4, 0, 2, 8, 16, 0, 2, 0, 8, 0, 0, 0, 4]",right,32
34,186,"[0, 4, 32, 4, 0, 2, 8, 16, 0, 2, 0, 8, 0, 0, 0, 4]",up,32
35,188,"[4, 0, 0, 4, 0, 0, 0, 16, 0, 4, 32, 8, 0, 4, 8, 4]",down,32
36,196,"[0, 0, 0, 8, 0, 0, 4, 16, 0, 4, 32, 8, 0, 4, 8, 4]",right,32
37,200,"[0, 0, 0, 8, 2, 0, 4, 16, 0, 0, 32, 8, 0, 8, 8, 4]",down,32
38,216,"[0, 0, 2, 8, 0, 2, 4, 16, 0, 0, 32, 8, 0, 0, 16, 4]",right,32
39,216,"[2, 8, 0, 0, 2, 4, 16, 0, 32, 8, 0, 0, 16, 4, 0, 2]",left,32
40,218,"[0, 8, 0, 0, 4, 4, 0, 0, 32, 8, 0, 2, 16, 4, 16, 2]",down,32
