Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",down,2
2,4,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left,4
3,4,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4]",right,4
4,4,"[0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0]",left,4
5,8,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 0]",left,4
6,8,"[0, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 2, 4, 0, 0]",left,4
7,10,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 4, 4, 0, 2]",down,4
8,18,"[8, 4, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
9,22,"[8, 4, 4, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up,8
10,30,"[8, 8, 2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",left,8
11,46,"[16, 2, 2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",left,16
12,50,"[16, 4, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2]",left,16
13,50,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 0, 0, 4, 2, 0, 2]",down,16
14,54,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 0, 0, 4, 4, 0, 2]",left,16
15,62,"[0, 0, 0, 0, 2, 0, 0, 0, 16, 4, 2, 0, 8, 2, 0, 0]",left,16
16,62,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 16, 4, 2, 0, 0, 8, 2]",right,16
17,64,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 16, 8, 4]",down,16
18,64,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 2, 2, 16, 8, 4]",down,16
19,72,"[0, 0, 0, 0, 2, 0, 0, 2, 8, 2, 0, 0, 2, 16, 8, 4]",left,16
20,76,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 2, 2, 16, 8, 4]",right,16
21,84,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 2, 2, 16, 16, 4]",down,16
22,120,"[2, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 2, 32, 4, 0]",left,32
23,124,"[0, 0, 0, 2, 2, 0, 0, 0, 8, 2, 0, 0, 2, 32, 4, 0]",down,32
24,124,"[2, 0, 0, 0, 2, 0, 0, 2, 8, 2, 0, 0, 2, 32, 4, 0]",left,32
25,128,"[2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 2, 0, 2, 32, 4]",right,32
26,132,"[0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 8, 2, 0, 2, 32, 4]",right,32
27,140,"[0, 2, 2, 8, 0, 0, 8, 2, 0, 2, 32, 4, 0, 0, 0, 0]",up,32
