Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",right,2
2,0,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,2
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4]",down,4
4,6,"[0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
5,14,"[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",left,8
6,18,"[8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0]",left,8
7,18,"[0, 0, 0, 8, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4]",right,8
8,18,"[8, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0]",left,8
9,20,"[0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 2]",down,8
10,32,"[8, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
11,48,"[16, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up,16
12,48,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 0, 2, 2]",down,16
13,52,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 16, 4]",right,16
14,56,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 16, 8]",down,16
15,60,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 4, 16, 8]",right,16
16,62,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 4, 16, 8]",down,16
17,62,"[0, 2, 16, 4, 2, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
18,62,"[2, 2, 16, 4, 0, 2, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
19,64,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 16, 4, 2, 4, 4, 8]",down,16
20,72,"[2, 8, 16, 4, 0, 0, 4, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
21,72,"[2, 8, 16, 4, 4, 8, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,16
22,92,"[2, 16, 16, 4, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",up,16
23,96,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 2, 0, 2, 16, 16, 4]",down,16
24,128,"[4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 2, 0, 2, 32, 4]",right,32
25,130,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 4, 2, 32, 4]",down,32
26,138,"[4, 2, 2, 8, 0, 0, 8, 0, 0, 0, 32, 0, 0, 0, 0, 2]",up,32
27,142,"[4, 4, 8, 0, 8, 0, 0, 0, 32, 0, 0, 0, 2, 2, 0, 0]",left,32
28,154,"[0, 0, 8, 8, 0, 2, 0, 8, 0, 0, 0, 32, 0, 0, 0, 4]",right,32
29,170,"[16, 0, 0, 0, 2, 8, 0, 0, 32, 0, 0, 0, 4, 2, 0, 0]",left,32
30,170,"[0, 0, 0, 16, 0, 2, 2, 8, 0, 0, 0, 32, 0, 0, 4, 2]",right,32
31,174,"[16, 0, 0, 0, 4, 8, 0, 2, 32, 0, 0, 0, 4, 2, 0, 0]",left,32
32,174,"[16, 0, 0, 0, 4, 8, 2, 2, 32, 0, 0, 0, 4, 2, 0, 0]",left,32
33,178,"[16, 0, 0, 0, 4, 8, 4, 0, 32, 2, 0, 0, 4, 2, 0, 0]",left,32
34,180,"[16, 0, 0, 0, 4, 0, 0, 0, 32, 8, 2, 0, 4, 4, 4, 0]",down,32
35,188,"[16, 2, 0, 0, 4, 0, 0, 0, 32, 8, 2, 0, 8, 4, 0, 0]",left,32
36,188,"[16, 2, 2, 0, 4, 8, 0, 0, 32, 4, 0, 0, 8, 0, 2, 0]",up,32
37,192,"[16, 2, 4, 0, 4, 8, 0, 0, 32, 4, 0, 0, 8, 2, 0, 0]",up,32
38,192,"[0, 16, 2, 4, 0, 2, 4, 8, 0, 0, 32, 4, 0, 0, 8, 2]",right,32
39,192,"[2, 0, 2, 4, 0, 0, 4, 8, 0, 16, 32, 4, 0, 2, 8, 2]",down,32
40,196,"[0, 0, 4, 4, 0, 0, 4, 8, 0, 16, 32, 4, 2, 2, 8, 2]",right,32
41,208,"[8, 0, 0, 0, 4, 8, 0, 0, 16, 32, 4, 2, 4, 8, 2, 0]",left,32
42,208,"[8, 0, 0, 0, 4, 8, 4, 0, 16, 32, 4, 0, 4, 8, 2, 2]",down,32
43,216,"[8, 8, 8, 2, 4, 32, 2, 0, 16, 8, 0, 0, 4, 0, 2, 0]",up,32
44,232,"[0, 8, 16, 2, 2, 4, 32, 2, 0, 0, 16, 8, 0, 0, 4, 2]",right,32
45,234,"[0, 0, 16, 0, 0, 0, 32, 4, 2, 8, 16, 8, 2, 4, 4, 2]",down,32
46,236,"[0, 0, 16, 0, 2, 0, 32, 4, 0, 8, 16, 8, 4, 4, 4, 2]",down,32
47,244,"[0, 0, 0, 16, 0, 2, 32, 4, 0, 8, 16, 8, 2, 4, 8, 2]",right,32
48,244,"[16, 0, 0, 0, 2, 32, 4, 0, 8, 16, 8, 2, 2, 4, 8, 2]",left,32
49,254,"[16, 0, 2, 0, 2, 32, 0, 0, 8, 16, 4, 0, 2, 4, 16, 4]",down,32
50,254,"[0, 4, 16, 2, 0, 0, 2, 32, 0, 8, 16, 4, 2, 4, 16, 4]",right,32
