Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",down,2
2,0,"[0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2]",down,2
4,4,"[0, 2, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,4,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 2, 4]",down,4
6,4,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4, 2, 2, 4]",down,4
7,8,"[4, 4, 2, 2, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
8,20,"[8, 4, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left,8
9,28,"[8, 8, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
10,32,"[8, 8, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
11,32,"[8, 8, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
12,32,"[0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 4, 0, 2, 8, 2, 2]",down,8
13,40,"[8, 8, 8, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
14,44,"[8, 8, 8, 2, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
15,64,"[0, 8, 16, 2, 0, 0, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0]",right,16
16,72,"[8, 16, 2, 0, 8, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",left,16
17,92,"[16, 16, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,16
18,92,"[16, 16, 4, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
19,96,"[16, 16, 4, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
20,96,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 4, 2, 4, 2]",down,16
21,96,"[0, 0, 0, 2, 2, 0, 0, 0, 16, 16, 0, 0, 4, 2, 4, 2]",down,16
22,128,"[2, 0, 2, 0, 2, 0, 0, 0, 32, 0, 0, 0, 4, 2, 4, 2]",left,32
23,132,"[2, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 32, 4, 2, 4, 2]",right,32
24,132,"[2, 2, 4, 4, 4, 2, 0, 2, 0, 0, 0, 32, 0, 0, 0, 2]",up,32
25,148,"[4, 8, 0, 0, 4, 4, 0, 0, 32, 0, 0, 0, 2, 2, 0, 0]",left,32
26,156,"[8, 8, 0, 0, 32, 4, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0]",up,32
27,156,"[8, 8, 2, 0, 32, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up,32
28,176,"[0, 0, 16, 2, 0, 32, 4, 2, 0, 0, 0, 4, 0, 0, 2, 0]",right,32
29,180,"[0, 32, 16, 4, 0, 0, 4, 4, 0, 0, 2, 0, 0, 4, 0, 0]",up,32
30,188,"[0, 32, 16, 8, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2]",up,32
31,196,"[0, 32, 16, 8, 0, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0, 2]",right,32
32,216,"[0, 32, 16, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up,32
33,216,"[0, 32, 16, 16, 2, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,32
34,216,"[2, 32, 16, 16, 0, 2, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0]",up,32
35,220,"[4, 32, 16, 16, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0]",up,32
36,220,"[4, 32, 16, 16, 0, 2, 2, 4, 0, 2, 0, 2, 0, 0, 0, 0]",up,32
37,260,"[4, 32, 32, 0, 4, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",left,32
38,264,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 32, 0, 0, 8, 4, 32, 2]",down,32
39,266,"[0, 2, 0, 0, 0, 0, 0, 0, 4, 32, 0, 0, 8, 4, 32, 4]",down,32
40,266,"[4, 2, 32, 4, 8, 32, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0]",up,32
41,266,"[0, 2, 0, 0, 0, 2, 0, 0, 4, 32, 0, 4, 8, 4, 32, 2]",down,32
42,270,"[4, 4, 32, 4, 8, 32, 0, 2, 0, 4, 0, 2, 0, 0, 0, 0]",up,32
43,274,"[4, 4, 32, 4, 8, 32, 0, 4, 2, 4, 0, 0, 0, 0, 0, 0]",up,32
44,282,"[0, 8, 32, 4, 0, 8, 32, 4, 0, 2, 2, 4, 0, 0, 0, 0]",right,32
45,370,"[0, 16, 64, 8, 0, 2, 2, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up,64
46,374,"[16, 64, 8, 0, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2]",left,64
47,382,"[16, 64, 8, 2, 8, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",up,64
48,390,"[16, 64, 8, 2, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,64
49,390,"[16, 64, 8, 2, 8, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,64
50,392,"[0, 0, 0, 0, 0, 2, 0, 0, 16, 64, 8, 0, 8, 8, 2, 4]",down,64
51,408,"[2, 0, 0, 0, 2, 0, 0, 0, 16, 64, 8, 0, 16, 2, 4, 0]",left,64
52,444,"[4, 64, 8, 0, 32, 2, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,64
53,448,"[4, 64, 8, 0, 32, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,64
54,448,"[0, 0, 0, 0, 4, 0, 0, 4, 32, 64, 8, 0, 2, 4, 4, 0]",down,64
55,464,"[0, 0, 2, 0, 0, 0, 0, 8, 0, 32, 64, 8, 0, 0, 2, 8]",right,64
56,480,"[0, 32, 2, 16, 0, 0, 64, 8, 2, 0, 2, 0, 0, 0, 0, 0]",up,64
57,484,"[0, 32, 2, 16, 0, 0, 64, 8, 0, 0, 0, 4, 2, 0, 0, 0]",right,64
58,484,"[0, 32, 2, 16, 0, 0, 64, 8, 0, 0, 0, 4, 2, 0, 0, 2]",right,64
59,488,"[32, 2, 16, 0, 64, 8, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0]",left,64
60,492,"[0, 0, 0, 0, 32, 0, 2, 0, 64, 2, 0, 0, 8, 8, 16, 2]",down,64
61,508,"[2, 0, 0, 0, 32, 2, 0, 0, 64, 2, 0, 0, 16, 16, 2, 0]",left,64
62,512,"[2, 4, 2, 0, 32, 16, 0, 0, 64, 0, 0, 2, 16, 0, 0, 0]",up,64
63,512,"[2, 4, 2, 2, 32, 16, 0, 0, 64, 0, 4, 0, 16, 0, 0, 0]",up,64
64,512,"[2, 4, 2, 2, 32, 16, 4, 0, 64, 0, 0, 0, 16, 0, 0, 2]",up,64
65,516,"[0, 2, 4, 4, 0, 32, 16, 4, 2, 0, 0, 64, 0, 0, 16, 2]",right,64
66,556,"[2, 2, 4, 8, 2, 32, 32, 64, 0, 0, 0, 2, 0, 0, 0, 0]",up,64
