Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",down,2
2,0,"[2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,4,"[4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",left,4
4,4,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2]",right,4
5,8,"[2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
6,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 8]",down,8
7,16,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 8]",right,8
8,16,"[2, 0, 4, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
9,16,"[2, 0, 4, 2, 0, 0, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
10,16,"[0, 2, 4, 2, 0, 0, 2, 8, 0, 2, 0, 2, 0, 0, 0, 0]",right,8
11,20,"[2, 4, 2, 0, 2, 8, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",left,8
12,22,"[0, 0, 0, 0, 0, 4, 0, 0, 4, 4, 0, 0, 4, 8, 2, 2]",down,8
13,30,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 8, 2, 2]",down,8
14,50,"[2, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 16, 4, 0, 0]",left,16
15,54,"[4, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 16, 4, 0, 0]",left,16
16,54,"[4, 2, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 16, 4, 0, 0]",left,16
17,56,"[2, 0, 0, 0, 4, 0, 0, 0, 8, 4, 0, 0, 16, 4, 0, 0]",down,16
18,64,"[2, 8, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 2]",up,16
19,64,"[2, 8, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 2]",up,16
20,68,"[2, 8, 0, 4, 4, 0, 0, 0, 8, 2, 0, 0, 16, 0, 0, 0]",up,16
21,68,"[2, 8, 4, 0, 4, 0, 0, 0, 8, 2, 0, 0, 16, 0, 0, 4]",left,16
22,68,"[0, 2, 8, 4, 0, 2, 0, 4, 0, 0, 8, 2, 0, 0, 16, 4]",right,16
23,82,"[0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 16, 2, 0, 4, 16, 4]",down,16
24,98,"[0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 2, 2, 0, 4, 32, 4]",down,32
25,102,"[0, 0, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0, 4, 32, 4, 0]",left,32
26,110,"[2, 8, 2, 0, 8, 32, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,32
27,110,"[2, 8, 2, 0, 8, 32, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up,32
28,114,"[0, 2, 8, 2, 0, 8, 32, 4, 0, 0, 0, 4, 0, 0, 0, 2]",right,32
29,118,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 8, 8, 0, 8, 32, 2]",down,32
30,138,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2, 16, 0, 8, 32, 2]",right,32
31,142,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 16, 0, 8, 32, 2]",right,32
32,142,"[2, 8, 4, 4, 0, 0, 32, 16, 0, 0, 0, 2, 4, 0, 0, 0]",up,32
33,150,"[2, 8, 8, 0, 32, 16, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left,32
34,166,"[0, 0, 2, 16, 2, 0, 32, 16, 0, 0, 0, 2, 0, 0, 4, 2]",right,32
35,184,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 32, 32, 2, 0, 4, 4]",down,32
36,260,"[0, 0, 0, 0, 4, 0, 0, 0, 64, 2, 0, 0, 2, 8, 0, 0]",left,64
37,260,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 64, 2, 0, 0, 2, 8]",right,64
38,260,"[0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 64, 2, 0, 0, 2, 8]",right,64
39,264,"[0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 64, 2, 0, 0, 2, 8]",right,64
40,268,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 64, 2, 0, 2, 2, 8]",down,64
41,272,"[2, 4, 64, 8, 0, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 0]",up,64
42,276,"[2, 4, 64, 8, 4, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0]",left,64
43,284,"[2, 4, 64, 8, 8, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0]",left,64
44,300,"[2, 4, 64, 8, 16, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,64
45,300,"[0, 0, 0, 0, 0, 4, 0, 0, 2, 4, 64, 0, 16, 2, 2, 8]",down,64
46,304,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 4, 64, 0, 16, 4, 8, 0]",left,64
47,312,"[2, 8, 64, 0, 4, 2, 8, 0, 2, 0, 0, 0, 16, 0, 0, 0]",up,64
48,312,"[0, 2, 8, 64, 0, 4, 2, 8, 0, 0, 0, 2, 2, 0, 0, 16]",right,64
49,312,"[2, 8, 64, 0, 4, 2, 8, 0, 2, 0, 0, 0, 2, 16, 0, 2]",left,64
50,314,"[2, 0, 0, 0, 2, 8, 0, 0, 4, 2, 64, 0, 4, 16, 8, 2]",down,64
51,326,"[4, 8, 64, 2, 8, 2, 8, 2, 0, 16, 0, 0, 0, 0, 0, 0]",up,64
52,328,"[0, 0, 0, 2, 0, 8, 0, 0, 4, 2, 64, 0, 8, 16, 8, 4]",down,64
53,328,"[2, 2, 0, 0, 8, 0, 0, 0, 4, 2, 64, 0, 8, 16, 8, 4]",left,64
54,332,"[2, 4, 64, 4, 8, 16, 8, 0, 4, 0, 0, 0, 8, 0, 2, 0]",up,64
55,332,"[2, 0, 0, 0, 8, 0, 64, 0, 4, 4, 8, 2, 8, 16, 2, 4]",down,64
56,340,"[0, 2, 0, 2, 0, 0, 8, 64, 0, 8, 8, 2, 8, 16, 2, 4]",right,64
57,360,"[0, 0, 4, 4, 0, 0, 8, 64, 0, 0, 16, 2, 8, 16, 2, 4]",right,64
58,368,"[0, 0, 0, 8, 0, 2, 8, 64, 0, 0, 16, 2, 8, 16, 2, 4]",right,64
59,368,"[0, 0, 2, 8, 0, 0, 8, 64, 0, 2, 16, 2, 8, 16, 2, 4]",down,64
60,368,"[8, 2, 2, 8, 0, 16, 8, 64, 2, 0, 16, 2, 0, 0, 2, 4]",up,64
61,372,"[0, 8, 4, 8, 0, 16, 8, 64, 2, 2, 16, 2, 0, 0, 2, 4]",right,64
62,376,"[0, 8, 4, 8, 2, 16, 8, 64, 0, 4, 16, 2, 0, 0, 2, 4]",right,64
63,376,"[2, 8, 4, 8, 0, 16, 8, 64, 0, 4, 16, 2, 2, 0, 2, 4]",up,64
64,378,"[0, 0, 4, 8, 2, 8, 8, 64, 0, 16, 16, 2, 4, 4, 2, 4]",down,64
