Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2]",down,2
4,4,"[0, 2, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left,4
6,20,"[8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left,8
7,20,"[8, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
8,20,"[0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 4, 0, 2, 2]",down,8
9,24,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 4, 4]",right,8
10,36,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 2, 0, 8, 0, 0, 0]",left,8
11,52,"[4, 0, 2, 0, 16, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
12,56,"[4, 0, 4, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,16
13,56,"[4, 2, 4, 0, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
14,56,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 2, 2, 2, 4, 0]",down,16
15,56,"[0, 0, 2, 0, 4, 0, 0, 0, 16, 0, 0, 0, 2, 2, 4, 2]",down,16
16,60,"[2, 2, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 4, 4, 2, 0]",left,16
17,60,"[2, 2, 2, 0, 4, 4, 0, 0, 16, 0, 2, 0, 4, 0, 0, 0]",up,16
18,64,"[2, 2, 4, 0, 4, 4, 0, 0, 16, 0, 0, 0, 4, 0, 2, 0]",up,16
19,64,"[2, 2, 4, 0, 4, 4, 2, 4, 16, 0, 0, 0, 4, 0, 0, 0]",up,16
20,64,"[2, 2, 4, 4, 4, 4, 2, 0, 16, 0, 0, 0, 4, 0, 0, 2]",up,16
21,64,"[2, 0, 0, 2, 4, 0, 0, 0, 16, 2, 4, 4, 4, 4, 2, 2]",down,16
22,88,"[4, 0, 2, 0, 4, 0, 0, 0, 16, 2, 8, 0, 8, 4, 0, 0]",left,16
23,88,"[4, 2, 2, 0, 4, 0, 0, 0, 16, 2, 8, 0, 8, 4, 0, 0]",left,16
24,100,"[8, 4, 2, 0, 16, 4, 8, 0, 8, 0, 0, 0, 0, 0, 0, 2]",up,16
25,108,"[8, 8, 2, 2, 16, 2, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0]",up,16
26,128,"[16, 4, 0, 0, 16, 2, 8, 0, 8, 0, 0, 0, 0, 0, 0, 2]",left,16
27,160,"[32, 4, 8, 2, 8, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,32
28,162,"[0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 2, 0, 8, 4, 8, 2]",down,32
29,166,"[0, 0, 0, 0, 0, 0, 0, 2, 32, 0, 2, 0, 8, 8, 8, 2]",down,32
30,168,"[0, 0, 0, 0, 0, 0, 0, 2, 32, 0, 2, 0, 8, 8, 8, 4]",down,32
31,168,"[32, 8, 2, 2, 8, 0, 8, 4, 0, 0, 0, 0, 2, 0, 0, 0]",up,32
32,188,"[2, 32, 8, 4, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 2]",right,32
33,196,"[2, 32, 8, 8, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up,32
34,212,"[2, 32, 16, 0, 16, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",left,32
35,212,"[2, 32, 16, 0, 16, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up,32
36,216,"[2, 32, 16, 0, 16, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2]",left,32
37,218,"[0, 0, 0, 0, 2, 0, 2, 0, 16, 32, 0, 0, 4, 4, 16, 2]",down,32
38,230,"[0, 0, 0, 0, 4, 0, 2, 0, 16, 32, 0, 0, 8, 16, 2, 0]",left,32
39,232,"[0, 0, 0, 0, 4, 0, 0, 2, 16, 32, 0, 0, 8, 16, 4, 0]",down,32
40,232,"[4, 32, 4, 2, 16, 16, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",up,32
41,232,"[4, 0, 0, 2, 16, 0, 0, 0, 8, 32, 0, 0, 2, 16, 4, 2]",down,32
42,236,"[4, 32, 4, 4, 16, 16, 0, 0, 8, 0, 0, 0, 2, 2, 0, 0]",up,32
43,236,"[4, 32, 4, 4, 16, 16, 0, 0, 8, 2, 0, 0, 2, 0, 2, 0]",up,32
44,280,"[4, 32, 8, 0, 32, 0, 0, 2, 8, 2, 0, 0, 4, 0, 0, 0]",left,32
45,280,"[0, 4, 32, 8, 0, 0, 32, 2, 0, 0, 8, 2, 0, 0, 2, 4]",right,32
46,348,"[0, 4, 64, 8, 0, 0, 8, 4, 0, 0, 2, 4, 0, 2, 0, 0]",up,64
47,348,"[4, 64, 8, 0, 8, 4, 0, 0, 2, 4, 0, 0, 2, 2, 0, 0]",left,64
48,360,"[4, 64, 8, 2, 8, 8, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up,64
49,360,"[0, 0, 0, 0, 4, 64, 0, 0, 8, 8, 0, 2, 4, 2, 8, 2]",down,64
