Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",down,2
2,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,2
3,4,"[0, 0, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,8,"[0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4]",down,4
6,8,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 4]",down,4
7,12,"[0, 2, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
8,24,"[2, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
9,32,"[0, 2, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",right,8
10,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 2, 2, 8]",down,8
11,36,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 2, 4, 8]",right,8
12,52,"[2, 2, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
13,52,"[2, 2, 4, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
14,56,"[4, 4, 16, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,16
15,60,"[4, 4, 16, 0, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
16,64,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 8, 4, 2, 2]",down,16
17,68,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2, 0, 8, 4, 4, 0]",left,16
18,76,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 8, 8, 2, 0]",left,16
19,76,"[2, 0, 0, 0, 2, 0, 0, 0, 16, 2, 0, 0, 8, 8, 2, 0]",down,16
20,78,"[0, 2, 0, 0, 4, 0, 0, 0, 16, 2, 0, 0, 8, 8, 2, 0]",down,16
21,94,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 16, 2, 0, 0, 16, 2]",right,16
22,130,"[0, 2, 32, 2, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
23,134,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 32, 8]",down,32
