Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right,4
2,0,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left,4
3,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right,4
4,4,"[4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left,4
5,6,"[0, 0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 0]",down,4
6,10,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 2, 2]",down,8
7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 8, 4]",right,8
8,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 8, 4]",right,8
9,22,"[2, 4, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
10,22,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 4, 2, 8]",down,8
11,22,"[2, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 4, 2, 8]",left,8
12,26,"[2, 4, 4, 8, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",up,8
13,34,"[2, 8, 8, 0, 8, 0, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left,8
14,38,"[2, 8, 8, 0, 8, 4, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0]",up,8
15,54,"[2, 16, 0, 0, 8, 4, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0]",left,16
16,54,"[2, 0, 0, 0, 8, 0, 0, 2, 4, 16, 0, 0, 2, 4, 0, 2]",down,16
17,54,"[2, 0, 0, 2, 8, 2, 0, 0, 4, 16, 0, 0, 2, 4, 2, 0]",left,16
18,58,"[0, 0, 0, 4, 0, 0, 8, 2, 0, 2, 4, 16, 0, 2, 4, 2]",right,16
19,70,"[0, 4, 8, 4, 0, 0, 8, 2, 0, 0, 0, 16, 2, 0, 0, 2]",up,16
20,74,"[0, 4, 8, 4, 0, 0, 8, 2, 0, 0, 4, 16, 0, 0, 0, 4]",right,16
21,82,"[0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 16, 16, 0, 4, 4, 4]",down,16
22,126,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2, 32, 0, 0, 4, 8]",right,32
23,130,"[0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 2, 32, 0, 0, 4, 8]",down,32
24,134,"[2, 0, 4, 8, 0, 0, 4, 32, 0, 0, 0, 8, 0, 0, 0, 0]",up,32
25,134,"[2, 4, 8, 0, 4, 32, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0]",left,32
26,134,"[2, 4, 8, 2, 4, 32, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0]",left,32
27,134,"[2, 0, 0, 0, 2, 4, 0, 0, 4, 32, 0, 0, 8, 2, 8, 2]",down,32
28,136,"[2, 0, 0, 0, 4, 4, 0, 0, 4, 32, 0, 0, 8, 2, 8, 2]",down,32
29,144,"[0, 0, 0, 2, 0, 2, 0, 8, 0, 0, 4, 32, 8, 2, 8, 2]",right,32
