Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down,2
2,0,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right,2
3,2,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4]",down,4
4,2,"[2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
5,2,"[2, 2, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
6,6,"[4, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
7,6,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 2, 2]",down,4
8,6,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 4, 2, 2, 2]",down,4
9,8,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 4, 4, 4, 2, 2]",down,4
10,24,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 8, 4]",right,8
11,24,"[0, 0, 0, 0, 2, 4, 2, 0, 4, 0, 0, 0, 8, 4, 0, 0]",left,8
12,28,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 8, 8, 2, 0]",down,8
13,28,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 8, 8, 2, 2]",down,8
14,48,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 16, 4, 2, 0]",left,16
15,48,"[2, 2, 2, 0, 4, 4, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",up,16
16,60,"[4, 2, 0, 0, 8, 0, 2, 0, 16, 0, 0, 0, 2, 0, 0, 0]",left,16
17,60,"[4, 2, 2, 0, 8, 2, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",up,16
18,64,"[4, 4, 0, 0, 8, 2, 0, 0, 16, 0, 0, 0, 2, 0, 2, 0]",left,16
19,76,"[0, 2, 0, 8, 0, 0, 8, 2, 0, 0, 0, 16, 0, 0, 0, 4]",right,16
20,76,"[2, 8, 0, 0, 8, 2, 0, 0, 16, 0, 0, 0, 4, 2, 0, 0]",left,16
21,76,"[0, 2, 2, 8, 0, 0, 8, 2, 0, 0, 0, 16, 0, 0, 4, 2]",right,16
22,80,"[4, 8, 0, 0, 8, 2, 0, 0, 16, 0, 0, 0, 4, 2, 2, 0]",left,16
23,84,"[4, 8, 2, 0, 8, 4, 0, 0, 16, 0, 0, 0, 4, 0, 0, 2]",up,16
24,84,"[2, 4, 8, 2, 0, 0, 8, 4, 0, 0, 0, 16, 0, 0, 4, 2]",right,16
25,84,"[2, 4, 8, 2, 8, 4, 2, 0, 16, 0, 0, 0, 4, 2, 0, 0]",left,16
26,84,"[2, 4, 8, 2, 2, 8, 4, 2, 0, 0, 0, 16, 0, 0, 4, 2]",right,16
27,84,"[2, 4, 8, 2, 2, 8, 4, 2, 16, 0, 0, 0, 4, 2, 2, 0]",left,16
