Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",down,4
2,0,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
3,0,"[0, 0, 0, 2, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,4
4,8,"[2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,8
5,12,"[2, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0]",up,8
6,16,"[0, 0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 0, 8, 0, 0, 0]",down,8
7,20,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 8, 0, 2, 0]",left,8
8,36,"[4, 0, 2, 0, 16, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
9,36,"[4, 0, 2, 2, 16, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
10,40,"[0, 0, 4, 4, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,16
11,48,"[8, 0, 0, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left,16
12,48,"[0, 0, 0, 8, 0, 2, 16, 2, 0, 0, 0, 0, 0, 4, 0, 2]",right,16
13,48,"[2, 0, 0, 8, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0, 4, 2]",right,16
14,50,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 8, 2, 2, 4, 4]",down,16
15,50,"[2, 2, 16, 2, 0, 2, 4, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up,16
16,54,"[4, 16, 2, 4, 2, 4, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left,16
17,54,"[4, 16, 2, 4, 0, 2, 4, 8, 0, 2, 0, 4, 0, 0, 0, 0]",right,16
18,54,"[4, 16, 2, 4, 2, 4, 8, 2, 2, 4, 0, 0, 0, 0, 0, 0]",left,16
19,60,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 16, 2, 4, 4, 8, 8, 2]",down,16
20,76,"[0, 0, 0, 2, 0, 2, 0, 0, 4, 16, 2, 4, 0, 4, 16, 2]",right,16
21,76,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 16, 2, 4, 4, 4, 16, 2]",down,16
22,88,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 2, 4, 0, 8, 16, 2, 2]",left,16
23,92,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 16, 2, 4, 0, 8, 16, 4]",right,16
24,96,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 16, 2, 4, 2, 8, 16, 8]",down,16
25,96,"[2, 0, 0, 0, 2, 0, 0, 2, 16, 2, 4, 0, 2, 8, 16, 8]",left,16
26,98,"[0, 0, 0, 0, 4, 0, 2, 0, 16, 2, 4, 2, 2, 8, 16, 8]",down,16
27,98,"[4, 2, 2, 2, 16, 8, 4, 8, 2, 0, 16, 0, 0, 2, 0, 0]",up,16
28,102,"[0, 4, 2, 4, 16, 8, 4, 8, 0, 0, 2, 16, 2, 0, 0, 2]",right,16
29,106,"[4, 2, 4, 0, 16, 8, 4, 8, 2, 16, 0, 2, 4, 0, 0, 0]",left,16
30,106,"[4, 2, 4, 0, 16, 8, 4, 8, 2, 16, 2, 0, 4, 2, 0, 0]",left,16
31,106,"[0, 4, 2, 4, 16, 8, 4, 8, 4, 2, 16, 2, 0, 0, 4, 2]",right,16
32,106,"[4, 2, 4, 0, 16, 8, 4, 8, 4, 2, 16, 2, 4, 2, 0, 2]",left,16
33,110,"[4, 2, 4, 0, 16, 8, 4, 8, 4, 2, 16, 2, 4, 4, 2, 0]",left,16
34,118,"[0, 2, 0, 0, 4, 8, 8, 2, 16, 2, 16, 8, 8, 4, 2, 2]",down,16
35,118,"[4, 2, 8, 2, 16, 8, 16, 8, 8, 2, 2, 2, 2, 4, 0, 0]",up,16
36,122,"[4, 2, 8, 2, 16, 8, 16, 8, 8, 4, 2, 0, 2, 4, 2, 0]",left,16
37,134,"[4, 2, 8, 2, 16, 8, 16, 8, 8, 8, 4, 0, 2, 2, 0, 0]",up,16
38,142,"[4, 2, 0, 0, 16, 2, 8, 0, 8, 16, 16, 2, 2, 2, 4, 8]",down,16
39,178,"[0, 0, 4, 2, 2, 16, 2, 8, 0, 8, 32, 2, 0, 4, 4, 8]",right,32
40,186,"[4, 2, 0, 0, 2, 16, 2, 8, 8, 32, 2, 0, 8, 8, 4, 0]",left,32
41,202,"[4, 2, 0, 0, 2, 16, 2, 8, 8, 32, 2, 0, 16, 4, 2, 0]",left,32
42,202,"[2, 0, 4, 2, 2, 16, 2, 8, 0, 8, 32, 2, 0, 16, 4, 2]",right,32
43,202,"[0, 2, 4, 2, 2, 16, 2, 8, 0, 8, 32, 2, 2, 16, 4, 2]",right,32
44,206,"[2, 2, 4, 0, 0, 16, 2, 2, 0, 8, 32, 8, 4, 16, 4, 4]",down,32
45,206,"[2, 2, 4, 2, 4, 16, 2, 8, 2, 8, 32, 4, 0, 16, 4, 0]",up,32
46,206,"[0, 2, 4, 2, 2, 16, 2, 2, 4, 8, 32, 8, 2, 16, 4, 4]",down,32
47,208,"[2, 2, 4, 0, 2, 16, 2, 4, 4, 8, 32, 8, 2, 16, 4, 4]",down,32
48,212,"[4, 2, 4, 4, 4, 16, 2, 8, 2, 8, 32, 4, 2, 16, 4, 0]",up,32
49,218,"[0, 2, 4, 2, 0, 16, 2, 4, 8, 8, 32, 8, 4, 16, 4, 4]",down,32
50,218,"[8, 2, 4, 2, 4, 16, 2, 4, 2, 8, 32, 8, 0, 16, 4, 4]",up,32
51,218,"[2, 2, 4, 2, 8, 16, 2, 4, 4, 8, 32, 8, 2, 16, 4, 4]",down,32
52,230,"[4, 4, 2, 2, 8, 16, 2, 4, 4, 8, 32, 8, 2, 16, 8, 0]",left,32
53,232,"[4, 4, 0, 2, 8, 16, 4, 2, 4, 8, 32, 4, 2, 16, 8, 8]",down,32
54,234,"[4, 4, 2, 0, 8, 16, 4, 4, 4, 8, 32, 4, 2, 16, 8, 8]",down,32
55,238,"[4, 4, 2, 0, 8, 16, 4, 2, 4, 8, 32, 8, 2, 16, 8, 8]",down,32
56,262,"[0, 0, 8, 2, 8, 16, 4, 2, 4, 8, 32, 8, 2, 2, 16, 16]",right,32
57,298,"[0, 2, 8, 2, 8, 16, 4, 2, 4, 8, 32, 8, 0, 0, 4, 32]",right,32
58,300,"[2, 0, 8, 0, 0, 2, 4, 4, 8, 16, 32, 8, 4, 8, 4, 32]",down,32
59,300,"[0, 0, 8, 2, 2, 2, 4, 4, 8, 16, 32, 8, 4, 8, 4, 32]",down,32
60,300,"[2, 2, 8, 2, 8, 16, 4, 4, 4, 8, 32, 8, 2, 0, 4, 32]",up,32
61,312,"[0, 4, 8, 2, 4, 8, 16, 8, 4, 8, 32, 8, 0, 2, 4, 32]",right,32
62,312,"[4, 8, 2, 0, 4, 8, 16, 8, 4, 8, 32, 8, 2, 4, 32, 2]",left,32
63,416,"[8, 16, 2, 16, 4, 8, 16, 2, 2, 4, 64, 0, 2, 0, 0, 0]",up,64
