Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",right,2
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up,4
3,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4]",right,4
4,12,"[0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]",right,8
5,12,"[4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0]",left,8
6,12,"[0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8]",right,8
7,16,"[4, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0]",left,8
8,16,"[0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 4, 8]",right,8
9,24,"[0, 0, 8, 2, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 8]",up,8
10,24,"[2, 0, 8, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 8]",right,8
11,24,"[2, 8, 2, 0, 4, 0, 0, 2, 2, 0, 0, 0, 2, 8, 0, 0]",left,8
12,44,"[2, 16, 2, 2, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",up,16
13,48,"[2, 16, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",left,16
14,52,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 16, 0, 0, 2, 2, 4, 0]",down,16
15,52,"[0, 0, 0, 0, 2, 2, 0, 2, 8, 16, 0, 0, 2, 2, 4, 0]",down,16
16,60,"[2, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 16, 0, 0, 4, 4]",right,16
17,60,"[2, 0, 2, 4, 0, 0, 8, 16, 0, 0, 4, 4, 2, 0, 0, 0]",up,16
18,72,"[4, 4, 2, 0, 8, 16, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left,16
19,88,"[4, 4, 2, 0, 16, 16, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up,16
20,88,"[2, 0, 0, 0, 4, 4, 0, 0, 16, 16, 0, 0, 2, 2, 2, 0]",down,16
21,132,"[0, 0, 0, 2, 4, 0, 0, 8, 0, 0, 0, 32, 0, 0, 2, 4]",right,32
22,132,"[4, 4, 2, 2, 0, 0, 0, 8, 0, 0, 0, 32, 0, 0, 0, 4]",up,32
23,132,"[2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 32, 4, 4, 2, 4]",down,32
