Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",left,2
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,2
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left,4
4,4,"[4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 4, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",right,4
6,8,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 0, 0, 2, 2]",down,4
7,20,"[0, 0, 0, 4, 0, 0, 0, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left,8
8,20,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 2, 4]",right,8
9,20,"[4, 0, 0, 0, 0, 0, 2, 0, 2, 8, 0, 0, 2, 4, 0, 0]",left,8
10,24,"[4, 8, 2, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
11,32,"[0, 4, 8, 2, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
12,32,"[4, 8, 2, 0, 2, 8, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,8
13,52,"[4, 16, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
14,56,"[4, 16, 4, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
15,60,"[0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 2, 16, 2, 0]",down,16
16,60,"[2, 0, 0, 0, 0, 2, 0, 0, 8, 4, 0, 0, 2, 16, 2, 0]",left,16
17,60,"[2, 0, 0, 0, 2, 0, 0, 2, 8, 4, 0, 0, 2, 16, 2, 0]",left,16
18,64,"[2, 0, 2, 0, 4, 0, 0, 0, 8, 4, 0, 0, 2, 16, 2, 0]",left,16
19,66,"[2, 0, 0, 0, 4, 0, 2, 0, 8, 4, 0, 0, 2, 16, 4, 0]",down,16
20,66,"[2, 0, 0, 2, 0, 0, 4, 2, 0, 0, 8, 4, 0, 2, 16, 4]",right,16
21,78,"[2, 2, 4, 4, 0, 0, 8, 8, 0, 0, 16, 0, 2, 0, 0, 0]",up,16
22,106,"[4, 8, 0, 0, 16, 2, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",left,16
23,122,"[0, 2, 0, 0, 4, 0, 0, 0, 32, 8, 0, 0, 2, 2, 0, 0]",down,32
24,126,"[0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 32, 8, 0, 0, 0, 4]",right,32
25,126,"[2, 0, 32, 2, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 4]",up,32
