Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]",down,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",down,2
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4]",right,4
4,4,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
5,8,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 2]",right,4
6,12,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 4]",right,4
7,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 0, 8]",down,8
8,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 2, 8]",right,8
9,18,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4, 8]",down,8
10,18,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 4, 8, 2]",left,8
11,18,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 4, 8, 2]",right,8
12,22,"[4, 4, 8, 2, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
13,30,"[0, 8, 8, 2, 0, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 0]",right,8
14,30,"[2, 8, 8, 2, 0, 0, 2, 4, 2, 0, 0, 2, 0, 0, 0, 0]",up,8
15,34,"[4, 8, 8, 2, 0, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 0]",up,8
16,50,"[0, 4, 16, 2, 0, 0, 2, 4, 0, 0, 4, 2, 0, 0, 0, 2]",right,16
17,52,"[0, 2, 0, 0, 0, 0, 16, 2, 0, 0, 2, 4, 0, 4, 4, 4]",down,16
18,56,"[0, 0, 0, 0, 0, 2, 16, 0, 0, 2, 2, 2, 0, 4, 4, 8]",down,16
19,68,"[0, 0, 0, 0, 2, 16, 0, 0, 4, 2, 2, 0, 8, 8, 0, 0]",left,16
20,88,"[0, 0, 0, 0, 0, 0, 2, 16, 2, 0, 4, 4, 0, 0, 0, 16]",right,16
21,88,"[0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 2, 4, 2, 0, 4, 16]",down,16
22,88,"[0, 0, 2, 0, 0, 0, 0, 16, 0, 0, 2, 4, 2, 2, 4, 16]",down,16
23,92,"[0, 2, 0, 2, 0, 0, 0, 16, 0, 0, 2, 4, 0, 4, 4, 16]",right,16
24,104,"[4, 0, 0, 0, 16, 0, 0, 0, 2, 4, 2, 0, 8, 16, 0, 0]",left,16
25,104,"[4, 4, 2, 0, 16, 16, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0]",up,16
26,104,"[4, 4, 2, 2, 16, 16, 0, 0, 2, 2, 0, 0, 8, 0, 0, 0]",up,16
27,152,"[8, 4, 0, 0, 32, 0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 0]",left,32
28,152,"[8, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0]",down,32
29,152,"[8, 2, 2, 0, 32, 0, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0]",left,32
30,156,"[0, 0, 8, 4, 0, 0, 0, 32, 0, 2, 0, 4, 0, 8, 4, 2]",right,32
31,156,"[0, 2, 8, 4, 0, 0, 0, 32, 0, 0, 2, 4, 0, 8, 4, 2]",right,32
32,156,"[0, 2, 0, 4, 0, 0, 8, 32, 0, 2, 2, 4, 0, 8, 4, 2]",down,32
33,160,"[0, 4, 8, 4, 2, 8, 2, 32, 0, 0, 4, 4, 0, 0, 0, 2]",up,32
34,160,"[0, 0, 2, 4, 0, 0, 8, 32, 0, 4, 2, 4, 2, 8, 4, 2]",down,32
35,160,"[2, 4, 0, 0, 8, 32, 0, 2, 4, 2, 4, 0, 2, 8, 4, 2]",left,32
36,160,"[2, 4, 4, 0, 8, 32, 2, 0, 4, 2, 4, 0, 2, 8, 4, 2]",left,32
37,164,"[2, 4, 0, 0, 8, 32, 4, 2, 4, 2, 2, 0, 2, 8, 8, 2]",down,32
38,184,"[2, 4, 0, 0, 8, 32, 4, 2, 4, 4, 0, 0, 2, 16, 2, 2]",left,32
39,186,"[2, 4, 0, 0, 8, 32, 2, 0, 4, 4, 4, 0, 2, 16, 2, 4]",down,32
40,194,"[0, 2, 2, 4, 0, 8, 32, 2, 0, 0, 4, 8, 2, 16, 2, 4]",right,32
41,198,"[4, 4, 0, 0, 8, 32, 2, 0, 4, 8, 0, 2, 2, 16, 2, 4]",left,32
42,200,"[4, 4, 2, 0, 8, 32, 0, 0, 4, 8, 0, 2, 2, 16, 4, 4]",down,32
43,200,"[4, 4, 2, 2, 8, 32, 4, 4, 4, 8, 0, 0, 2, 16, 2, 0]",up,32
44,220,"[0, 0, 8, 4, 0, 8, 32, 8, 0, 0, 4, 8, 2, 2, 16, 2]",right,32
45,224,"[8, 4, 2, 0, 8, 32, 8, 0, 4, 8, 0, 0, 4, 16, 2, 0]",left,32
46,224,"[2, 8, 4, 2, 0, 8, 32, 8, 0, 0, 4, 8, 0, 4, 16, 2]",right,32
47,256,"[2, 16, 4, 2, 0, 4, 32, 16, 0, 0, 4, 2, 0, 2, 16, 0]",up,32
48,256,"[2, 16, 4, 2, 0, 4, 32, 16, 2, 2, 4, 2, 0, 0, 16, 0]",up,32
49,258,"[0, 0, 4, 0, 0, 16, 32, 2, 2, 4, 4, 16, 4, 2, 16, 2]",down,32
50,266,"[0, 0, 2, 4, 0, 16, 32, 2, 0, 2, 8, 16, 4, 2, 16, 2]",right,32
51,270,"[4, 16, 2, 4, 0, 4, 32, 2, 0, 0, 8, 16, 4, 0, 16, 2]",up,32
