Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0]",down,2
3,4,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 4]",right,4
4,8,"[0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left,4
5,8,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left,4
6,8,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 4]",right,4
7,12,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 4]",right,4
8,16,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 4]",right,4
9,32,"[0, 2, 0, 8, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
10,48,"[2, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
11,52,"[4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left,16
12,52,"[4, 16, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
13,52,"[0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 16, 2, 2]",down,16
14,56,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 16, 4, 2]",left,16
15,56,"[2, 16, 4, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up,16
16,56,"[2, 16, 4, 2, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
17,58,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 16, 0, 4, 2, 2, 4, 4]",down,16
18,62,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 16, 0, 2, 2, 2, 4, 8]",down,16
19,64,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 2, 4, 2, 2, 4, 8]",down,16
20,64,"[2, 2, 2, 4, 0, 16, 4, 8, 0, 2, 0, 2, 0, 0, 0, 0]",up,16
21,72,"[4, 2, 4, 0, 16, 4, 8, 0, 4, 2, 0, 0, 0, 0, 0, 0]",left,16
22,72,"[0, 0, 0, 0, 4, 2, 0, 0, 16, 4, 4, 0, 4, 2, 8, 2]",down,16
23,80,"[0, 0, 0, 0, 4, 2, 2, 0, 16, 8, 0, 0, 4, 2, 8, 2]",left,16
24,84,"[0, 2, 0, 0, 4, 4, 0, 0, 16, 8, 0, 0, 4, 2, 8, 2]",left,16
25,92,"[2, 0, 0, 0, 8, 0, 0, 0, 16, 8, 4, 0, 4, 2, 8, 2]",left,16
26,92,"[2, 8, 4, 2, 8, 2, 8, 0, 16, 0, 0, 0, 4, 0, 2, 0]",up,16
27,92,"[2, 0, 0, 0, 8, 0, 4, 0, 16, 8, 8, 2, 4, 2, 2, 2]",down,16
28,112,"[0, 0, 0, 2, 4, 0, 8, 4, 0, 16, 16, 2, 0, 4, 2, 4]",right,16
29,144,"[0, 2, 0, 2, 0, 4, 8, 4, 0, 0, 32, 2, 0, 4, 2, 4]",right,32
30,148,"[4, 0, 0, 0, 4, 8, 4, 0, 32, 2, 0, 2, 4, 2, 4, 0]",left,32
31,152,"[4, 0, 0, 0, 4, 8, 4, 2, 32, 4, 0, 0, 4, 2, 4, 0]",left,32
32,168,"[8, 8, 8, 2, 32, 4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 2]",up,32
33,170,"[2, 0, 0, 0, 8, 8, 0, 0, 32, 4, 0, 0, 4, 2, 8, 4]",down,32
34,186,"[0, 0, 0, 2, 0, 0, 2, 16, 0, 0, 32, 4, 4, 2, 8, 4]",right,32
35,186,"[2, 2, 0, 0, 2, 16, 0, 0, 32, 4, 0, 0, 4, 2, 8, 4]",left,32
36,190,"[4, 0, 0, 0, 2, 16, 0, 0, 32, 4, 0, 2, 4, 2, 8, 4]",left,32
37,190,"[0, 2, 0, 4, 0, 0, 2, 16, 0, 32, 4, 2, 4, 2, 8, 4]",right,32
38,190,"[2, 0, 0, 4, 0, 2, 2, 16, 0, 32, 4, 2, 4, 2, 8, 4]",down,32
39,190,"[0, 0, 0, 4, 2, 2, 2, 16, 2, 32, 4, 2, 4, 2, 8, 4]",down,32
40,194,"[2, 0, 0, 4, 0, 2, 4, 16, 2, 32, 4, 2, 4, 2, 8, 4]",right,32
41,194,"[2, 4, 0, 0, 2, 4, 16, 2, 2, 32, 4, 2, 4, 2, 8, 4]",left,32
