Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",right,2
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",down,2
3,4,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4]",right,4
4,8,"[0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,16,"[0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",right,8
6,16,"[2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0]",left,8
7,16,"[2, 8, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left,8
8,18,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 8, 2, 0]",down,8
9,26,"[2, 8, 2, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
10,30,"[2, 8, 4, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
11,30,"[2, 8, 4, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left,8
12,30,"[2, 8, 4, 2, 8, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
13,34,"[2, 8, 4, 4, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",up,8
14,42,"[2, 2, 8, 8, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2]",right,8
15,62,"[2, 2, 8, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
16,66,"[2, 4, 8, 16, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
17,70,"[4, 4, 8, 16, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
18,78,"[0, 8, 8, 16, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0]",right,16
19,94,"[0, 0, 16, 16, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
20,126,"[0, 0, 0, 32, 0, 0, 2, 4, 0, 0, 0, 2, 0, 2, 0, 2]",right,32
21,130,"[0, 2, 2, 32, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0]",up,32
22,142,"[0, 4, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0]",up,32
23,142,"[4, 2, 32, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left,32
24,146,"[0, 4, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 4]",right,32
25,146,"[0, 4, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 2, 4]",right,32
26,150,"[2, 4, 4, 32, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 0]",up,32
27,158,"[2, 2, 8, 32, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 0]",right,32
28,162,"[0, 4, 8, 32, 0, 0, 0, 8, 0, 0, 2, 4, 2, 0, 0, 0]",right,32
29,162,"[0, 4, 8, 32, 0, 0, 0, 8, 0, 0, 2, 4, 2, 0, 0, 2]",right,32
