Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",right,2
2,0,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,2
3,4,"[0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 4]",down,4
5,4,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 2, 4]",right,4
6,8,"[0, 4, 4, 2, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
7,16,"[0, 0, 8, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2]",right,8
8,20,"[0, 0, 8, 2, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0]",up,8
9,28,"[2, 2, 8, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
10,32,"[0, 4, 8, 2, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0]",right,8
11,32,"[2, 4, 8, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
12,32,"[2, 4, 8, 2, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 2]",right,8
13,32,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 8, 8, 2, 4, 2, 2]",down,8
14,52,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 2, 16, 0, 2, 4, 4]",right,16
15,64,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2, 16, 0, 0, 2, 8]",right,16
16,68,"[0, 2, 4, 4, 0, 0, 2, 16, 0, 0, 0, 8, 0, 0, 0, 0]",up,16
17,76,"[0, 0, 2, 8, 0, 2, 2, 16, 0, 0, 0, 8, 0, 0, 0, 0]",right,16
18,80,"[0, 2, 4, 8, 0, 0, 0, 16, 0, 0, 0, 8, 2, 0, 0, 0]",up,16
19,80,"[2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 16, 2, 2, 4, 8]",down,16
20,84,"[4, 2, 4, 8, 0, 0, 0, 16, 2, 0, 0, 8, 0, 0, 0, 0]",up,16
21,84,"[4, 2, 4, 8, 16, 0, 0, 2, 2, 8, 0, 0, 0, 0, 0, 0]",left,16
22,84,"[4, 2, 4, 8, 0, 0, 16, 2, 2, 0, 2, 8, 0, 0, 0, 0]",right,16
23,88,"[4, 2, 4, 8, 2, 0, 16, 2, 0, 0, 4, 8, 0, 0, 0, 0]",right,16
24,88,"[4, 2, 4, 8, 2, 16, 2, 0, 4, 8, 0, 0, 0, 0, 0, 2]",left,16
