Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down,2
2,0,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
3,4,"[4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[4, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",left,4
5,8,"[0, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0]",right,4
6,8,"[2, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
7,8,"[2, 4, 2, 0, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",left,4
8,12,"[0, 2, 4, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0]",right,4
9,24,"[0, 4, 4, 2, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up,8
10,32,"[0, 0, 8, 2, 0, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0, 0]",right,8
11,36,"[0, 0, 8, 2, 0, 0, 0, 8, 0, 0, 0, 4, 0, 2, 0, 0]",right,8
12,36,"[0, 2, 8, 2, 0, 0, 0, 8, 2, 0, 0, 4, 0, 0, 0, 0]",up,8
13,36,"[2, 8, 2, 0, 8, 0, 0, 0, 2, 4, 0, 2, 0, 0, 0, 0]",left,8
14,36,"[2, 8, 2, 0, 8, 2, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0]",left,8
15,40,"[2, 8, 4, 2, 8, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",up,8
16,40,"[2, 8, 4, 2, 0, 0, 8, 2, 0, 2, 2, 4, 0, 0, 0, 0]",right,8
17,42,"[0, 2, 0, 0, 0, 0, 4, 0, 0, 8, 8, 4, 2, 2, 2, 4]",down,8
18,62,"[2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 16, 4, 0, 2, 4, 4]",right,16
19,74,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 16, 4, 0, 0, 2, 8]",right,16
20,82,"[0, 2, 16, 8, 2, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0, 0]",up,16
21,86,"[0, 2, 16, 8, 0, 0, 4, 4, 0, 0, 4, 8, 0, 0, 0, 0]",right,16
22,94,"[0, 2, 16, 8, 0, 0, 8, 4, 0, 0, 0, 8, 0, 2, 0, 0]",up,16
23,98,"[0, 4, 16, 8, 0, 0, 8, 4, 0, 0, 0, 8, 0, 2, 0, 0]",up,16
24,98,"[4, 16, 8, 0, 8, 4, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left,16
25,114,"[4, 16, 8, 0, 16, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,16
26,118,"[0, 4, 16, 8, 0, 16, 4, 4, 0, 0, 0, 2, 2, 0, 0, 0]",right,16
27,126,"[0, 4, 16, 8, 0, 0, 16, 8, 0, 0, 0, 2, 0, 2, 0, 2]",right,16
28,178,"[0, 4, 32, 16, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up,32
29,178,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 32, 16, 0, 2, 2, 4]",down,32
