Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down,2
2,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",left,2
3,4,"[4, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left,4
5,4,"[4, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
6,8,"[4, 2, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
7,20,"[8, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
8,20,"[0, 8, 4, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",right,8
9,24,"[2, 8, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
10,32,"[2, 2, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
11,52,"[0, 0, 4, 16, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2]",right,16
12,52,"[2, 2, 4, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
13,56,"[0, 4, 4, 16, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",right,16
14,64,"[0, 0, 8, 16, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0]",right,16
15,68,"[2, 0, 8, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up,16
16,68,"[2, 0, 8, 16, 0, 0, 2, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
17,68,"[2, 8, 16, 0, 2, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left,16
18,72,"[4, 8, 16, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0]",up,16
19,76,"[0, 4, 8, 16, 0, 0, 2, 4, 0, 0, 2, 4, 0, 0, 0, 0]",right,16
20,88,"[2, 4, 8, 16, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
21,88,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 16, 2, 4, 4, 8]",down,16
22,96,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 8, 16, 0, 2, 8, 8]",right,16
23,116,"[2, 4, 16, 2, 0, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0, 0]",up,16
24,116,"[2, 4, 16, 2, 16, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left,16
25,116,"[2, 4, 16, 2, 0, 0, 0, 16, 0, 0, 0, 8, 0, 2, 0, 2]",right,16
26,120,"[2, 4, 16, 2, 0, 0, 4, 16, 0, 0, 0, 8, 0, 0, 0, 4]",right,16
27,120,"[2, 0, 0, 2, 0, 0, 0, 16, 0, 0, 16, 8, 2, 4, 4, 4]",down,16
28,132,"[0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 16, 8, 0, 2, 4, 8]",right,16
29,148,"[0, 2, 2, 4, 0, 0, 16, 16, 0, 0, 4, 16, 2, 0, 0, 0]",up,16
30,184,"[0, 2, 4, 4, 0, 0, 0, 32, 0, 0, 4, 16, 0, 0, 0, 2]",right,32
31,192,"[2, 2, 8, 4, 0, 0, 0, 32, 0, 0, 0, 16, 0, 0, 0, 2]",up,32
32,196,"[0, 4, 8, 4, 0, 0, 0, 32, 0, 0, 0, 16, 0, 2, 0, 2]",right,32
33,200,"[0, 4, 8, 4, 0, 0, 0, 32, 0, 0, 0, 16, 0, 0, 2, 4]",right,32
34,200,"[4, 8, 4, 2, 32, 0, 0, 0, 16, 0, 0, 0, 2, 4, 0, 0]",left,32
35,200,"[4, 8, 4, 2, 0, 0, 0, 32, 0, 2, 0, 16, 0, 0, 2, 4]",right,32
36,200,"[4, 8, 4, 2, 0, 0, 0, 32, 0, 0, 2, 16, 2, 0, 2, 4]",right,32
37,204,"[4, 8, 4, 2, 2, 0, 4, 32, 0, 2, 0, 16, 0, 0, 0, 4]",up,32
38,212,"[4, 8, 8, 2, 2, 2, 2, 32, 0, 0, 0, 16, 0, 0, 0, 4]",up,32
39,232,"[0, 4, 16, 2, 0, 2, 4, 32, 0, 0, 2, 16, 0, 0, 0, 4]",right,32
40,232,"[0, 2, 0, 2, 0, 0, 16, 32, 0, 4, 4, 16, 0, 2, 2, 4]",down,32
41,248,"[0, 2, 0, 4, 0, 0, 16, 32, 0, 0, 8, 16, 0, 0, 4, 4]",right,32
42,256,"[0, 0, 2, 4, 0, 0, 16, 32, 0, 0, 8, 16, 0, 2, 0, 8]",right,32
43,256,"[0, 2, 2, 4, 0, 2, 16, 32, 0, 0, 8, 16, 0, 0, 0, 8]",up,32
44,260,"[0, 4, 2, 4, 0, 2, 16, 32, 0, 0, 8, 16, 0, 0, 0, 8]",up,32
45,260,"[4, 2, 4, 0, 2, 16, 32, 2, 8, 16, 0, 0, 8, 0, 0, 0]",left,32
46,308,"[4, 2, 4, 2, 2, 32, 32, 0, 16, 0, 0, 0, 0, 2, 0, 0]",up,32
47,372,"[4, 2, 4, 2, 0, 0, 2, 64, 0, 0, 2, 16, 0, 0, 0, 2]",right,64
48,376,"[4, 2, 4, 2, 0, 0, 4, 64, 0, 0, 2, 16, 0, 0, 0, 2]",up,64
49,384,"[4, 2, 8, 2, 0, 0, 2, 64, 0, 2, 0, 16, 0, 0, 0, 2]",up,64
50,388,"[4, 4, 8, 2, 2, 0, 2, 64, 0, 0, 0, 16, 0, 0, 0, 2]",up,64
51,400,"[0, 8, 8, 2, 0, 0, 4, 64, 0, 0, 0, 16, 0, 2, 0, 2]",right,64
52,420,"[0, 0, 16, 2, 0, 0, 4, 64, 2, 0, 0, 16, 0, 0, 0, 4]",right,64
53,420,"[2, 0, 16, 2, 0, 0, 4, 64, 0, 0, 0, 16, 0, 0, 4, 4]",up,64
54,428,"[2, 0, 16, 2, 4, 0, 8, 64, 0, 0, 0, 16, 0, 0, 0, 4]",up,64
55,428,"[0, 0, 2, 2, 0, 0, 0, 64, 2, 0, 16, 16, 4, 0, 8, 4]",down,64
56,464,"[0, 0, 0, 4, 0, 2, 0, 64, 0, 0, 2, 32, 0, 4, 8, 4]",right,64
57,464,"[0, 0, 0, 4, 0, 2, 2, 64, 0, 0, 2, 32, 0, 4, 8, 4]",right,64
58,468,"[0, 2, 4, 4, 0, 4, 8, 64, 0, 0, 2, 32, 0, 0, 0, 4]",up,64
59,476,"[0, 0, 2, 8, 0, 4, 8, 64, 0, 0, 2, 32, 2, 0, 0, 4]",right,64
60,476,"[0, 0, 2, 8, 0, 4, 8, 64, 0, 0, 2, 32, 2, 0, 2, 4]",right,64
61,480,"[2, 4, 2, 8, 0, 0, 8, 64, 0, 0, 4, 32, 0, 0, 2, 4]",up,64
62,480,"[2, 4, 2, 8, 8, 64, 0, 0, 4, 32, 0, 0, 2, 4, 2, 0]",left,64
63,484,"[2, 4, 4, 8, 8, 64, 2, 0, 4, 32, 0, 0, 2, 4, 0, 0]",up,64
64,492,"[4, 2, 8, 8, 0, 8, 64, 2, 0, 0, 4, 32, 0, 0, 2, 4]",right,64
65,508,"[0, 4, 2, 16, 0, 8, 64, 2, 0, 2, 4, 32, 0, 0, 2, 4]",right,64
66,508,"[4, 2, 16, 0, 8, 64, 2, 2, 2, 4, 32, 0, 2, 4, 0, 0]",left,64
67,520,"[4, 2, 16, 2, 8, 64, 2, 0, 4, 8, 32, 0, 4, 0, 0, 0]",up,64
68,528,"[4, 2, 16, 2, 8, 64, 2, 0, 8, 8, 32, 0, 0, 0, 2, 0]",up,64
69,544,"[4, 2, 16, 2, 16, 64, 2, 0, 0, 8, 32, 0, 0, 2, 2, 0]",up,64
70,548,"[4, 2, 16, 2, 0, 16, 64, 2, 0, 4, 8, 32, 0, 0, 0, 4]",right,64
71,552,"[4, 2, 16, 4, 0, 16, 64, 32, 0, 4, 8, 4, 0, 0, 2, 0]",up,64
72,552,"[4, 2, 16, 4, 2, 16, 64, 32, 0, 4, 8, 4, 0, 0, 0, 2]",right,64
73,552,"[0, 0, 0, 4, 2, 2, 16, 32, 4, 16, 64, 4, 2, 4, 8, 2]",down,64
74,556,"[0, 2, 0, 4, 0, 4, 16, 32, 4, 16, 64, 4, 2, 4, 8, 2]",right,64
75,556,"[4, 2, 16, 4, 2, 4, 64, 32, 0, 16, 8, 4, 2, 4, 0, 2]",up,64
