Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down,2
2,0,"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
3,4,"[4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,4
4,4,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2]",right,4
5,8,"[0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
6,16,"[0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",right,8
7,20,"[2, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",right,8
8,20,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 4, 4]",down,8
9,28,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 8, 0, 0, 2, 8]",right,8
10,44,"[2, 0, 2, 2, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
11,48,"[2, 0, 4, 2, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 0]",up,16
12,48,"[2, 4, 2, 0, 16, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0]",left,16
13,56,"[2, 8, 2, 0, 16, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",up,16
14,60,"[0, 2, 8, 2, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2]",right,16
15,60,"[2, 8, 2, 2, 16, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left,16
16,64,"[0, 2, 8, 4, 0, 0, 0, 16, 0, 0, 4, 4, 0, 0, 0, 2]",right,16
17,72,"[0, 2, 8, 4, 0, 0, 0, 16, 0, 0, 2, 8, 0, 0, 0, 2]",right,16
18,72,"[0, 0, 0, 4, 0, 0, 2, 16, 0, 0, 8, 8, 0, 2, 2, 2]",down,16
19,92,"[0, 0, 0, 4, 0, 0, 2, 16, 0, 0, 0, 16, 0, 2, 2, 4]",right,16
20,128,"[0, 2, 4, 4, 0, 2, 0, 32, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
21,136,"[0, 0, 2, 8, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 2, 0]",right,32
22,140,"[0, 0, 4, 8, 0, 0, 2, 32, 0, 0, 0, 4, 2, 0, 0, 0]",up,32
23,140,"[2, 0, 4, 8, 0, 0, 2, 32, 0, 2, 0, 4, 0, 0, 0, 0]",up,32
24,140,"[0, 2, 4, 8, 0, 0, 2, 32, 0, 0, 2, 4, 0, 0, 2, 0]",right,32
25,144,"[0, 2, 4, 8, 0, 0, 4, 32, 0, 0, 2, 4, 2, 0, 0, 0]",up,32
26,152,"[2, 2, 8, 8, 0, 0, 2, 32, 2, 0, 0, 4, 0, 0, 0, 0]",up,32
27,172,"[0, 0, 4, 16, 0, 0, 2, 32, 0, 0, 2, 4, 0, 2, 0, 0]",right,32
28,176,"[0, 2, 4, 16, 0, 0, 4, 32, 0, 0, 0, 4, 0, 0, 2, 0]",up,32
29,184,"[0, 2, 8, 16, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 0, 4]",up,32
30,192,"[0, 2, 8, 16, 0, 0, 2, 32, 0, 0, 0, 8, 2, 0, 0, 0]",up,32
31,192,"[0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 8, 32, 2, 2, 2, 8]",down,32
32,196,"[4, 2, 8, 16, 0, 2, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0]",up,32
33,200,"[4, 4, 8, 16, 2, 0, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0]",up,32
34,212,"[0, 8, 8, 16, 0, 2, 4, 32, 0, 0, 0, 8, 0, 0, 0, 0]",right,32
35,228,"[0, 0, 16, 16, 0, 2, 4, 32, 0, 2, 0, 8, 0, 0, 0, 0]",right,32
36,260,"[0, 0, 0, 32, 0, 2, 4, 32, 0, 2, 2, 8, 0, 0, 0, 0]",right,32
37,328,"[0, 4, 4, 64, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 2]",up,64
38,336,"[0, 0, 8, 64, 0, 0, 2, 8, 2, 0, 0, 0, 0, 0, 0, 2]",right,64
39,336,"[0, 0, 8, 64, 0, 0, 2, 8, 0, 0, 4, 2, 0, 0, 0, 2]",right,64
40,340,"[0, 0, 8, 64, 0, 0, 2, 8, 2, 0, 4, 4, 0, 0, 0, 0]",up,64
41,348,"[0, 0, 8, 64, 0, 0, 2, 8, 0, 0, 2, 8, 0, 0, 2, 0]",right,64
42,368,"[0, 0, 8, 64, 0, 0, 4, 16, 0, 0, 2, 0, 2, 0, 0, 0]",up,64
43,368,"[0, 0, 8, 64, 0, 0, 4, 16, 0, 0, 0, 2, 0, 0, 2, 2]",right,64
44,372,"[0, 0, 8, 64, 0, 0, 4, 16, 0, 0, 2, 4, 2, 0, 0, 0]",up,64
45,372,"[0, 0, 0, 0, 0, 0, 8, 64, 0, 0, 4, 16, 2, 2, 2, 4]",down,64
46,376,"[0, 0, 0, 0, 0, 0, 8, 64, 0, 0, 4, 16, 2, 2, 4, 4]",right,64
47,388,"[0, 0, 0, 2, 0, 0, 8, 64, 0, 0, 4, 16, 0, 0, 4, 8]",right,64
48,396,"[0, 0, 8, 2, 0, 0, 8, 64, 0, 0, 0, 16, 0, 0, 2, 8]",up,64
49,412,"[0, 0, 16, 2, 0, 0, 2, 64, 0, 0, 0, 16, 2, 0, 0, 8]",up,64
50,412,"[16, 2, 0, 0, 2, 64, 0, 0, 16, 0, 0, 0, 2, 8, 0, 2]",left,64
51,412,"[2, 0, 16, 2, 0, 0, 2, 64, 0, 0, 0, 16, 0, 2, 8, 2]",right,64
52,412,"[0, 2, 16, 2, 0, 0, 2, 64, 2, 0, 0, 16, 0, 2, 8, 2]",right,64
53,416,"[2, 4, 16, 2, 0, 0, 2, 64, 0, 0, 8, 16, 0, 2, 0, 2]",up,64
54,420,"[2, 4, 16, 2, 0, 0, 2, 64, 2, 0, 8, 16, 0, 0, 0, 4]",right,64
55,424,"[4, 4, 16, 2, 2, 0, 2, 64, 0, 0, 8, 16, 0, 0, 0, 4]",up,64
56,436,"[0, 8, 16, 2, 0, 0, 4, 64, 0, 0, 8, 16, 2, 0, 0, 4]",right,64
57,436,"[8, 16, 2, 0, 4, 64, 0, 0, 8, 16, 0, 0, 2, 4, 0, 2]",left,64
58,436,"[8, 16, 2, 2, 4, 64, 0, 0, 8, 16, 0, 0, 2, 4, 2, 0]",up,64
59,440,"[8, 16, 4, 2, 4, 64, 4, 0, 8, 16, 0, 0, 2, 4, 0, 0]",up,64
60,448,"[8, 16, 8, 2, 4, 64, 0, 0, 8, 16, 0, 0, 2, 4, 2, 0]",up,64
61,448,"[8, 16, 0, 2, 4, 64, 0, 0, 8, 16, 8, 0, 2, 4, 2, 2]",down,64
