Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",down,2
2,0,"[2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
3,0,"[2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,2
4,4,"[2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
5,8,"[2, 4, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
6,12,"[4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
7,12,"[4, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
8,12,"[4, 4, 0, 4, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
9,16,"[4, 4, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0]",up,4
10,24,"[4, 4, 2, 8, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
11,24,"[4, 4, 2, 8, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
12,24,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 4, 2, 0, 2, 2, 4, 8]",down,8
13,24,"[2, 4, 2, 8, 4, 2, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up,8
14,24,"[0, 0, 0, 0, 2, 0, 2, 0, 4, 4, 4, 2, 2, 2, 2, 8]",down,8
15,24,"[2, 4, 2, 2, 4, 2, 4, 8, 2, 0, 2, 0, 0, 2, 0, 0]",up,8
16,28,"[2, 4, 2, 2, 4, 4, 4, 8, 2, 0, 2, 0, 0, 2, 0, 0]",up,8
17,36,"[2, 8, 2, 2, 4, 2, 4, 8, 2, 0, 2, 0, 0, 2, 0, 0]",up,8
18,40,"[2, 8, 2, 2, 4, 4, 4, 8, 2, 0, 2, 0, 0, 0, 0, 2]",up,8
19,40,"[2, 8, 2, 2, 4, 4, 4, 8, 2, 0, 2, 2, 0, 4, 0, 0]",up,8
20,48,"[2, 8, 2, 2, 4, 8, 4, 8, 2, 0, 2, 2, 2, 0, 0, 0]",up,8
21,68,"[2, 16, 2, 2, 4, 0, 4, 8, 4, 0, 2, 2, 0, 2, 0, 0]",up,16
22,76,"[2, 16, 2, 2, 8, 2, 4, 8, 0, 4, 2, 2, 0, 0, 0, 0]",up,16
