Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up,4
3,0,"[4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 2, 2]",down,4
5,4,"[4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
6,8,"[4, 4, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 4, 2, 4]",down,4
8,8,"[4, 4, 4, 2, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
9,8,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 2, 4, 2, 2, 4]",down,4
10,12,"[4, 4, 4, 4, 2, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
11,20,"[4, 4, 4, 8, 2, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,8
12,24,"[4, 4, 4, 8, 4, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
13,36,"[8, 4, 4, 8, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
14,44,"[8, 4, 8, 8, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
15,44,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 8, 8, 8, 2, 2, 2]",down,8
16,44,"[2, 4, 8, 8, 8, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up,8
17,48,"[2, 4, 8, 8, 8, 2, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
18,48,"[0, 0, 0, 2, 2, 0, 0, 0, 8, 4, 8, 8, 2, 2, 4, 2]",down,8
19,48,"[2, 4, 8, 2, 8, 2, 4, 8, 2, 0, 0, 2, 0, 2, 0, 0]",up,8
20,52,"[2, 4, 8, 2, 8, 4, 4, 8, 2, 0, 0, 2, 0, 0, 2, 0]",up,8
21,60,"[2, 8, 8, 2, 8, 0, 4, 8, 2, 0, 2, 2, 0, 0, 0, 2]",up,8
22,64,"[2, 8, 8, 2, 8, 0, 4, 8, 2, 0, 2, 4, 2, 0, 0, 0]",up,8
23,68,"[2, 8, 8, 2, 8, 0, 4, 8, 4, 0, 2, 4, 0, 4, 0, 0]",up,8
24,68,"[2, 8, 8, 2, 8, 4, 4, 8, 4, 0, 2, 4, 2, 0, 0, 0]",up,8
25,68,"[2, 2, 0, 0, 8, 0, 8, 2, 4, 8, 4, 8, 2, 4, 2, 4]",down,8
26,68,"[2, 2, 8, 2, 8, 8, 4, 8, 4, 4, 2, 4, 2, 0, 2, 0]",up,8
27,72,"[2, 2, 8, 2, 8, 8, 4, 8, 4, 4, 4, 4, 2, 0, 2, 0]",up,8
28,80,"[2, 2, 8, 2, 8, 8, 8, 8, 4, 4, 2, 4, 2, 2, 0, 0]",up,8
29,96,"[2, 2, 16, 2, 8, 8, 2, 8, 4, 4, 0, 4, 2, 2, 0, 2]",up,16
30,96,"[2, 2, 2, 2, 8, 8, 0, 8, 4, 4, 16, 4, 2, 2, 2, 2]",down,16
31,136,"[4, 4, 0, 0, 16, 8, 0, 0, 8, 16, 4, 0, 4, 4, 0, 2]",left,16
32,136,"[4, 4, 4, 2, 16, 8, 0, 0, 8, 16, 2, 0, 4, 4, 0, 0]",up,16
33,136,"[4, 4, 4, 2, 16, 8, 2, 2, 8, 16, 0, 0, 4, 4, 0, 0]",up,16
34,140,"[4, 4, 4, 4, 16, 8, 2, 0, 8, 16, 4, 0, 4, 4, 0, 0]",up,16
35,140,"[4, 4, 0, 2, 16, 8, 4, 0, 8, 16, 2, 0, 4, 4, 4, 4]",down,16
36,140,"[4, 4, 4, 2, 16, 8, 2, 4, 8, 16, 4, 0, 4, 4, 2, 0]",up,16
37,140,"[4, 4, 4, 2, 16, 8, 2, 0, 8, 16, 4, 2, 4, 4, 2, 4]",down,16
38,144,"[4, 4, 4, 4, 16, 8, 2, 4, 8, 16, 4, 2, 4, 4, 2, 0]",up,16
39,152,"[4, 4, 4, 8, 16, 8, 2, 2, 8, 16, 4, 0, 4, 4, 2, 2]",up,16
40,156,"[4, 4, 4, 8, 16, 8, 2, 4, 8, 16, 4, 2, 4, 4, 2, 0]",up,16
41,172,"[8, 4, 8, 2, 16, 8, 2, 4, 8, 16, 4, 2, 8, 2, 0, 0]",left,16
42,188,"[8, 4, 8, 2, 16, 8, 2, 4, 16, 16, 4, 2, 0, 2, 2, 0]",up,16
