Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",down,4
2,0,"[0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
3,0,"[0, 0, 2, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 0, 4, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,4,"[0, 2, 4, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
6,4,"[0, 2, 4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up,4
7,8,"[0, 4, 4, 4, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
8,8,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 2, 2, 2]",down,4
9,8,"[2, 4, 4, 4, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up,4
10,12,"[2, 4, 4, 4, 0, 2, 4, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
11,24,"[2, 4, 8, 4, 0, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up,8
12,36,"[2, 4, 8, 8, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
13,44,"[2, 8, 8, 8, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
14,44,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 8, 0, 2, 2, 4, 8]",down,8
15,44,"[2, 8, 8, 2, 0, 2, 4, 8, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
16,48,"[4, 8, 8, 2, 0, 2, 4, 8, 0, 0, 0, 0, 0, 4, 0, 0]",up,8
17,48,"[4, 8, 8, 2, 0, 2, 4, 8, 0, 4, 0, 0, 2, 0, 0, 0]",up,8
18,48,"[4, 8, 8, 2, 2, 2, 4, 8, 0, 4, 0, 0, 0, 2, 0, 0]",up,8
19,48,"[0, 8, 0, 0, 0, 2, 0, 2, 4, 4, 8, 2, 2, 2, 4, 8]",down,8
20,52,"[4, 8, 8, 4, 2, 2, 4, 8, 2, 4, 0, 0, 0, 2, 0, 0]",up,8
21,56,"[4, 8, 8, 4, 4, 2, 4, 8, 0, 4, 0, 0, 0, 2, 4, 0]",up,8
22,72,"[8, 8, 8, 4, 0, 2, 8, 8, 2, 4, 0, 0, 0, 2, 0, 0]",up,8
23,88,"[8, 8, 16, 4, 2, 2, 0, 8, 0, 4, 0, 2, 0, 2, 0, 0]",up,16
24,88,"[0, 8, 0, 0, 2, 2, 0, 4, 8, 4, 0, 8, 2, 2, 16, 2]",down,16
25,88,"[2, 8, 16, 4, 8, 2, 2, 8, 2, 4, 0, 2, 0, 2, 0, 0]",up,16
26,88,"[0, 8, 0, 4, 2, 2, 0, 4, 8, 4, 16, 8, 2, 2, 2, 2]",down,16
27,96,"[2, 8, 16, 8, 8, 2, 2, 8, 2, 4, 0, 2, 0, 2, 2, 0]",up,16
28,116,"[2, 8, 16, 16, 8, 2, 4, 2, 2, 4, 0, 2, 0, 2, 0, 0]",up,16
29,120,"[2, 8, 16, 16, 8, 2, 4, 4, 2, 4, 0, 2, 0, 2, 0, 0]",up,16
30,120,"[0, 8, 0, 0, 2, 2, 2, 16, 8, 4, 16, 4, 2, 2, 4, 2]",down,16
31,120,"[2, 8, 2, 16, 8, 2, 16, 4, 2, 4, 4, 2, 2, 2, 0, 0]",up,16
32,124,"[2, 8, 2, 16, 8, 2, 16, 4, 4, 4, 4, 2, 2, 2, 0, 0]",up,16
33,124,"[2, 8, 0, 2, 8, 2, 2, 16, 4, 4, 16, 4, 2, 2, 4, 2]",down,16
34,140,"[2, 8, 2, 0, 8, 4, 16, 0, 8, 16, 4, 0, 4, 4, 2, 2]",left,16
35,156,"[2, 8, 2, 2, 16, 4, 16, 0, 4, 16, 4, 0, 0, 4, 2, 2]",up,16
36,160,"[2, 8, 2, 4, 16, 4, 16, 2, 4, 16, 4, 0, 0, 4, 2, 0]",up,16
37,160,"[0, 8, 2, 0, 2, 4, 16, 4, 16, 16, 4, 4, 4, 4, 2, 2]",down,16
38,168,"[2, 8, 2, 8, 16, 4, 16, 2, 4, 16, 4, 2, 0, 4, 2, 0]",up,16
39,172,"[2, 8, 2, 8, 16, 4, 16, 4, 4, 16, 4, 2, 0, 4, 2, 0]",up,16
40,172,"[0, 8, 2, 2, 2, 4, 16, 8, 16, 16, 4, 4, 4, 4, 2, 2]",down,16
41,228,"[8, 4, 0, 2, 2, 4, 16, 8, 32, 8, 0, 0, 8, 4, 0, 0]",left,32
42,236,"[8, 8, 16, 2, 2, 8, 0, 8, 32, 4, 2, 0, 8, 0, 0, 0]",up,32
43,252,"[8, 16, 16, 2, 2, 4, 2, 8, 32, 0, 2, 0, 8, 0, 0, 0]",up,32
44,256,"[8, 16, 16, 2, 2, 4, 4, 8, 32, 2, 0, 0, 8, 0, 0, 0]",up,32
45,256,"[8, 0, 2, 0, 2, 16, 0, 0, 32, 4, 16, 2, 8, 2, 4, 8]",down,32
46,256,"[8, 16, 2, 2, 2, 4, 16, 8, 32, 2, 4, 4, 8, 0, 0, 0]",up,32
47,256,"[8, 0, 0, 2, 2, 16, 2, 2, 32, 4, 16, 8, 8, 2, 4, 4]",down,32
48,260,"[8, 16, 2, 4, 2, 4, 16, 8, 32, 2, 4, 4, 8, 0, 0, 2]",up,32
49,268,"[8, 16, 2, 4, 2, 4, 16, 8, 32, 2, 8, 2, 8, 2, 0, 0]",left,32
50,272,"[8, 16, 2, 4, 2, 4, 16, 8, 32, 4, 8, 2, 8, 0, 0, 2]",up,32
51,284,"[8, 16, 2, 4, 2, 8, 16, 8, 32, 0, 8, 4, 8, 0, 0, 2]",up,32
52,284,"[8, 0, 2, 4, 2, 0, 2, 8, 32, 16, 16, 4, 8, 8, 8, 2]",down,32
53,288,"[8, 16, 4, 4, 2, 8, 16, 8, 32, 2, 8, 4, 8, 0, 0, 2]",up,32
54,296,"[8, 16, 8, 0, 2, 8, 16, 8, 32, 2, 8, 4, 8, 2, 0, 2]",left,32
55,300,"[8, 16, 8, 8, 2, 8, 16, 4, 32, 4, 8, 2, 8, 2, 0, 0]",up,32
56,316,"[8, 16, 16, 2, 2, 8, 16, 4, 32, 4, 8, 2, 8, 2, 0, 0]",left,32
57,348,"[8, 16, 32, 2, 2, 8, 8, 4, 32, 4, 0, 2, 8, 2, 4, 0]",up,32
58,348,"[8, 16, 32, 2, 2, 8, 8, 4, 32, 4, 4, 2, 8, 2, 4, 0]",up,32
59,356,"[8, 16, 32, 2, 2, 8, 8, 4, 32, 4, 8, 2, 8, 2, 0, 2]",up,32
60,376,"[8, 16, 32, 2, 2, 8, 16, 4, 32, 4, 0, 4, 8, 2, 2, 0]",up,32
61,384,"[8, 16, 32, 2, 2, 8, 16, 8, 32, 4, 2, 0, 8, 2, 0, 2]",up,32
62,384,"[8, 16, 32, 2, 2, 8, 16, 8, 32, 4, 2, 2, 8, 2, 2, 0]",up,32
63,388,"[8, 16, 32, 2, 2, 8, 16, 8, 32, 4, 4, 2, 8, 2, 0, 2]",up,32
64,392,"[8, 16, 32, 2, 2, 8, 16, 8, 32, 4, 4, 4, 8, 2, 0, 2]",up,32
65,404,"[8, 16, 32, 2, 2, 8, 16, 8, 32, 8, 4, 2, 8, 4, 0, 0]",left,32
66,420,"[8, 16, 32, 2, 2, 16, 16, 8, 32, 4, 4, 2, 8, 0, 2, 0]",up,32
67,452,"[8, 32, 32, 2, 2, 4, 16, 8, 32, 2, 4, 2, 8, 0, 2, 0]",up,32
68,452,"[8, 2, 32, 0, 2, 32, 16, 2, 32, 4, 4, 8, 8, 2, 2, 2]",down,32
69,464,"[8, 2, 32, 2, 2, 32, 16, 2, 32, 8, 8, 0, 8, 4, 2, 0]",left,32
70,468,"[8, 2, 32, 4, 2, 32, 16, 0, 32, 8, 8, 2, 8, 4, 2, 0]",up,32
71,468,"[8, 2, 32, 4, 2, 32, 16, 2, 32, 8, 8, 0, 8, 4, 2, 2]",up,32
72,472,"[8, 2, 32, 4, 2, 32, 16, 4, 32, 8, 8, 2, 8, 4, 2, 0]",up,32
73,480,"[8, 2, 32, 8, 2, 32, 16, 2, 32, 8, 8, 0, 8, 4, 2, 2]",up,32
74,484,"[8, 2, 32, 8, 2, 32, 16, 4, 32, 8, 8, 2, 8, 4, 2, 0]",up,32
75,500,"[8, 2, 32, 8, 2, 32, 16, 4, 2, 32, 16, 2, 0, 8, 4, 2]",right,32
76,604,"[8, 2, 32, 8, 4, 64, 32, 4, 0, 8, 4, 4, 2, 0, 0, 0]",up,64
77,676,"[8, 2, 64, 8, 4, 64, 4, 8, 2, 8, 0, 0, 0, 0, 0, 2]",up,64
78,692,"[8, 2, 64, 16, 4, 64, 4, 2, 2, 8, 0, 0, 0, 0, 0, 2]",up,64
79,696,"[8, 2, 64, 16, 4, 64, 4, 4, 2, 8, 0, 0, 0, 0, 4, 0]",up,64
80,704,"[8, 2, 64, 16, 4, 64, 8, 4, 2, 8, 0, 2, 0, 0, 0, 0]",up,64
81,704,"[2, 0, 0, 0, 8, 2, 0, 16, 4, 64, 64, 4, 2, 8, 8, 2]",down,64
82,704,"[2, 2, 64, 16, 8, 64, 8, 4, 4, 8, 0, 2, 2, 2, 0, 0]",up,64
83,704,"[2, 2, 2, 0, 8, 64, 0, 16, 4, 8, 64, 4, 2, 2, 8, 2]",down,64
84,704,"[2, 2, 2, 16, 8, 64, 64, 4, 4, 8, 8, 2, 2, 2, 2, 0]",up,64
85,856,"[4, 2, 16, 0, 8, 128, 4, 2, 4, 16, 2, 0, 4, 2, 0, 0]",left,128
86,864,"[4, 2, 16, 2, 8, 128, 4, 0, 8, 16, 2, 0, 0, 2, 0, 2]",up,128
87,884,"[4, 2, 16, 4, 16, 128, 4, 0, 2, 16, 2, 0, 0, 2, 0, 0]",up,128
88,884,"[2, 2, 0, 0, 4, 128, 16, 0, 16, 16, 4, 0, 2, 2, 2, 4]",down,128
89,884,"[2, 2, 16, 4, 4, 128, 4, 4, 16, 16, 2, 0, 2, 2, 0, 0]",up,128
90,892,"[2, 2, 16, 8, 4, 128, 4, 0, 16, 16, 2, 2, 2, 2, 0, 0]",up,128
91,892,"[2, 2, 16, 8, 4, 128, 4, 2, 16, 16, 2, 0, 2, 2, 2, 0]",up,128
92,896,"[2, 2, 16, 8, 4, 128, 4, 2, 16, 16, 4, 2, 2, 2, 0, 0]",up,128
93,908,"[2, 2, 16, 8, 4, 128, 8, 4, 16, 16, 0, 2, 2, 2, 0, 0]",up,128
94,908,"[2, 2, 4, 0, 4, 128, 0, 8, 16, 16, 16, 4, 2, 2, 8, 2]",down,128
95,908,"[2, 2, 4, 8, 4, 128, 16, 4, 16, 16, 8, 2, 2, 2, 2, 0]",up,128
96,948,"[4, 4, 8, 0, 4, 128, 16, 4, 32, 8, 2, 0, 4, 2, 2, 0]",left,128
97,960,"[8, 4, 8, 4, 32, 128, 16, 0, 4, 8, 4, 0, 0, 2, 2, 0]",up,128
98,960,"[2, 4, 8, 0, 8, 128, 16, 0, 32, 8, 4, 0, 4, 2, 2, 4]",down,128
99,960,"[2, 4, 8, 4, 8, 128, 16, 0, 32, 8, 4, 0, 4, 2, 2, 2]",up,128
100,960,"[2, 4, 8, 4, 8, 128, 16, 0, 32, 8, 4, 4, 4, 2, 2, 2]",down,128
101,968,"[2, 4, 8, 8, 8, 128, 16, 2, 32, 8, 4, 2, 4, 2, 2, 0]",up,128
102,972,"[2, 4, 8, 8, 8, 128, 16, 4, 32, 8, 4, 0, 4, 2, 2, 4]",up,128
103,980,"[2, 4, 8, 8, 8, 128, 16, 8, 32, 8, 4, 4, 4, 2, 2, 0]",up,128
104,1008,"[2, 4, 16, 0, 8, 128, 16, 8, 32, 8, 8, 0, 4, 4, 0, 2]",left,128
105,1040,"[2, 4, 32, 8, 8, 128, 8, 2, 32, 8, 0, 0, 4, 4, 0, 2]",up,128
106,1044,"[2, 4, 32, 8, 8, 128, 8, 4, 32, 8, 0, 0, 4, 4, 0, 2]",up,128
107,1044,"[2, 4, 32, 8, 8, 128, 8, 4, 32, 8, 0, 2, 4, 4, 2, 0]",up,128
108,1044,"[2, 4, 32, 8, 8, 128, 8, 4, 32, 8, 2, 2, 4, 4, 2, 0]",up,128
109,1046,"[2, 4, 2, 0, 8, 128, 32, 8, 32, 8, 8, 4, 4, 4, 4, 2]",down,128
110,1070,"[2, 4, 2, 0, 8, 128, 32, 8, 32, 16, 4, 0, 8, 4, 2, 4]",left,128
