Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]",up,4
2,8,"[2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
3,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 8, 0]",down,8
4,8,"[2, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,8
5,12,"[4, 0, 2, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
6,12,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 4, 0, 8, 4]",down,8
7,16,"[4, 0, 4, 4, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
8,16,"[0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 4, 0, 2, 0, 8, 4]",down,8
9,16,"[4, 2, 4, 4, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
10,16,"[4, 2, 4, 4, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 4, 0]",up,8
11,16,"[0, 0, 4, 2, 0, 0, 8, 0, 4, 0, 2, 0, 2, 2, 4, 4]",down,8
12,16,"[4, 2, 4, 2, 2, 0, 8, 4, 2, 0, 2, 0, 0, 0, 4, 0]",up,8
13,20,"[4, 2, 4, 2, 4, 0, 8, 4, 0, 0, 2, 2, 0, 0, 4, 0]",up,8
14,28,"[8, 2, 4, 2, 0, 0, 8, 4, 0, 0, 2, 2, 2, 0, 4, 0]",up,8
15,28,"[8, 2, 4, 2, 2, 0, 8, 4, 0, 0, 2, 2, 0, 0, 4, 2]",up,8
16,32,"[8, 2, 4, 2, 2, 0, 8, 4, 0, 0, 2, 4, 2, 0, 4, 0]",up,8
17,44,"[8, 2, 4, 2, 4, 2, 8, 8, 0, 0, 2, 0, 0, 0, 4, 0]",up,8
18,48,"[8, 4, 4, 2, 4, 0, 8, 8, 0, 0, 2, 0, 0, 0, 4, 2]",up,8
19,48,"[8, 4, 4, 2, 4, 0, 8, 8, 0, 0, 2, 2, 0, 2, 4, 0]",up,8
20,48,"[8, 4, 4, 2, 4, 2, 8, 8, 2, 0, 2, 2, 0, 0, 4, 0]",up,8
21,48,"[0, 0, 4, 4, 8, 0, 8, 2, 4, 4, 2, 8, 2, 2, 4, 2]",down,8
22,48,"[8, 4, 4, 4, 4, 2, 8, 2, 2, 0, 2, 8, 2, 0, 4, 2]",up,8
23,52,"[8, 4, 4, 4, 4, 2, 8, 2, 4, 0, 2, 8, 0, 2, 4, 2]",up,8
24,64,"[8, 4, 4, 4, 8, 4, 8, 2, 2, 0, 2, 8, 0, 0, 4, 2]",up,8
25,88,"[16, 8, 4, 4, 2, 0, 8, 2, 2, 0, 2, 8, 0, 0, 4, 2]",up,16
26,92,"[16, 8, 4, 4, 4, 0, 8, 2, 0, 2, 2, 8, 0, 0, 4, 2]",up,16
27,92,"[16, 8, 4, 4, 4, 2, 8, 2, 0, 0, 2, 8, 2, 0, 4, 2]",up,16
28,92,"[16, 8, 4, 4, 4, 2, 8, 2, 2, 0, 2, 8, 0, 2, 4, 2]",up,16
29,96,"[16, 8, 4, 4, 4, 4, 8, 2, 2, 2, 2, 8, 0, 0, 4, 2]",up,16
30,96,"[2, 0, 4, 4, 16, 8, 8, 2, 4, 4, 2, 8, 2, 2, 4, 2]",down,16
31,132,"[2, 8, 0, 2, 16, 16, 2, 0, 8, 2, 8, 0, 4, 4, 2, 0]",left,16
32,132,"[2, 8, 2, 2, 16, 16, 8, 0, 8, 2, 2, 2, 4, 4, 0, 0]",up,16
33,136,"[2, 8, 2, 4, 16, 16, 8, 0, 8, 2, 2, 0, 4, 4, 2, 0]",up,16
34,140,"[2, 8, 2, 4, 16, 16, 8, 0, 8, 2, 4, 0, 4, 4, 2, 0]",up,16
35,140,"[2, 8, 2, 2, 16, 16, 8, 0, 8, 2, 4, 0, 4, 4, 2, 4]",down,16
36,140,"[2, 8, 2, 2, 16, 16, 8, 4, 8, 2, 4, 0, 4, 4, 2, 2]",up,16
37,188,"[2, 8, 4, 0, 32, 8, 4, 0, 8, 2, 4, 2, 8, 4, 0, 0]",left,32
38,228,"[2, 16, 8, 2, 32, 2, 4, 0, 16, 4, 2, 0, 0, 0, 0, 0]",up,32
39,228,"[0, 2, 0, 0, 2, 16, 8, 0, 32, 2, 4, 0, 16, 4, 2, 2]",down,32
40,228,"[2, 2, 8, 2, 32, 16, 4, 0, 16, 2, 2, 0, 2, 4, 0, 0]",up,32
41,228,"[2, 2, 0, 0, 32, 16, 8, 2, 16, 2, 4, 0, 2, 4, 2, 2]",down,32
42,232,"[2, 2, 8, 4, 32, 16, 4, 4, 16, 2, 2, 0, 2, 4, 0, 0]",up,32
43,240,"[2, 2, 8, 8, 32, 16, 4, 0, 16, 2, 2, 0, 2, 4, 0, 4]",up,32
44,240,"[2, 2, 8, 8, 32, 16, 4, 4, 16, 2, 2, 2, 2, 4, 0, 0]",up,32
45,240,"[2, 2, 2, 0, 32, 16, 8, 8, 16, 2, 4, 4, 2, 4, 2, 2]",down,32
46,272,"[4, 2, 0, 2, 32, 16, 16, 0, 16, 2, 8, 0, 2, 4, 4, 0]",left,32
47,272,"[4, 2, 16, 2, 32, 16, 8, 0, 16, 2, 4, 0, 2, 4, 0, 2]",up,32
48,276,"[4, 2, 16, 4, 32, 16, 8, 2, 16, 2, 4, 0, 2, 4, 0, 0]",up,32
49,276,"[4, 2, 2, 0, 32, 16, 16, 0, 16, 2, 8, 4, 2, 4, 4, 2]",down,32
50,276,"[4, 2, 2, 4, 32, 16, 16, 2, 16, 2, 8, 4, 2, 4, 4, 0]",up,32
51,320,"[4, 4, 4, 2, 32, 32, 2, 0, 16, 2, 8, 4, 2, 8, 0, 0]",left,32
52,320,"[4, 4, 4, 2, 32, 32, 2, 4, 16, 2, 8, 2, 2, 8, 0, 0]",up,32
53,320,"[4, 4, 0, 2, 32, 32, 4, 2, 16, 2, 2, 4, 2, 8, 8, 2]",down,32
54,324,"[4, 4, 4, 4, 32, 32, 2, 4, 16, 2, 8, 2, 2, 8, 0, 2]",up,32
55,336,"[4, 4, 4, 8, 32, 32, 2, 4, 16, 2, 8, 0, 2, 8, 0, 2]",up,32
56,336,"[4, 4, 4, 8, 32, 32, 2, 4, 16, 2, 8, 2, 2, 8, 0, 4]",up,32
57,408,"[8, 4, 8, 0, 64, 2, 4, 0, 16, 2, 8, 2, 2, 8, 4, 2]",left,64
58,416,"[8, 4, 8, 4, 64, 4, 4, 0, 16, 8, 8, 0, 2, 0, 4, 2]",up,64
59,424,"[8, 8, 8, 4, 64, 8, 4, 2, 16, 0, 8, 0, 2, 2, 4, 0]",up,64
60,440,"[8, 16, 8, 4, 64, 2, 4, 2, 16, 0, 8, 0, 2, 0, 4, 4]",up,64
61,440,"[8, 2, 8, 0, 64, 0, 4, 4, 16, 16, 8, 2, 2, 2, 4, 4]",down,64
62,440,"[8, 0, 8, 2, 64, 2, 4, 4, 16, 16, 8, 2, 2, 2, 4, 4]",down,64
63,508,"[16, 2, 0, 2, 64, 2, 8, 0, 32, 8, 2, 0, 4, 8, 0, 0]",left,64
64,528,"[16, 4, 8, 2, 64, 16, 2, 0, 32, 0, 0, 2, 4, 0, 0, 0]",up,64
65,532,"[16, 4, 8, 4, 64, 16, 2, 0, 32, 0, 0, 2, 4, 0, 0, 0]",up,64
66,532,"[16, 4, 8, 4, 64, 16, 2, 2, 32, 0, 0, 0, 4, 2, 0, 0]",up,64
67,532,"[16, 4, 8, 4, 64, 16, 2, 2, 32, 2, 0, 0, 4, 0, 0, 2]",up,64
