Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,2
2,4,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,4
3,4,"[0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,4
4,4,"[2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0]",up,4
5,4,"[2, 0, 4, 0, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,4
6,4,"[2, 0, 4, 2, 4, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up,4
7,4,"[2, 2, 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,4
8,8,"[2, 2, 4, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
9,12,"[2, 4, 4, 4, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,4
10,12,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 4, 0, 2, 4, 2, 4]",down,4
11,12,"[2, 2, 4, 4, 4, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up,4
12,12,"[2, 0, 0, 0, 2, 2, 0, 0, 4, 4, 4, 0, 2, 2, 2, 4]",down,4
13,16,"[4, 2, 4, 4, 4, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 4]",up,4
14,32,"[8, 2, 4, 8, 2, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up,8
15,36,"[8, 2, 4, 8, 4, 4, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0]",up,8
16,40,"[8, 2, 4, 8, 4, 4, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0]",up,8
17,48,"[8, 2, 8, 8, 4, 4, 0, 2, 0, 2, 0, 0, 4, 0, 0, 0]",up,8
18,56,"[8, 2, 8, 8, 8, 4, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0]",up,8
19,72,"[16, 2, 8, 8, 2, 4, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0]",up,16
20,72,"[16, 2, 8, 8, 2, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2]",up,16
21,76,"[16, 2, 8, 8, 2, 4, 2, 4, 0, 2, 0, 0, 0, 0, 0, 4]",up,16
22,84,"[16, 2, 8, 8, 2, 4, 2, 8, 0, 2, 0, 2, 0, 0, 0, 0]",up,16
23,100,"[16, 2, 8, 16, 2, 4, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0]",up,16
24,104,"[16, 2, 8, 16, 2, 4, 4, 2, 0, 2, 0, 0, 0, 0, 0, 2]",up,16
25,108,"[16, 2, 8, 16, 2, 4, 4, 4, 0, 2, 0, 0, 0, 0, 2, 0]",up,16
26,108,"[16, 2, 8, 16, 2, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0]",up,16
27,112,"[16, 2, 8, 16, 4, 4, 4, 4, 0, 2, 2, 0, 0, 0, 2, 0]",up,16
