Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",right,2
2,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up,4
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4]",down,4
4,4,"[2, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
5,8,"[0, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0]",right,4
6,16,"[0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right,8
7,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 4, 0]",up,8
8,20,"[0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 4, 2, 0, 0, 0, 4]",right,8
9,20,"[8, 0, 0, 0, 4, 0, 2, 0, 4, 2, 0, 0, 4, 0, 0, 0]",left,8
10,28,"[8, 2, 2, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",up,8
11,38,"[0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 2, 4, 2]",down,16
12,38,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 2, 4, 2]",right,16
13,38,"[2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 2, 0, 4, 2, 4, 2]",left,16
14,38,"[0, 0, 0, 2, 2, 0, 0, 0, 16, 0, 2, 0, 4, 2, 4, 2]",down,16
15,42,"[2, 2, 2, 4, 16, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0]",up,16
16,46,"[0, 2, 4, 4, 0, 0, 16, 4, 0, 0, 0, 4, 0, 4, 0, 2]",right,16
17,54,"[0, 2, 4, 8, 0, 4, 16, 4, 0, 0, 0, 2, 0, 2, 0, 0]",up,16
18,54,"[0, 2, 4, 8, 0, 4, 16, 4, 0, 0, 0, 2, 2, 0, 0, 2]",right,16
19,58,"[2, 2, 4, 8, 0, 4, 16, 4, 0, 0, 0, 4, 0, 0, 0, 2]",up,16
20,62,"[2, 0, 0, 0, 0, 0, 0, 8, 0, 2, 4, 8, 2, 4, 16, 2]",down,16
21,72,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 16, 4, 4, 16, 2]",down,16
22,80,"[2, 4, 0, 0, 0, 0, 0, 0, 2, 4, 16, 0, 8, 16, 2, 0]",left,16
23,86,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 8, 16, 0, 8, 16, 2, 0]",down,16
24,86,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 4, 8, 16, 0, 8, 16, 2]",right,16
25,86,"[0, 0, 0, 2, 0, 0, 2, 2, 0, 4, 8, 16, 0, 8, 16, 2]",right,16
26,88,"[2, 0, 0, 0, 0, 0, 2, 4, 0, 4, 8, 16, 0, 8, 16, 2]",down,16
27,88,"[0, 4, 0, 2, 0, 0, 2, 4, 0, 4, 8, 16, 0, 8, 16, 2]",right,16
28,92,"[0, 2, 0, 2, 0, 0, 2, 4, 0, 8, 8, 16, 0, 8, 16, 2]",down,16
29,112,"[0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 16, 16, 2, 8, 16, 2]",right,16
30,152,"[2, 8, 2, 8, 0, 0, 32, 16, 0, 0, 2, 2, 0, 0, 0, 0]",up,32
31,156,"[2, 8, 2, 8, 0, 0, 32, 16, 0, 0, 0, 4, 2, 0, 0, 0]",right,32
32,160,"[4, 8, 2, 8, 0, 0, 32, 16, 0, 0, 0, 4, 0, 0, 2, 0]",up,32
33,160,"[2, 0, 0, 0, 0, 0, 2, 8, 0, 0, 32, 16, 4, 8, 2, 4]",down,32
34,160,"[2, 0, 0, 0, 0, 0, 2, 8, 2, 0, 32, 16, 4, 8, 2, 4]",down,32
35,162,"[0, 0, 0, 0, 0, 0, 2, 8, 4, 2, 32, 16, 4, 8, 2, 4]",down,32
36,166,"[0, 0, 0, 4, 0, 0, 2, 8, 0, 2, 32, 16, 8, 8, 2, 4]",down,32
37,182,"[0, 0, 0, 4, 2, 0, 2, 8, 0, 2, 32, 16, 0, 16, 2, 4]",right,32
38,186,"[0, 0, 0, 4, 0, 0, 4, 8, 2, 2, 32, 16, 0, 16, 2, 4]",right,32
39,190,"[4, 0, 0, 2, 4, 8, 0, 0, 4, 32, 16, 0, 16, 2, 4, 0]",left,32
40,194,"[0, 0, 0, 0, 4, 8, 0, 0, 8, 32, 16, 2, 16, 2, 4, 2]",down,32
41,198,"[4, 8, 16, 4, 8, 32, 4, 0, 16, 2, 0, 0, 0, 2, 0, 0]",up,32
42,202,"[4, 8, 16, 4, 8, 32, 4, 0, 16, 4, 0, 2, 0, 0, 0, 0]",up,32
43,202,"[4, 8, 16, 4, 8, 32, 4, 0, 16, 4, 2, 0, 0, 0, 2, 0]",left,32
44,206,"[4, 8, 16, 4, 8, 32, 4, 0, 16, 4, 4, 2, 0, 0, 0, 0]",up,32
45,214,"[4, 8, 16, 4, 8, 32, 8, 2, 16, 4, 0, 2, 0, 0, 0, 0]",up,32
46,218,"[4, 8, 16, 4, 8, 32, 8, 4, 16, 4, 0, 2, 0, 0, 0, 0]",up,32
47,226,"[4, 8, 16, 8, 8, 32, 8, 2, 16, 4, 0, 2, 0, 0, 0, 0]",up,32
48,230,"[4, 8, 16, 8, 8, 32, 8, 4, 16, 4, 0, 0, 0, 0, 4, 0]",up,32
49,230,"[0, 0, 2, 0, 4, 8, 16, 0, 8, 32, 8, 8, 16, 4, 4, 4]",down,32
50,254,"[0, 0, 0, 2, 2, 4, 8, 16, 0, 8, 32, 16, 0, 16, 4, 8]",right,32
51,270,"[0, 0, 0, 2, 0, 4, 8, 2, 0, 8, 32, 32, 2, 16, 4, 8]",down,32
52,334,"[0, 0, 0, 2, 2, 4, 8, 2, 0, 0, 8, 64, 2, 16, 4, 8]",right,64
53,358,"[4, 4, 16, 4, 0, 16, 4, 64, 0, 0, 0, 8, 2, 0, 0, 0]",up,64
54,366,"[8, 16, 4, 0, 16, 4, 64, 4, 8, 0, 0, 0, 2, 0, 0, 0]",left,64
55,366,"[8, 0, 0, 0, 16, 0, 2, 0, 8, 16, 4, 0, 2, 4, 64, 4]",down,64
56,366,"[8, 0, 2, 0, 16, 2, 0, 0, 8, 16, 4, 0, 2, 4, 64, 4]",left,64
57,366,"[8, 2, 2, 4, 16, 16, 4, 0, 8, 4, 64, 0, 2, 2, 0, 0]",up,64
58,406,"[0, 8, 4, 4, 0, 0, 32, 4, 0, 8, 4, 64, 0, 0, 2, 4]",right,64
