Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2]",left,4
2,0,"[4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
3,4,"[4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,12,"[0, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right,8
5,12,"[2, 8, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",left,8
6,16,"[4, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,8
7,20,"[4, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
8,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 4, 4, 0, 2]",down,8
9,28,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 8, 2]",right,8
10,48,"[0, 0, 4, 4, 0, 0, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
11,56,"[0, 0, 4, 8, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
12,56,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 8, 0, 0, 16, 2]",down,16
13,56,"[2, 0, 4, 2, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
14,56,"[2, 4, 2, 2, 16, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,16
15,60,"[0, 2, 4, 4, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
16,68,"[0, 0, 2, 8, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0, 2, 2]",right,16
17,88,"[0, 0, 2, 16, 2, 0, 16, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up,16
18,88,"[0, 2, 2, 16, 0, 2, 16, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,16
19,92,"[0, 4, 2, 16, 0, 0, 16, 4, 0, 0, 0, 2, 2, 0, 0, 0]",up,16
20,92,"[0, 0, 0, 0, 0, 0, 0, 16, 0, 2, 2, 4, 2, 4, 16, 2]",down,16
21,96,"[0, 0, 0, 0, 2, 0, 0, 16, 0, 0, 4, 4, 2, 4, 16, 2]",right,16
22,104,"[0, 2, 0, 0, 0, 0, 2, 16, 0, 0, 0, 8, 2, 4, 16, 2]",right,16
23,104,"[2, 2, 2, 16, 0, 4, 16, 8, 0, 0, 0, 2, 2, 0, 0, 0]",up,16
24,108,"[4, 2, 2, 16, 2, 4, 16, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up,16
25,112,"[2, 4, 4, 16, 2, 4, 16, 8, 0, 0, 0, 2, 0, 0, 0, 0]",right,16
26,124,"[4, 8, 4, 16, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0, 2, 0]",up,16
27,124,"[4, 8, 4, 16, 0, 0, 16, 8, 0, 0, 2, 2, 0, 0, 2, 0]",up,16
28,128,"[4, 8, 4, 16, 0, 0, 16, 8, 0, 0, 4, 2, 2, 0, 0, 0]",up,16
29,128,"[0, 0, 2, 0, 0, 0, 4, 16, 4, 0, 16, 8, 2, 8, 4, 2]",down,16
30,128,"[4, 8, 2, 16, 2, 0, 4, 8, 0, 2, 16, 2, 0, 0, 4, 0]",up,16
31,128,"[2, 0, 2, 0, 0, 0, 4, 16, 4, 8, 16, 8, 2, 2, 4, 2]",down,16
32,136,"[0, 2, 0, 4, 0, 0, 4, 16, 4, 8, 16, 8, 0, 4, 4, 2]",right,16
