Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",left,2
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,2
3,4,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right,4
4,6,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4]",down,4
5,10,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8]",down,8
6,10,"[0, 2, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,8
7,10,"[2, 2, 0, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,8
8,14,"[4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",left,8
9,22,"[8, 8, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up,8
10,42,"[2, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right,16
11,42,"[0, 0, 2, 16, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",right,16
12,46,"[0, 0, 2, 16, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right,16
13,52,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 16, 0, 0, 4, 8]",down,16
14,52,"[2, 0, 4, 16, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,16
15,52,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 16, 4, 0, 4, 8]",down,16
16,60,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 16, 0, 0, 8, 8]",right,16
17,76,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 16, 0, 0, 16, 0, 2, 0]",left,16
18,80,"[4, 16, 2, 0, 2, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2]",up,16
19,80,"[4, 16, 2, 2, 2, 0, 0, 0, 16, 0, 2, 0, 0, 0, 0, 0]",up,16
20,84,"[4, 16, 4, 0, 2, 0, 0, 0, 16, 2, 0, 0, 0, 0, 2, 0]",left,16
