Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,2
2,0,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right,2
3,4,"[2, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
4,4,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4]",down,4
5,12,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8]",right,8
6,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 8]",down,8
7,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 4, 8]",right,8
8,18,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 4, 8]",down,8
9,22,"[0, 4, 4, 4, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up,8
10,30,"[8, 4, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left,8
11,30,"[0, 0, 8, 4, 2, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 2]",right,8
12,34,"[8, 4, 0, 0, 4, 8, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left,8
13,38,"[8, 4, 0, 0, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",up,8
14,46,"[8, 4, 2, 0, 8, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up,8
15,54,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 16, 8, 2, 2]",down,16
16,58,"[0, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 16, 8, 4, 0]",left,16
17,62,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 0, 16, 8, 4]",right,16
18,66,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 16, 8, 8]",down,16
19,82,"[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2, 4, 0, 0, 16, 16]",right,16
20,114,"[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 0, 32]",right,32
21,116,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 4, 2, 0, 2, 32]",down,32
22,128,"[4, 0, 2, 8, 0, 0, 0, 32, 0, 0, 0, 0, 2, 0, 0, 0]",up,32
23,128,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 2, 0, 2, 32]",down,32
24,132,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 4, 8, 0, 0, 4, 32]",right,32
25,140,"[2, 0, 2, 2, 0, 0, 8, 8, 0, 0, 0, 32, 0, 0, 0, 0]",up,32
26,160,"[0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 32, 0, 0, 2, 0]",right,32
27,164,"[0, 2, 4, 4, 0, 0, 0, 16, 0, 0, 0, 32, 0, 0, 0, 0]",up,32
28,172,"[2, 8, 2, 0, 16, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0]",left,32
29,172,"[0, 2, 8, 2, 2, 0, 0, 16, 0, 0, 0, 32, 0, 0, 0, 0]",right,32
30,172,"[2, 8, 2, 0, 2, 16, 0, 0, 32, 0, 0, 2, 0, 0, 0, 0]",left,32
31,176,"[4, 8, 2, 2, 32, 16, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,32
32,180,"[0, 4, 8, 4, 0, 0, 32, 16, 0, 4, 0, 0, 0, 0, 0, 2]",right,32
33,184,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 16, 0, 8, 32, 2]",down,32
34,184,"[2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 16, 0, 8, 32, 2]",right,32
35,188,"[0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 8, 16, 0, 8, 32, 2]",right,32
36,196,"[2, 8, 8, 8, 0, 2, 32, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up,32
37,212,"[2, 16, 8, 2, 2, 32, 16, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left,32
38,216,"[4, 16, 8, 2, 2, 32, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up,32
39,218,"[0, 0, 2, 0, 0, 0, 0, 0, 4, 16, 8, 0, 2, 32, 16, 4]",down,32
40,218,"[0, 2, 0, 2, 0, 0, 0, 0, 0, 4, 16, 8, 2, 32, 16, 4]",right,32
41,250,"[2, 2, 32, 2, 0, 4, 0, 8, 0, 32, 0, 4, 0, 0, 2, 0]",up,32
42,254,"[4, 32, 2, 0, 4, 8, 2, 0, 32, 4, 0, 0, 2, 0, 0, 0]",left,32
43,260,"[2, 0, 0, 0, 8, 32, 0, 0, 32, 8, 0, 0, 2, 4, 4, 0]",down,32
