Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left,4
2,0,"[0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",down,4
3,0,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 2]",right,4
4,0,"[2, 0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left,4
5,2,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 4, 4, 0, 0]",down,4
6,14,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 0, 2, 0]",left,8
7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 0, 8, 2, 0, 0]",left,8
8,18,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 4, 0, 0, 8, 2, 0, 0]",left,8
9,26,"[2, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 8, 2, 0, 0]",left,8
10,46,"[4, 2, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up,16
11,48,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 4, 2, 0]",down,16
12,48,"[4, 4, 2, 0, 16, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up,16
13,56,"[0, 0, 8, 2, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
14,58,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 16, 0, 0, 8, 4]",down,16
15,62,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 8, 4]",right,16
16,62,"[0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 8, 4]",right,16
17,66,"[4, 0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 8, 4, 0, 0]",left,16
18,74,"[8, 4, 0, 2, 16, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]",up,16
19,74,"[0, 8, 4, 2, 0, 0, 16, 2, 2, 0, 0, 8, 0, 0, 0, 0]",right,16
20,78,"[2, 8, 4, 4, 0, 0, 16, 8, 0, 0, 0, 0, 0, 0, 0, 2]",up,16
21,86,"[0, 2, 8, 8, 0, 0, 16, 8, 0, 0, 2, 0, 0, 0, 0, 2]",right,16
22,102,"[0, 2, 8, 16, 0, 0, 16, 2, 0, 0, 2, 0, 0, 2, 0, 0]",up,16
23,106,"[0, 4, 8, 16, 0, 0, 16, 2, 0, 0, 2, 0, 0, 2, 0, 0]",up,16
24,106,"[0, 4, 8, 16, 0, 2, 16, 2, 0, 0, 2, 0, 0, 0, 2, 0]",up,16
25,110,"[0, 4, 8, 16, 0, 2, 16, 2, 2, 0, 4, 0, 0, 0, 0, 0]",up,16
26,110,"[0, 4, 8, 16, 0, 2, 16, 2, 0, 0, 2, 4, 0, 0, 0, 2]",right,16
27,110,"[4, 8, 16, 0, 2, 16, 2, 0, 2, 4, 0, 0, 2, 2, 0, 0]",left,16
28,114,"[4, 8, 16, 0, 4, 16, 2, 0, 2, 4, 0, 0, 0, 2, 2, 0]",up,16
29,126,"[8, 8, 16, 0, 2, 16, 4, 0, 0, 4, 0, 0, 0, 2, 0, 2]",up,16
30,146,"[0, 0, 16, 16, 0, 2, 16, 4, 0, 0, 0, 4, 0, 0, 2, 4]",right,16
31,178,"[32, 0, 0, 0, 2, 16, 4, 0, 4, 2, 0, 0, 2, 4, 0, 0]",left,32
32,178,"[0, 0, 0, 32, 0, 2, 16, 4, 2, 0, 4, 2, 0, 0, 2, 4]",right,32
33,178,"[0, 0, 0, 32, 0, 0, 16, 4, 0, 2, 4, 2, 2, 2, 2, 4]",down,32
34,182,"[2, 4, 16, 32, 0, 0, 4, 4, 0, 2, 2, 2, 0, 0, 0, 4]",up,32
35,194,"[2, 4, 16, 32, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 2, 4]",right,32
36,200,"[0, 0, 0, 0, 0, 0, 0, 32, 0, 2, 16, 8, 2, 4, 4, 8]",down,32
37,216,"[2, 2, 16, 32, 0, 4, 4, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up,32
38,228,"[4, 16, 32, 0, 8, 16, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",left,32
39,260,"[4, 32, 32, 0, 8, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",up,32
40,324,"[0, 0, 4, 64, 2, 0, 8, 2, 0, 0, 2, 4, 0, 0, 0, 0]",right,64
41,324,"[0, 2, 4, 64, 0, 2, 8, 2, 0, 0, 2, 4, 0, 0, 0, 0]",right,64
42,326,"[0, 0, 0, 0, 0, 0, 4, 64, 0, 0, 8, 2, 2, 4, 2, 4]",down,64
43,326,"[2, 4, 4, 64, 0, 0, 8, 2, 0, 0, 2, 4, 2, 0, 0, 0]",up,64
44,334,"[0, 2, 8, 64, 2, 0, 8, 2, 0, 0, 2, 4, 0, 0, 0, 2]",right,64
45,350,"[2, 2, 16, 64, 0, 2, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2]",up,64
46,352,"[0, 0, 0, 64, 0, 0, 2, 2, 0, 0, 16, 4, 2, 4, 2, 2]",down,64
47,360,"[0, 0, 0, 64, 0, 0, 0, 4, 0, 2, 16, 4, 0, 2, 4, 4]",right,64
48,366,"[0, 0, 0, 0, 2, 0, 0, 64, 0, 0, 16, 4, 0, 4, 4, 8]",down,64
49,374,"[0, 0, 0, 0, 2, 64, 0, 2, 16, 4, 0, 0, 8, 8, 0, 0]",left,64
50,390,"[0, 0, 0, 2, 0, 2, 64, 2, 0, 0, 16, 4, 0, 0, 0, 16]",right,64
51,392,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 64, 4, 0, 2, 16, 16]",down,64
52,424,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 64, 4, 0, 0, 2, 32]",right,64
53,432,"[0, 0, 2, 2, 2, 0, 64, 8, 0, 0, 2, 32, 0, 0, 0, 0]",up,64
54,436,"[4, 2, 0, 0, 2, 64, 8, 0, 2, 32, 0, 0, 0, 0, 0, 0]",left,64
55,440,"[4, 2, 8, 0, 4, 64, 0, 0, 0, 32, 0, 0, 0, 0, 0, 2]",up,64
56,444,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 64, 2, 0, 8, 32, 8, 2]",down,64
57,444,"[8, 2, 2, 2, 0, 64, 8, 0, 0, 32, 0, 0, 2, 0, 0, 0]",up,64
58,448,"[0, 8, 2, 4, 0, 0, 64, 8, 0, 0, 4, 32, 0, 0, 0, 2]",right,64
59,448,"[0, 2, 0, 4, 0, 0, 2, 8, 0, 0, 64, 32, 0, 8, 4, 2]",down,64
60,448,"[2, 4, 0, 2, 2, 8, 0, 0, 64, 32, 0, 0, 8, 4, 2, 0]",left,64
61,450,"[0, 4, 0, 2, 4, 8, 0, 0, 64, 32, 0, 0, 8, 4, 2, 2]",down,64
62,452,"[0, 4, 0, 0, 4, 8, 0, 0, 64, 32, 4, 0, 8, 4, 2, 4]",down,64
63,452,"[4, 4, 4, 4, 64, 8, 2, 2, 8, 32, 0, 0, 0, 4, 0, 0]",up,64
64,472,"[0, 0, 8, 8, 0, 64, 8, 4, 2, 0, 8, 32, 0, 0, 0, 4]",right,64
65,480,"[0, 2, 0, 8, 0, 0, 0, 4, 0, 0, 8, 32, 2, 64, 16, 4]",down,64
66,480,"[2, 8, 0, 0, 4, 0, 0, 2, 8, 32, 0, 0, 2, 64, 16, 4]",left,64
67,480,"[2, 8, 16, 2, 4, 32, 0, 4, 8, 64, 0, 0, 2, 0, 0, 4]",up,64
68,488,"[2, 8, 16, 2, 4, 32, 0, 8, 8, 64, 0, 0, 2, 0, 2, 0]",up,64
69,492,"[2, 8, 16, 2, 4, 32, 8, 0, 8, 64, 0, 0, 4, 0, 0, 2]",left,64
70,494,"[2, 0, 2, 0, 4, 8, 0, 0, 8, 32, 16, 0, 4, 64, 8, 4]",down,64
71,498,"[0, 0, 0, 4, 0, 0, 4, 8, 2, 8, 32, 16, 4, 64, 8, 4]",right,64
72,498,"[4, 2, 0, 0, 4, 8, 0, 0, 2, 8, 32, 16, 4, 64, 8, 4]",left,64
73,522,"[8, 2, 32, 16, 2, 16, 8, 4, 4, 64, 0, 0, 0, 0, 2, 0]",up,64
74,522,"[2, 0, 0, 0, 8, 2, 32, 0, 2, 16, 8, 16, 4, 64, 2, 4]",down,64
75,522,"[0, 2, 0, 2, 0, 8, 2, 32, 2, 16, 8, 16, 4, 64, 2, 4]",right,64
76,526,"[4, 2, 0, 0, 8, 2, 32, 0, 2, 16, 8, 16, 4, 64, 2, 4]",left,64
77,530,"[4, 4, 32, 16, 8, 16, 8, 4, 2, 64, 2, 4, 4, 0, 0, 0]",up,64
78,538,"[4, 4, 32, 16, 8, 16, 8, 8, 2, 64, 2, 0, 4, 0, 2, 0]",up,64
79,562,"[8, 32, 16, 0, 8, 16, 16, 0, 2, 64, 2, 2, 4, 2, 0, 0]",left,64
80,598,"[8, 32, 16, 0, 8, 32, 0, 0, 2, 64, 4, 0, 4, 2, 2, 0]",left,64
81,638,"[0, 0, 0, 0, 16, 64, 16, 2, 2, 64, 4, 0, 4, 2, 2, 0]",down,64
82,702,"[0, 0, 0, 2, 16, 0, 16, 0, 2, 128, 4, 0, 4, 2, 2, 2]",down,128
83,738,"[0, 0, 0, 2, 2, 0, 0, 32, 0, 2, 128, 4, 0, 4, 2, 4]",right,128
84,746,"[2, 2, 128, 2, 0, 4, 2, 32, 0, 0, 0, 8, 0, 2, 0, 0]",up,128
85,750,"[0, 4, 128, 2, 0, 4, 2, 32, 0, 0, 0, 8, 2, 0, 0, 2]",right,128
86,754,"[0, 0, 0, 2, 0, 2, 0, 32, 0, 0, 128, 8, 2, 8, 2, 2]",down,128
87,758,"[2, 0, 0, 2, 0, 0, 2, 32, 0, 0, 128, 8, 0, 2, 8, 4]",right,128
88,762,"[4, 0, 0, 0, 2, 32, 0, 0, 128, 8, 2, 0, 2, 8, 4, 0]",left,128
