Move,Score,Matrix,Previous_Move,Largest_Tile
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",right,2
2,0,"[2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up,4
3,4,"[0, 2, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right,4
4,12,"[0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up,8
5,12,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 8]",down,8
6,16,"[0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8]",right,8
7,16,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 0, 4, 8]",down,8
8,16,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 2, 0, 4, 8]",down,8
9,18,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 4, 8]",down,8
10,26,"[2, 0, 2, 4, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 2, 0]",up,8
11,46,"[0, 0, 4, 4, 0, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right,16
12,54,"[0, 0, 0, 8, 0, 0, 0, 16, 0, 2, 0, 2, 0, 0, 0, 2]",right,16
13,58,"[0, 2, 0, 8, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 0, 2]",up,16
14,58,"[0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 0, 4, 0, 2, 2, 2]",down,16
15,62,"[0, 0, 0, 8, 2, 0, 0, 16, 0, 0, 0, 4, 0, 0, 2, 4]",right,16
16,70,"[2, 0, 2, 8, 0, 0, 0, 16, 0, 0, 0, 8, 0, 0, 0, 2]",up,16
17,74,"[0, 0, 4, 8, 0, 2, 0, 16, 0, 0, 0, 8, 0, 0, 0, 2]",right,16
18,74,"[0, 0, 0, 8, 0, 0, 0, 16, 0, 0, 2, 8, 0, 2, 4, 2]",down,16
19,74,"[8, 2, 0, 0, 16, 0, 0, 0, 2, 8, 0, 0, 2, 4, 2, 0]",left,16
20,78,"[8, 2, 2, 0, 16, 8, 0, 0, 4, 4, 0, 0, 2, 0, 0, 0]",up,16
21,90,"[0, 0, 8, 4, 0, 0, 16, 8, 0, 0, 0, 8, 0, 0, 2, 2]",right,16
22,106,"[0, 0, 8, 4, 0, 0, 16, 16, 0, 0, 2, 2, 0, 0, 2, 0]",up,16
23,142,"[0, 4, 8, 4, 0, 0, 0, 32, 0, 0, 0, 4, 0, 0, 0, 2]",right,32
24,142,"[4, 8, 4, 0, 32, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",left,32
25,146,"[0, 4, 8, 4, 0, 0, 2, 32, 0, 0, 0, 4, 0, 0, 0, 4]",right,32
26,154,"[0, 4, 8, 4, 0, 0, 2, 32, 0, 0, 0, 8, 0, 2, 0, 0]",up,32
27,154,"[2, 4, 8, 4, 0, 0, 2, 32, 0, 0, 0, 8, 0, 0, 0, 2]",right,32
28,154,"[0, 0, 0, 4, 0, 0, 2, 32, 0, 0, 8, 8, 2, 4, 2, 2]",down,32
29,174,"[0, 0, 2, 4, 0, 0, 2, 32, 0, 0, 0, 16, 0, 2, 4, 4]",right,32
30,176,"[0, 0, 0, 4, 2, 0, 0, 32, 0, 0, 4, 16, 0, 2, 4, 4]",down,32
31,184,"[2, 2, 8, 4, 0, 0, 4, 32, 0, 0, 0, 16, 0, 0, 0, 4]",up,32
32,188,"[0, 4, 8, 4, 0, 0, 4, 32, 0, 2, 0, 16, 0, 0, 0, 4]",right,32
33,188,"[0, 4, 8, 4, 0, 2, 4, 32, 2, 0, 0, 16, 0, 0, 0, 4]",up,32
34,188,"[4, 8, 4, 0, 2, 4, 32, 0, 2, 16, 0, 0, 4, 0, 0, 2]",left,32
35,190,"[0, 2, 0, 0, 4, 8, 0, 0, 4, 4, 4, 0, 4, 16, 32, 2]",down,32
36,198,"[8, 2, 4, 2, 4, 8, 32, 2, 0, 4, 0, 0, 0, 16, 0, 0]",up,32
37,202,"[8, 2, 4, 4, 4, 8, 32, 0, 0, 4, 0, 0, 2, 16, 0, 0]",up,32
38,210,"[0, 8, 2, 8, 0, 4, 8, 32, 0, 0, 2, 4, 0, 0, 2, 16]",right,32
39,214,"[0, 8, 2, 8, 2, 4, 8, 32, 0, 0, 4, 4, 0, 0, 0, 16]",up,32
40,222,"[0, 8, 2, 8, 2, 4, 8, 32, 0, 0, 0, 8, 2, 0, 0, 16]",right,32
41,226,"[4, 8, 2, 8, 0, 4, 8, 32, 0, 0, 0, 8, 0, 2, 0, 16]",up,32
42,226,"[4, 8, 2, 8, 4, 8, 32, 0, 8, 0, 0, 0, 2, 16, 2, 0]",left,32
43,250,"[8, 16, 2, 8, 8, 16, 32, 2, 2, 0, 2, 0, 0, 0, 0, 0]",up,32
44,298,"[16, 32, 2, 8, 2, 0, 32, 2, 0, 2, 2, 0, 0, 0, 0, 0]",up,32
45,302,"[16, 32, 2, 8, 0, 2, 32, 2, 0, 2, 0, 4, 0, 0, 0, 0]",right,32
46,306,"[16, 32, 2, 8, 2, 4, 32, 2, 0, 0, 0, 4, 0, 0, 0, 0]",up,32
47,306,"[16, 32, 2, 8, 2, 4, 32, 2, 4, 2, 0, 0, 0, 0, 0, 0]",left,32
48,306,"[2, 0, 0, 0, 16, 32, 0, 0, 2, 4, 2, 8, 4, 2, 32, 2]",down,32
49,306,"[2, 32, 2, 8, 16, 4, 32, 2, 2, 2, 0, 0, 4, 0, 2, 0]",up,32
50,310,"[2, 32, 2, 8, 16, 4, 32, 2, 0, 4, 0, 4, 0, 0, 4, 2]",right,32
51,318,"[2, 32, 2, 8, 16, 8, 32, 2, 2, 0, 4, 4, 0, 0, 0, 2]",up,32
52,326,"[2, 32, 2, 8, 16, 8, 32, 2, 0, 2, 2, 8, 0, 0, 0, 2]",right,32
53,330,"[2, 32, 2, 8, 16, 8, 32, 2, 0, 2, 4, 8, 0, 0, 0, 2]",right,32
54,330,"[0, 0, 0, 8, 2, 32, 2, 2, 2, 8, 32, 8, 16, 2, 4, 2]",down,32
55,334,"[4, 32, 2, 8, 16, 8, 32, 2, 2, 2, 4, 8, 0, 0, 0, 2]",up,32
56,338,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 4, 4, 8, 2, 0, 0, 2]",right,32
57,350,"[4, 32, 2, 8, 16, 8, 32, 2, 4, 0, 8, 8, 0, 0, 0, 4]",right,32
58,366,"[4, 32, 2, 8, 16, 8, 32, 2, 2, 0, 4, 16, 0, 0, 0, 4]",right,32
59,366,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 2, 4, 16, 0, 4, 0, 4]",right,32
60,374,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 2, 4, 16, 4, 0, 0, 8]",right,32
61,374,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 2, 4, 16, 2, 0, 4, 8]",right,32
62,382,"[4, 32, 2, 8, 16, 8, 32, 2, 2, 2, 8, 16, 0, 0, 2, 8]",up,32
63,386,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 4, 8, 16, 0, 2, 2, 8]",right,32
64,390,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 4, 8, 16, 2, 0, 4, 8]",right,32
65,390,"[4, 32, 2, 8, 16, 8, 32, 2, 2, 4, 8, 16, 0, 2, 4, 8]",up,32
66,390,"[4, 32, 2, 8, 16, 8, 32, 2, 2, 4, 8, 16, 2, 4, 8, 2]",left,32
67,418,"[4, 32, 2, 8, 16, 8, 32, 2, 4, 8, 16, 16, 2, 0, 0, 2]",up,32
68,454,"[4, 32, 2, 8, 16, 8, 32, 2, 0, 4, 8, 32, 0, 2, 0, 4]",right,32
69,454,"[4, 32, 2, 8, 16, 8, 32, 2, 4, 8, 32, 2, 2, 4, 0, 0]",left,32
70,538,"[4, 32, 2, 8, 16, 16, 64, 4, 4, 4, 0, 0, 2, 0, 0, 2]",up,64
71,582,"[4, 32, 2, 8, 0, 32, 64, 4, 0, 0, 0, 8, 0, 2, 0, 4]",right,64
72,646,"[4, 64, 2, 8, 2, 2, 64, 4, 0, 0, 0, 8, 0, 0, 0, 4]",up,64
73,650,"[4, 64, 2, 8, 2, 4, 64, 4, 0, 0, 0, 8, 0, 0, 0, 4]",right,64
74,650,"[4, 64, 2, 8, 2, 4, 64, 4, 8, 0, 0, 0, 4, 0, 2, 0]",left,64
75,650,"[4, 64, 2, 8, 2, 4, 64, 4, 8, 0, 2, 0, 4, 0, 2, 0]",up,64
76,654,"[4, 64, 2, 8, 2, 4, 64, 4, 8, 0, 4, 2, 4, 0, 0, 0]",up,64
77,654,"[4, 64, 2, 8, 2, 4, 64, 4, 8, 4, 2, 2, 4, 0, 0, 0]",left,64
78,662,"[4, 64, 2, 8, 2, 8, 64, 4, 8, 2, 2, 2, 4, 0, 0, 0]",up,64
79,666,"[4, 64, 2, 8, 2, 8, 64, 4, 0, 8, 2, 4, 2, 0, 0, 4]",right,64
80,694,"[4, 64, 2, 8, 4, 16, 64, 8, 2, 0, 2, 4, 0, 0, 0, 0]",up,64
81,718,"[8, 64, 2, 16, 2, 16, 64, 4, 0, 0, 2, 0, 2, 0, 0, 0]",up,64
82,722,"[8, 64, 2, 16, 4, 16, 64, 4, 0, 0, 2, 0, 2, 0, 0, 0]",up,64
