Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
2,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",down
4,4,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 2]",right
5,4,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 2]",right
6,8,"[2, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0]",left
7,12,"[4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 4]",left
8,12,"[4, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 4, 2, 4, 0]",left
9,12,"[0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 4, 0, 4, 2, 4]",right
10,16,"[4, 0, 0, 0, 4, 2, 0, 0, 4, 0, 0, 0, 4, 2, 4, 0]",left
11,36,"[8, 4, 4, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
12,44,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 16, 4, 2, 0]",down
13,44,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 0, 16, 4, 2, 0]",down
14,44,"[0, 0, 0, 0, 2, 0, 0, 4, 2, 4, 0, 0, 16, 4, 2, 0]",left
15,44,"[0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 2, 4, 0, 16, 4, 2]",right
16,56,"[0, 16, 4, 8, 0, 0, 2, 2, 0, 0, 4, 2, 0, 0, 0, 0]",up
17,60,"[0, 16, 4, 8, 2, 0, 2, 4, 0, 0, 4, 0, 0, 0, 0, 0]",up
18,60,"[0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 8, 2, 16, 4, 4]",down
19,68,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 2, 8, 0, 2, 16, 8]",right
20,78,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 2, 16, 16]",down
21,80,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 4, 16, 16]",down
22,80,"[0, 2, 4, 2, 0, 4, 16, 4, 0, 0, 0, 16, 0, 0, 0, 2]",up
23,80,"[2, 4, 2, 0, 4, 16, 4, 0, 16, 0, 2, 0, 2, 0, 0, 0]",left
24,80,"[2, 0, 0, 0, 4, 0, 2, 0, 16, 4, 4, 0, 2, 16, 2, 2]",down
25,92,"[2, 0, 0, 0, 4, 2, 0, 0, 16, 8, 2, 0, 2, 16, 4, 0]",left
26,92,"[2, 2, 2, 0, 4, 8, 4, 0, 16, 16, 0, 2, 2, 0, 0, 0]",up
27,92,"[2, 2, 2, 2, 4, 8, 4, 0, 16, 16, 0, 0, 2, 4, 0, 0]",up
28,92,"[2, 2, 0, 4, 4, 8, 0, 0, 16, 16, 2, 0, 2, 4, 4, 2]",down
29,136,"[4, 4, 4, 0, 4, 8, 0, 0, 32, 2, 0, 0, 2, 8, 2, 0]",left
30,144,"[8, 4, 0, 0, 4, 8, 2, 0, 32, 2, 0, 0, 2, 8, 2, 0]",left
31,144,"[0, 0, 8, 4, 2, 4, 8, 2, 0, 0, 32, 2, 0, 2, 8, 2]",right
32,154,"[0, 0, 0, 2, 0, 0, 16, 4, 0, 4, 32, 2, 2, 2, 8, 4]",down
33,154,"[2, 4, 16, 2, 0, 2, 32, 4, 0, 0, 8, 2, 0, 0, 2, 4]",up
34,154,"[2, 4, 16, 2, 2, 32, 4, 0, 8, 2, 0, 0, 2, 4, 2, 0]",left
35,158,"[4, 4, 16, 2, 8, 32, 4, 0, 2, 2, 2, 2, 0, 4, 0, 0]",up
36,174,"[0, 8, 16, 2, 0, 8, 32, 4, 2, 0, 4, 4, 0, 0, 0, 4]",right
37,198,"[2, 16, 16, 2, 0, 0, 32, 8, 0, 4, 4, 4, 0, 0, 0, 0]",up
38,198,"[0, 0, 0, 0, 2, 0, 16, 2, 0, 16, 32, 8, 2, 4, 4, 4]",down
39,202,"[4, 16, 16, 2, 0, 4, 32, 8, 0, 0, 4, 4, 0, 0, 0, 2]",up
40,242,"[0, 4, 32, 2, 0, 4, 32, 8, 0, 2, 0, 8, 0, 0, 0, 2]",right
41,330,"[4, 8, 64, 2, 0, 2, 0, 16, 0, 0, 0, 2, 0, 0, 0, 0]",up
42,330,"[4, 8, 64, 2, 2, 16, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",left
43,330,"[4, 8, 64, 2, 2, 16, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0]",left
44,330,"[4, 8, 64, 2, 2, 16, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0]",left
45,338,"[4, 8, 64, 2, 4, 16, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up
46,350,"[8, 8, 64, 4, 2, 16, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
47,366,"[0, 16, 64, 4, 2, 16, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0]",right
48,366,"[16, 64, 4, 0, 2, 16, 4, 2, 2, 0, 0, 0, 0, 0, 2, 0]",left
49,370,"[16, 64, 4, 2, 4, 16, 4, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up
50,378,"[16, 64, 4, 2, 4, 16, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0]",left
51,380,"[0, 2, 0, 0, 16, 0, 0, 0, 4, 64, 4, 0, 2, 16, 8, 4]",down
52,380,"[16, 2, 4, 4, 4, 64, 8, 0, 2, 16, 0, 0, 0, 0, 2, 0]",up
53,388,"[0, 16, 2, 8, 0, 4, 64, 8, 2, 0, 2, 16, 0, 0, 0, 2]",right
54,396,"[0, 0, 0, 0, 0, 0, 2, 16, 2, 16, 64, 16, 2, 4, 2, 2]",down
55,414,"[0, 4, 0, 0, 0, 0, 2, 0, 0, 16, 64, 32, 4, 4, 2, 2]",down
56,414,"[0, 0, 2, 0, 0, 4, 2, 0, 0, 16, 64, 32, 4, 4, 2, 2]",down
57,416,"[0, 0, 0, 2, 0, 4, 4, 0, 0, 16, 64, 32, 4, 4, 2, 2]",down
58,428,"[2, 0, 0, 0, 8, 0, 0, 2, 16, 64, 32, 0, 4, 4, 4, 0]",left
59,436,"[2, 0, 2, 0, 8, 2, 0, 0, 16, 64, 32, 0, 8, 4, 0, 0]",left
60,440,"[4, 0, 2, 0, 8, 2, 0, 0, 16, 64, 32, 0, 8, 4, 0, 0]",left
61,440,"[4, 0, 0, 0, 8, 2, 0, 0, 16, 64, 2, 2, 8, 4, 32, 0]",down
62,440,"[4, 0, 0, 0, 8, 2, 2, 0, 16, 64, 2, 0, 8, 4, 32, 2]",down
63,444,"[4, 2, 4, 2, 8, 64, 32, 0, 16, 4, 0, 0, 8, 0, 0, 4]",up
64,444,"[4, 0, 0, 2, 8, 2, 0, 0, 16, 64, 4, 2, 8, 4, 32, 4]",down
65,444,"[0, 0, 4, 2, 2, 0, 8, 2, 16, 64, 4, 2, 8, 4, 32, 4]",right
66,446,"[0, 2, 4, 0, 2, 0, 8, 2, 16, 64, 4, 4, 8, 4, 32, 4]",down
67,454,"[0, 0, 2, 4, 2, 2, 8, 2, 0, 16, 64, 8, 8, 4, 32, 4]",right
68,458,"[0, 0, 2, 4, 0, 4, 8, 2, 2, 16, 64, 8, 8, 4, 32, 4]",right
69,458,"[2, 4, 0, 0, 4, 8, 2, 2, 2, 16, 64, 8, 8, 4, 32, 4]",left
70,458,"[2, 4, 2, 2, 4, 8, 64, 8, 2, 16, 32, 4, 8, 4, 0, 2]",up
71,462,"[0, 2, 4, 4, 4, 8, 64, 8, 2, 16, 32, 4, 2, 8, 4, 2]",right
72,464,"[0, 2, 4, 4, 2, 8, 64, 8, 4, 16, 32, 4, 4, 8, 4, 2]",down
73,472,"[2, 2, 4, 4, 8, 8, 64, 8, 0, 16, 32, 4, 2, 8, 4, 2]",up
74,500,"[4, 8, 0, 0, 16, 64, 8, 0, 16, 32, 4, 2, 2, 8, 4, 2]",left
75,520,"[0, 8, 2, 0, 4, 64, 0, 0, 32, 32, 8, 2, 2, 8, 8, 2]",down
76,540,"[4, 8, 2, 4, 32, 64, 16, 0, 2, 32, 0, 2, 0, 8, 0, 0]",up
77,540,"[4, 8, 2, 4, 32, 64, 16, 0, 2, 32, 2, 2, 8, 0, 0, 0]",left
78,540,"[4, 8, 2, 4, 32, 64, 16, 2, 2, 32, 2, 2, 8, 0, 0, 0]",up
79,544,"[4, 8, 2, 4, 32, 64, 16, 2, 2, 32, 4, 0, 8, 0, 0, 2]",left
80,548,"[4, 8, 2, 4, 32, 64, 16, 4, 2, 32, 4, 0, 8, 0, 2, 0]",up
81,552,"[4, 0, 2, 0, 32, 8, 16, 0, 2, 64, 4, 2, 8, 32, 2, 8]",down
82,552,"[4, 8, 2, 2, 32, 64, 16, 8, 2, 32, 4, 4, 8, 0, 2, 0]",up
83,564,"[4, 8, 4, 2, 32, 64, 16, 8, 2, 32, 8, 0, 8, 2, 0, 0]",left
84,564,"[4, 8, 4, 2, 32, 64, 16, 8, 0, 2, 32, 8, 4, 0, 8, 2]",right
85,564,"[4, 8, 4, 2, 32, 64, 16, 8, 0, 2, 32, 8, 2, 4, 8, 2]",right
86,572,"[2, 8, 4, 0, 4, 64, 16, 2, 32, 2, 32, 16, 2, 4, 8, 2]",down
87,572,"[2, 8, 4, 2, 4, 64, 16, 16, 32, 2, 32, 2, 2, 4, 8, 2]",up
88,574,"[2, 8, 4, 2, 4, 64, 16, 2, 32, 2, 32, 16, 2, 4, 8, 4]",down
89,576,"[2, 8, 4, 2, 4, 64, 16, 4, 32, 2, 32, 16, 2, 4, 8, 4]",down
