Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",down
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
3,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4]",down
4,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4]",down
5,6,"[2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up
6,14,"[2, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",up
7,18,"[4, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",left
8,18,"[4, 8, 0, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
9,18,"[4, 8, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left
10,22,"[4, 8, 2, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
11,34,"[8, 8, 4, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
12,50,"[0, 0, 16, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0]",right
13,58,"[0, 2, 16, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0]",up
14,58,"[0, 2, 16, 8, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 4]",right
15,58,"[2, 2, 16, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4]",right
16,62,"[0, 4, 16, 8, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4]",right
17,66,"[4, 16, 8, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",left
18,66,"[0, 4, 16, 8, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 4, 2]",right
19,70,"[2, 4, 16, 8, 0, 0, 4, 4, 0, 0, 0, 4, 0, 2, 0, 0]",up
20,78,"[2, 4, 16, 8, 0, 0, 0, 8, 0, 0, 0, 4, 4, 0, 0, 2]",right
21,94,"[2, 4, 16, 16, 4, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",up
22,138,"[0, 2, 4, 32, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 0]",right
23,138,"[0, 2, 4, 32, 0, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up
24,142,"[0, 2, 4, 32, 0, 0, 4, 8, 0, 0, 0, 4, 0, 0, 2, 0]",right
25,142,"[0, 2, 4, 32, 2, 0, 4, 8, 0, 0, 0, 4, 0, 0, 0, 2]",right
26,150,"[2, 2, 8, 32, 0, 0, 0, 8, 2, 0, 0, 4, 0, 0, 0, 2]",up
27,154,"[4, 2, 8, 32, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2, 2]",up
28,158,"[4, 2, 8, 32, 8, 0, 2, 0, 4, 0, 0, 0, 4, 0, 0, 0]",left
29,158,"[4, 2, 8, 32, 0, 0, 8, 2, 0, 2, 0, 4, 0, 0, 0, 4]",right
30,186,"[4, 4, 16, 32, 0, 0, 0, 2, 0, 0, 0, 8, 0, 2, 0, 0]",up
