Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 2]",right
3,0,"[0, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
4,0,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 2]",down
5,0,"[2, 0, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
6,4,"[2, 0, 4, 2, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
7,4,"[0, 2, 4, 2, 0, 2, 4, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
8,20,"[0, 4, 8, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",up
9,20,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 2, 8, 2]",down
10,28,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 4, 0, 0, 2, 8, 2, 0]",left
11,28,"[2, 4, 2, 4, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
12,28,"[0, 0, 2, 0, 2, 0, 0, 0, 8, 4, 0, 0, 2, 8, 2, 4]",down
13,28,"[0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 8, 4, 2, 8, 2, 4]",right
14,34,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 8, 4, 2, 8, 2, 8]",down
15,34,"[0, 0, 4, 0, 0, 0, 0, 2, 0, 2, 8, 4, 2, 8, 2, 8]",right
16,34,"[2, 0, 0, 0, 0, 0, 4, 2, 0, 2, 8, 4, 2, 8, 2, 8]",down
17,36,"[0, 0, 4, 0, 0, 0, 4, 2, 0, 2, 8, 4, 4, 8, 2, 8]",down
18,40,"[0, 0, 0, 0, 2, 0, 8, 2, 0, 2, 8, 4, 4, 8, 2, 8]",down
19,40,"[0, 0, 2, 0, 0, 2, 8, 2, 0, 2, 8, 4, 4, 8, 2, 8]",right
20,40,"[2, 0, 0, 0, 2, 8, 2, 2, 2, 8, 4, 0, 4, 8, 2, 8]",left
21,44,"[2, 0, 0, 0, 2, 8, 4, 2, 2, 8, 4, 0, 4, 8, 2, 8]",left
22,72,"[4, 16, 8, 2, 2, 8, 2, 8, 4, 0, 0, 0, 0, 0, 0, 2]",up
23,72,"[0, 2, 0, 0, 4, 0, 0, 2, 2, 16, 8, 8, 4, 8, 2, 2]",down
24,72,"[4, 2, 8, 2, 2, 16, 2, 8, 4, 8, 0, 2, 0, 0, 0, 2]",up
25,72,"[4, 2, 8, 2, 2, 16, 2, 8, 2, 4, 8, 2, 0, 0, 0, 2]",right
26,72,"[4, 2, 8, 2, 2, 16, 2, 8, 2, 4, 8, 2, 2, 0, 4, 0]",left
27,76,"[4, 2, 8, 2, 4, 16, 2, 8, 2, 4, 8, 2, 2, 0, 4, 0]",up
28,76,"[4, 2, 8, 2, 4, 16, 2, 8, 2, 4, 8, 2, 2, 0, 2, 4]",right
29,82,"[0, 0, 8, 2, 2, 2, 2, 8, 8, 16, 8, 2, 4, 4, 2, 4]",down
30,94,"[8, 2, 2, 0, 4, 2, 8, 0, 8, 16, 8, 2, 8, 2, 4, 0]",left
31,98,"[0, 0, 8, 4, 2, 4, 2, 8, 8, 16, 8, 2, 0, 8, 2, 4]",right
32,98,"[8, 4, 0, 2, 2, 4, 2, 8, 8, 16, 8, 2, 8, 2, 4, 0]",left
33,110,"[0, 0, 0, 2, 8, 8, 2, 2, 2, 16, 8, 8, 16, 2, 4, 2]",down
34,114,"[8, 8, 2, 4, 2, 16, 8, 8, 16, 2, 4, 2, 0, 0, 2, 0]",up
35,114,"[2, 0, 2, 0, 8, 8, 8, 4, 2, 16, 4, 8, 16, 2, 2, 2]",down
36,138,"[4, 0, 0, 2, 16, 8, 4, 0, 2, 16, 4, 8, 16, 4, 2, 0]",left
37,142,"[4, 0, 0, 0, 16, 8, 0, 2, 2, 16, 8, 2, 16, 4, 2, 8]",down
38,144,"[4, 0, 0, 2, 16, 8, 0, 0, 2, 16, 8, 4, 16, 4, 2, 8]",down
39,144,"[4, 8, 8, 2, 16, 16, 2, 4, 2, 4, 2, 8, 16, 0, 0, 0]",up
40,146,"[4, 2, 0, 0, 16, 8, 0, 2, 2, 16, 8, 4, 16, 4, 4, 8]",down
41,146,"[4, 2, 8, 2, 16, 8, 4, 4, 2, 16, 2, 8, 16, 4, 0, 0]",up
42,154,"[4, 2, 8, 2, 16, 8, 8, 2, 2, 16, 2, 8, 16, 4, 0, 0]",left
43,170,"[4, 2, 8, 2, 0, 16, 16, 2, 2, 16, 2, 8, 2, 0, 16, 4]",right
44,190,"[2, 0, 8, 0, 0, 0, 16, 4, 4, 2, 2, 8, 4, 32, 16, 4]",down
45,198,"[2, 2, 8, 4, 8, 32, 16, 8, 2, 0, 2, 4, 0, 0, 16, 0]",up
46,206,"[4, 8, 4, 0, 8, 32, 16, 8, 4, 4, 0, 0, 16, 0, 0, 2]",left
47,206,"[4, 0, 0, 0, 8, 8, 2, 0, 4, 32, 4, 8, 16, 4, 16, 2]",down
