Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",right
2,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2]",down
3,4,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",left
4,4,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 2]",right
5,4,"[2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0]",left
6,8,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 0, 2]",down
7,16,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 2]",right
8,16,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 8, 2]",right
9,24,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 4, 8, 2, 0, 0]",left
10,24,"[0, 0, 0, 0, 4, 2, 0, 0, 8, 4, 0, 0, 8, 2, 0, 0]",left
11,24,"[0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 4, 0, 2, 8, 2]",right
12,40,"[0, 2, 4, 2, 0, 0, 16, 4, 2, 0, 0, 2, 0, 0, 0, 0]",up
13,40,"[2, 2, 4, 2, 0, 2, 16, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up
14,44,"[0, 4, 4, 2, 0, 2, 16, 4, 0, 0, 2, 2, 0, 0, 0, 0]",right
15,44,"[0, 0, 0, 4, 0, 0, 4, 2, 0, 4, 16, 4, 0, 2, 2, 2]",down
16,44,"[2, 4, 4, 4, 0, 2, 16, 2, 0, 0, 2, 4, 0, 0, 0, 2]",up
17,52,"[0, 2, 4, 8, 0, 2, 16, 2, 0, 0, 2, 4, 0, 0, 2, 2]",right
18,60,"[0, 4, 4, 8, 0, 0, 16, 2, 0, 0, 4, 4, 0, 2, 0, 2]",up
19,80,"[8, 8, 2, 0, 16, 2, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0]",left
20,80,"[8, 0, 2, 0, 16, 0, 0, 0, 8, 8, 0, 0, 4, 2, 2, 0]",down
21,100,"[0, 0, 8, 2, 0, 0, 0, 16, 0, 2, 0, 16, 0, 0, 4, 4]",right
22,116,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 8, 32, 0, 2, 4, 4]",down
23,116,"[0, 2, 2, 2, 0, 2, 8, 32, 0, 0, 4, 4, 0, 0, 0, 0]",up
24,120,"[0, 4, 2, 2, 0, 0, 8, 32, 0, 0, 4, 4, 0, 0, 2, 0]",up
25,120,"[0, 0, 2, 0, 0, 0, 8, 2, 0, 2, 4, 32, 0, 4, 2, 4]",down
26,120,"[0, 0, 2, 2, 0, 0, 8, 2, 0, 2, 4, 32, 0, 4, 2, 4]",right
27,124,"[2, 0, 0, 4, 0, 0, 8, 2, 0, 2, 4, 32, 0, 4, 2, 4]",right
28,124,"[0, 0, 0, 4, 0, 2, 8, 2, 0, 2, 4, 32, 2, 4, 2, 4]",down
29,126,"[0, 0, 0, 4, 2, 0, 8, 2, 0, 4, 4, 32, 2, 4, 2, 4]",down
30,132,"[2, 0, 0, 4, 0, 0, 8, 2, 0, 0, 4, 32, 4, 8, 2, 4]",down
31,132,"[2, 4, 4, 0, 8, 2, 0, 0, 4, 32, 0, 0, 4, 8, 2, 4]",left
32,140,"[2, 0, 2, 8, 0, 0, 8, 2, 0, 0, 4, 32, 4, 8, 2, 4]",right
33,140,"[2, 8, 2, 8, 4, 0, 8, 2, 0, 0, 4, 32, 2, 0, 2, 4]",up
34,144,"[2, 8, 2, 8, 0, 4, 8, 2, 4, 0, 4, 32, 0, 0, 4, 4]",right
35,160,"[2, 8, 2, 8, 4, 8, 2, 0, 8, 32, 0, 0, 8, 2, 0, 0]",left
36,176,"[0, 0, 0, 0, 2, 16, 0, 0, 4, 32, 2, 2, 16, 2, 2, 8]",down
37,180,"[0, 0, 2, 0, 2, 16, 0, 0, 4, 32, 4, 0, 16, 2, 2, 8]",left
38,180,"[0, 0, 2, 0, 2, 16, 2, 0, 4, 32, 4, 0, 16, 2, 2, 8]",down
39,184,"[0, 0, 2, 2, 0, 2, 16, 2, 0, 4, 32, 4, 0, 16, 4, 8]",right
40,188,"[0, 0, 0, 4, 0, 2, 16, 2, 0, 4, 32, 4, 2, 16, 4, 8]",right
41,188,"[4, 0, 0, 0, 2, 16, 2, 0, 4, 32, 4, 2, 2, 16, 4, 8]",left
42,196,"[4, 16, 2, 2, 2, 32, 8, 8, 4, 16, 2, 0, 2, 0, 0, 0]",up
43,216,"[0, 4, 16, 4, 0, 2, 32, 16, 0, 4, 16, 2, 2, 0, 0, 2]",right
44,220,"[2, 4, 16, 4, 0, 2, 32, 16, 0, 4, 16, 4, 0, 0, 0, 2]",up
45,220,"[2, 4, 16, 4, 2, 32, 16, 2, 4, 16, 4, 0, 2, 0, 0, 0]",left
46,220,"[2, 4, 16, 4, 2, 32, 16, 2, 2, 4, 16, 4, 0, 0, 0, 2]",right
47,238,"[0, 0, 0, 4, 2, 4, 0, 2, 2, 32, 16, 4, 4, 4, 32, 2]",down
48,246,"[0, 0, 0, 4, 0, 2, 4, 2, 2, 32, 16, 4, 2, 8, 32, 2]",right
49,246,"[4, 0, 0, 0, 2, 4, 2, 2, 2, 32, 16, 4, 2, 8, 32, 2]",left
50,248,"[0, 0, 0, 2, 4, 4, 2, 2, 2, 32, 16, 4, 4, 8, 32, 2]",down
51,252,"[4, 4, 2, 4, 2, 32, 16, 4, 4, 8, 32, 2, 2, 0, 0, 0]",up
52,260,"[0, 8, 2, 4, 2, 32, 16, 4, 4, 8, 32, 2, 0, 2, 0, 2]",right
53,266,"[0, 8, 0, 0, 2, 32, 2, 0, 2, 8, 16, 8, 4, 2, 32, 4]",down
54,266,"[2, 0, 0, 8, 0, 2, 32, 2, 2, 8, 16, 8, 4, 2, 32, 4]",right
55,268,"[0, 2, 0, 8, 0, 2, 32, 2, 4, 8, 16, 8, 4, 2, 32, 4]",down
56,274,"[0, 0, 0, 8, 0, 4, 32, 2, 2, 8, 16, 8, 8, 2, 32, 4]",down
57,274,"[8, 4, 0, 0, 4, 32, 2, 0, 2, 8, 16, 8, 8, 2, 32, 4]",left
58,274,"[0, 0, 8, 4, 2, 4, 32, 2, 2, 8, 16, 8, 8, 2, 32, 4]",right
59,278,"[4, 4, 8, 4, 8, 8, 32, 2, 2, 2, 16, 8, 0, 0, 32, 4]",up
60,278,"[0, 2, 8, 4, 4, 4, 32, 2, 8, 8, 16, 8, 2, 2, 32, 4]",down
61,306,"[2, 8, 4, 0, 8, 32, 2, 2, 16, 16, 8, 0, 4, 32, 4, 0]",left
62,342,"[0, 2, 8, 4, 2, 8, 32, 4, 0, 0, 32, 8, 0, 4, 32, 4]",right
63,406,"[2, 2, 8, 4, 4, 8, 64, 4, 0, 4, 32, 8, 0, 0, 0, 4]",up
64,410,"[0, 4, 8, 4, 4, 8, 64, 4, 0, 4, 32, 8, 0, 0, 4, 4]",right
