Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
2,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2]",right
3,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4]",down
4,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 4]",down
5,2,"[0, 2, 2, 2, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0]",up
6,6,"[4, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",left
7,6,"[4, 2, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0]",left
8,6,"[4, 2, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0]",left
9,10,"[0, 0, 4, 2, 0, 0, 4, 2, 0, 0, 0, 2, 0, 4, 0, 4]",right
10,18,"[4, 2, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0]",left
11,18,"[0, 0, 4, 2, 0, 2, 4, 2, 0, 0, 0, 2, 0, 0, 8, 2]",right
12,24,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 8, 2, 0, 2, 8, 4]",down
13,28,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 2, 0, 2, 8, 4]",right
14,44,"[0, 2, 2, 4, 0, 0, 16, 2, 0, 0, 0, 4, 0, 0, 2, 0]",up
15,44,"[0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 16, 2, 0, 2, 2, 4]",down
16,48,"[2, 0, 0, 0, 2, 4, 0, 0, 16, 2, 0, 0, 4, 4, 2, 0]",left
17,56,"[2, 0, 0, 0, 2, 4, 0, 0, 16, 2, 2, 0, 8, 2, 0, 0]",left
18,64,"[4, 4, 2, 0, 16, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2]",up
19,72,"[8, 2, 0, 0, 16, 4, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
20,72,"[0, 0, 8, 2, 0, 16, 4, 2, 0, 0, 0, 8, 0, 2, 0, 2]",right
21,76,"[0, 0, 8, 2, 0, 16, 4, 2, 2, 0, 0, 8, 0, 0, 0, 4]",right
22,78,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 8, 8, 2, 16, 4, 4]",down
23,102,"[2, 0, 2, 0, 4, 0, 0, 0, 16, 0, 0, 0, 2, 16, 8, 0]",left
24,102,"[2, 0, 0, 0, 4, 2, 0, 0, 16, 0, 2, 0, 2, 16, 8, 0]",down
25,102,"[2, 2, 2, 0, 4, 16, 8, 2, 16, 0, 0, 0, 2, 0, 0, 0]",up
26,106,"[4, 2, 0, 0, 4, 16, 8, 2, 16, 0, 0, 2, 2, 0, 0, 0]",left
27,118,"[8, 2, 8, 4, 16, 16, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up
28,150,"[8, 2, 8, 4, 32, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0]",left
29,154,"[8, 2, 8, 4, 32, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0]",up
30,154,"[8, 2, 8, 4, 0, 2, 32, 2, 0, 0, 4, 2, 0, 0, 0, 0]",right
31,158,"[0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 32, 4, 8, 4, 4, 4]",down
32,162,"[2, 0, 2, 0, 0, 0, 8, 0, 0, 0, 32, 0, 8, 4, 4, 8]",down
33,174,"[4, 0, 0, 0, 8, 0, 0, 2, 32, 0, 0, 0, 8, 8, 8, 0]",left
34,190,"[4, 0, 0, 0, 8, 2, 0, 0, 32, 0, 2, 0, 16, 8, 0, 0]",left
35,190,"[4, 0, 0, 0, 8, 4, 0, 0, 32, 2, 0, 0, 16, 8, 2, 0]",down
36,190,"[4, 4, 2, 0, 8, 2, 0, 0, 32, 8, 0, 0, 16, 0, 0, 2]",up
37,190,"[4, 0, 0, 2, 8, 4, 0, 0, 32, 2, 0, 0, 16, 8, 2, 2]",down
38,194,"[4, 2, 4, 0, 8, 4, 0, 0, 32, 2, 0, 0, 16, 8, 4, 0]",left
39,198,"[4, 2, 0, 0, 8, 4, 2, 0, 32, 2, 0, 0, 16, 8, 8, 0]",down
40,198,"[4, 2, 0, 0, 8, 4, 0, 0, 32, 2, 2, 0, 16, 8, 8, 2]",down
41,218,"[0, 0, 4, 2, 0, 0, 8, 4, 2, 0, 32, 4, 0, 16, 16, 2]",right
42,222,"[0, 0, 4, 2, 0, 0, 8, 2, 0, 0, 32, 8, 2, 16, 16, 2]",down
43,226,"[2, 16, 4, 4, 0, 0, 8, 8, 0, 2, 32, 2, 0, 0, 16, 0]",up
44,226,"[2, 16, 4, 4, 0, 2, 8, 8, 0, 0, 32, 2, 0, 0, 16, 2]",up
45,250,"[2, 16, 8, 0, 2, 16, 0, 2, 32, 2, 0, 0, 16, 2, 0, 0]",left
46,290,"[4, 32, 8, 2, 32, 4, 0, 0, 16, 0, 0, 0, 0, 0, 0, 4]",up
47,290,"[4, 32, 8, 2, 32, 4, 0, 2, 16, 0, 0, 0, 4, 0, 0, 0]",left
48,292,"[4, 0, 0, 0, 32, 0, 0, 0, 16, 32, 2, 0, 4, 4, 8, 4]",down
49,292,"[4, 32, 2, 4, 32, 4, 8, 0, 16, 0, 0, 0, 4, 0, 0, 2]",up
50,292,"[4, 32, 2, 4, 32, 4, 8, 0, 16, 0, 2, 0, 4, 2, 0, 0]",left
51,292,"[4, 32, 2, 4, 32, 4, 8, 0, 16, 2, 2, 0, 4, 4, 0, 0]",up
52,292,"[4, 32, 0, 2, 32, 4, 2, 0, 16, 2, 8, 0, 4, 4, 2, 4]",down
53,300,"[0, 4, 32, 2, 0, 32, 4, 2, 2, 16, 2, 8, 0, 8, 2, 4]",right
