Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",right
2,0,"[0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
3,4,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right
4,4,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",left
5,4,"[2, 0, 2, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
6,6,"[0, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 4, 0]",down
7,6,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 2, 4]",right
8,10,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 2, 4, 4]",down
9,18,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 4, 0, 0, 2, 8]",right
10,18,"[0, 2, 0, 0, 2, 4, 0, 0, 4, 0, 0, 0, 2, 8, 0, 0]",left
11,18,"[2, 2, 0, 0, 4, 4, 0, 0, 2, 8, 0, 0, 0, 0, 0, 2]",up
12,18,"[0, 0, 2, 0, 2, 2, 0, 0, 4, 4, 0, 0, 2, 8, 0, 2]",down
13,18,"[2, 2, 2, 2, 4, 4, 0, 0, 2, 8, 0, 0, 0, 2, 0, 0]",up
14,34,"[0, 0, 4, 4, 0, 0, 0, 8, 0, 0, 2, 8, 0, 2, 0, 2]",right
15,50,"[0, 2, 4, 4, 0, 0, 2, 16, 0, 0, 0, 2, 0, 0, 2, 0]",up
16,58,"[0, 2, 2, 8, 0, 0, 2, 16, 0, 0, 0, 2, 0, 0, 0, 2]",right
17,66,"[0, 2, 4, 8, 0, 0, 0, 16, 0, 2, 0, 4, 0, 0, 0, 0]",up
18,66,"[2, 4, 8, 0, 16, 2, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",left
19,66,"[0, 0, 0, 2, 2, 4, 0, 0, 16, 2, 0, 0, 2, 4, 8, 0]",down
20,66,"[2, 4, 8, 2, 16, 2, 0, 0, 2, 4, 2, 0, 0, 0, 0, 0]",up
21,66,"[2, 4, 8, 2, 0, 0, 16, 2, 0, 2, 4, 2, 0, 0, 0, 2]",right
22,66,"[2, 4, 8, 2, 16, 2, 0, 0, 2, 4, 2, 0, 2, 2, 0, 0]",left
23,68,"[0, 4, 0, 0, 2, 2, 0, 0, 16, 4, 8, 2, 4, 2, 2, 2]",down
24,76,"[4, 0, 0, 2, 4, 0, 0, 0, 16, 4, 8, 2, 4, 4, 2, 0]",left
25,84,"[0, 2, 4, 2, 0, 0, 0, 4, 16, 4, 8, 2, 0, 0, 8, 2]",right
26,104,"[16, 2, 4, 2, 0, 4, 16, 4, 0, 0, 2, 4, 0, 0, 0, 0]",up
27,108,"[2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 16, 2, 16, 4, 2, 8]",down
28,108,"[2, 2, 4, 2, 16, 4, 16, 8, 0, 0, 2, 0, 2, 0, 0, 0]",up
29,108,"[2, 2, 4, 2, 16, 4, 16, 8, 2, 0, 2, 4, 0, 0, 0, 0]",up
30,116,"[4, 4, 2, 0, 16, 4, 16, 8, 4, 4, 0, 0, 0, 2, 0, 0]",left
31,132,"[0, 2, 8, 2, 16, 4, 16, 8, 0, 0, 0, 8, 0, 0, 0, 2]",right
32,148,"[16, 2, 8, 2, 0, 4, 16, 16, 0, 0, 0, 2, 0, 0, 4, 0]",up
33,148,"[16, 2, 8, 2, 0, 4, 16, 16, 2, 0, 4, 2, 0, 0, 0, 0]",up
34,180,"[16, 2, 8, 2, 4, 32, 0, 2, 2, 4, 2, 0, 0, 0, 0, 0]",left
35,180,"[16, 2, 8, 2, 4, 32, 2, 0, 2, 4, 2, 0, 0, 0, 2, 0]",left
36,184,"[16, 2, 8, 2, 4, 32, 4, 2, 2, 4, 2, 0, 0, 0, 0, 0]",up
37,188,"[16, 2, 8, 4, 4, 32, 4, 0, 2, 4, 2, 2, 0, 0, 0, 0]",up
38,192,"[16, 2, 8, 4, 2, 4, 32, 4, 0, 2, 4, 4, 0, 0, 0, 0]",right
39,200,"[16, 2, 8, 4, 2, 4, 32, 4, 2, 0, 2, 8, 0, 0, 0, 0]",right
40,204,"[16, 2, 8, 4, 2, 4, 32, 4, 4, 8, 0, 0, 0, 0, 2, 0]",left
41,204,"[16, 2, 8, 4, 2, 4, 32, 4, 0, 0, 4, 8, 0, 2, 0, 2]",right
42,212,"[16, 2, 8, 8, 2, 4, 32, 8, 0, 2, 4, 2, 0, 0, 4, 0]",up
43,228,"[16, 2, 16, 0, 2, 4, 32, 8, 2, 4, 2, 0, 4, 0, 0, 2]",left
44,228,"[2, 16, 2, 16, 2, 4, 32, 8, 0, 2, 4, 2, 0, 0, 4, 2]",right
45,244,"[4, 16, 2, 16, 0, 4, 32, 8, 0, 2, 8, 4, 2, 0, 0, 0]",up
46,244,"[4, 16, 2, 16, 4, 32, 8, 2, 2, 8, 4, 0, 2, 0, 0, 0]",left
47,244,"[4, 16, 2, 16, 4, 32, 8, 2, 2, 2, 8, 4, 0, 0, 0, 2]",right
48,248,"[4, 16, 2, 16, 4, 32, 8, 2, 0, 4, 8, 4, 0, 0, 2, 2]",right
49,272,"[8, 16, 2, 16, 2, 32, 16, 2, 0, 4, 2, 4, 0, 0, 0, 2]",up
50,272,"[0, 0, 0, 16, 2, 16, 2, 2, 8, 32, 16, 4, 2, 4, 2, 2]",down
51,280,"[0, 0, 0, 16, 0, 2, 16, 4, 8, 32, 16, 4, 4, 2, 4, 4]",right
52,288,"[16, 0, 0, 0, 2, 16, 4, 2, 8, 32, 16, 4, 4, 2, 8, 0]",left
53,288,"[16, 16, 4, 2, 2, 32, 16, 4, 8, 2, 8, 2, 4, 0, 0, 0]",up
54,288,"[16, 4, 0, 0, 2, 16, 4, 2, 8, 32, 16, 4, 4, 2, 8, 2]",down
55,288,"[16, 4, 4, 2, 2, 16, 16, 4, 8, 32, 8, 2, 4, 2, 0, 2]",up
