Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2]",right
3,2,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4]",down
4,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4]",down
5,4,"[2, 0, 0, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
6,4,"[2, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0]",left
7,4,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 2, 4, 4, 0]",down
8,4,"[2, 4, 2, 0, 4, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2]",up
9,12,"[0, 2, 4, 2, 0, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2]",right
10,12,"[0, 2, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2, 2, 0, 0, 2]",right
11,16,"[0, 2, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2, 2, 0, 0, 4]",right
12,16,"[0, 2, 4, 2, 0, 0, 2, 8, 2, 0, 0, 2, 0, 0, 2, 4]",right
13,18,"[0, 0, 0, 2, 2, 0, 0, 8, 0, 0, 4, 2, 2, 2, 4, 4]",down
14,24,"[2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 2, 4, 2, 8, 4]",down
15,24,"[2, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 2, 4, 2, 8, 4]",down
16,32,"[4, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 4, 2, 8, 4]",left
17,32,"[4, 0, 0, 0, 8, 2, 0, 0, 4, 0, 0, 2, 4, 2, 8, 4]",left
18,32,"[4, 0, 0, 2, 8, 2, 0, 0, 4, 2, 0, 0, 4, 2, 8, 4]",left
19,44,"[4, 4, 8, 2, 8, 2, 0, 4, 8, 0, 0, 0, 0, 2, 0, 0]",up
20,64,"[4, 4, 8, 2, 16, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up
21,68,"[0, 0, 2, 0, 0, 0, 0, 2, 4, 0, 0, 4, 16, 8, 8, 2]",down
22,92,"[2, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 16, 16, 2, 0]",left
23,124,"[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 8, 2, 0, 0, 32, 2]",right
24,128,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 4, 2, 0, 32, 4]",down
25,128,"[2, 0, 2, 0, 0, 0, 0, 0, 8, 4, 0, 0, 2, 32, 4, 0]",left
26,128,"[2, 4, 2, 0, 8, 32, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0]",up
27,130,"[0, 0, 4, 0, 2, 0, 0, 0, 8, 4, 2, 0, 4, 32, 4, 0]",down
28,130,"[4, 0, 0, 4, 0, 0, 0, 2, 0, 8, 4, 2, 0, 4, 32, 4]",right
