Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",right
3,4,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0]",right
4,4,"[4, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
5,4,"[4, 2, 4, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
6,4,"[0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 4, 2, 4, 0]",down
7,4,"[2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 2, 0, 4, 2, 4]",right
8,4,"[0, 0, 0, 2, 0, 0, 4, 2, 0, 4, 0, 2, 0, 4, 2, 4]",right
9,10,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 2, 8, 2, 4]",down
10,14,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 8, 2, 8]",down
11,14,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 4, 2, 2, 8, 2, 8]",down
12,22,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 2, 8, 2, 8]",left
13,26,"[2, 4, 2, 8, 8, 8, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up
14,26,"[2, 4, 2, 8, 8, 8, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0]",up
15,46,"[2, 4, 2, 8, 2, 0, 0, 16, 0, 0, 2, 4, 0, 0, 0, 0]",right
16,48,"[0, 0, 4, 0, 0, 0, 0, 8, 0, 0, 2, 16, 4, 4, 2, 4]",down
17,50,"[0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 4, 16, 4, 4, 4, 4]",down
18,58,"[4, 4, 2, 8, 0, 0, 8, 16, 0, 0, 2, 4, 0, 0, 0, 0]",up
19,66,"[0, 8, 2, 8, 4, 0, 8, 16, 0, 0, 2, 4, 0, 0, 0, 0]",right
20,66,"[0, 0, 0, 0, 0, 0, 2, 8, 0, 2, 8, 16, 4, 8, 2, 4]",down
