Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2]",down
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
3,0,"[4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2]",right
4,0,"[2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2]",right
5,0,"[2, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0]",up
6,0,"[0, 2, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 2]",right
7,8,"[0, 4, 4, 2, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",up
8,12,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 4, 8]",down
9,20,"[4, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 8, 8, 0]",left
10,24,"[4, 2, 8, 0, 4, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
11,32,"[8, 2, 8, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
12,32,"[0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 8, 2, 8, 2]",down
13,36,"[8, 4, 8, 2, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
14,36,"[8, 4, 8, 2, 2, 8, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
15,36,"[8, 4, 8, 2, 0, 2, 8, 2, 0, 0, 0, 2, 2, 0, 0, 0]",right
16,56,"[8, 4, 16, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0]",up
17,60,"[8, 4, 16, 4, 4, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
18,64,"[8, 4, 16, 4, 0, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 2]",right
19,68,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 16, 4, 8, 8, 4, 2]",down
20,84,"[2, 0, 0, 2, 4, 0, 0, 0, 16, 4, 0, 0, 16, 4, 2, 0]",left
21,88,"[4, 2, 0, 0, 4, 0, 0, 0, 16, 4, 0, 0, 16, 4, 2, 0]",left
22,108,"[0, 0, 2, 0, 0, 2, 0, 0, 8, 4, 0, 0, 32, 4, 2, 0]",down
23,114,"[0, 0, 0, 0, 0, 2, 0, 0, 8, 2, 0, 0, 32, 8, 4, 0]",down
24,114,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 2, 0, 32, 8, 4, 0]",left
25,114,"[2, 2, 2, 0, 8, 8, 4, 0, 32, 0, 0, 2, 0, 0, 0, 0]",up
26,134,"[0, 0, 2, 4, 0, 0, 16, 4, 0, 0, 32, 2, 2, 0, 0, 0]",right
27,134,"[0, 0, 2, 4, 0, 0, 16, 4, 0, 0, 32, 2, 0, 2, 0, 2]",right
28,140,"[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 16, 8, 0, 2, 32, 4]",down
29,142,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 16, 8, 2, 4, 32, 4]",down
30,142,"[0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 16, 8, 2, 4, 32, 4]",right
31,142,"[2, 4, 16, 4, 0, 0, 32, 2, 0, 0, 2, 8, 0, 0, 0, 4]",up
32,142,"[2, 4, 16, 4, 32, 2, 2, 0, 2, 8, 0, 0, 4, 0, 0, 0]",left
33,146,"[2, 4, 16, 4, 32, 4, 0, 0, 2, 8, 0, 0, 4, 2, 0, 0]",left
34,146,"[2, 4, 16, 4, 0, 0, 32, 4, 0, 0, 2, 8, 2, 0, 4, 2]",right
35,158,"[4, 4, 16, 8, 0, 0, 32, 8, 0, 2, 2, 2, 0, 0, 4, 0]",up
36,166,"[2, 0, 16, 0, 0, 0, 32, 0, 0, 4, 2, 16, 4, 2, 4, 2]",down
37,166,"[0, 0, 16, 0, 0, 2, 32, 0, 2, 4, 2, 16, 4, 2, 4, 2]",down
38,166,"[2, 2, 16, 16, 4, 4, 32, 2, 0, 2, 2, 0, 2, 0, 4, 0]",up
39,210,"[4, 32, 0, 0, 8, 32, 2, 0, 2, 2, 2, 0, 2, 4, 0, 0]",left
40,246,"[0, 2, 0, 0, 4, 64, 0, 0, 8, 2, 0, 0, 4, 4, 4, 0]",down
41,246,"[4, 2, 4, 0, 8, 64, 0, 0, 4, 2, 0, 0, 0, 4, 0, 2]",up
42,246,"[4, 2, 4, 0, 8, 64, 0, 0, 4, 2, 0, 0, 4, 2, 0, 2]",left
43,250,"[2, 4, 2, 4, 0, 0, 8, 64, 0, 0, 4, 2, 0, 0, 4, 4]",right
44,258,"[2, 4, 2, 4, 2, 0, 8, 64, 0, 0, 8, 2, 0, 0, 0, 4]",up
45,258,"[2, 4, 2, 4, 0, 2, 8, 64, 0, 0, 8, 2, 0, 2, 0, 4]",right
46,258,"[2, 4, 2, 4, 2, 8, 64, 0, 8, 2, 0, 0, 2, 4, 0, 2]",left
47,262,"[4, 4, 2, 4, 8, 8, 64, 2, 2, 2, 0, 0, 2, 4, 0, 0]",up
48,264,"[4, 4, 0, 0, 4, 8, 0, 0, 8, 2, 2, 4, 4, 4, 64, 2]",down
49,276,"[8, 2, 0, 0, 4, 8, 0, 0, 8, 4, 4, 0, 4, 4, 64, 2]",left
50,280,"[8, 0, 0, 0, 4, 2, 0, 2, 8, 8, 4, 0, 4, 8, 64, 2]",down
51,300,"[0, 0, 2, 8, 0, 0, 4, 4, 0, 0, 16, 4, 4, 8, 64, 2]",right
52,304,"[2, 0, 2, 0, 0, 0, 4, 8, 0, 0, 16, 8, 4, 8, 64, 2]",down
53,320,"[2, 8, 2, 16, 4, 0, 4, 2, 0, 0, 16, 0, 0, 4, 64, 0]",up
54,328,"[2, 8, 2, 16, 8, 2, 0, 2, 16, 0, 0, 0, 4, 64, 0, 0]",left
55,328,"[2, 2, 0, 0, 8, 8, 0, 0, 16, 2, 0, 16, 4, 64, 2, 2]",down
56,352,"[0, 0, 0, 4, 0, 0, 0, 16, 0, 16, 2, 16, 4, 4, 64, 4]",right
57,368,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 16, 2, 32, 4, 4, 64, 4]",down
58,376,"[0, 0, 0, 0, 4, 0, 4, 0, 2, 16, 2, 32, 8, 64, 4, 0]",left
59,376,"[4, 16, 4, 32, 2, 64, 2, 2, 8, 0, 4, 0, 0, 0, 0, 0]",up
60,376,"[0, 2, 0, 0, 4, 0, 4, 0, 2, 16, 2, 32, 8, 64, 4, 2]",down
61,384,"[0, 0, 2, 2, 0, 0, 0, 8, 2, 16, 2, 32, 8, 64, 4, 2]",right
62,388,"[2, 16, 4, 2, 8, 64, 4, 8, 0, 2, 0, 32, 0, 0, 0, 2]",up
63,388,"[2, 16, 4, 2, 8, 64, 4, 8, 0, 2, 2, 32, 0, 0, 0, 2]",right
64,392,"[2, 16, 4, 2, 8, 64, 4, 8, 0, 2, 4, 32, 0, 0, 0, 2]",right
65,400,"[2, 16, 8, 2, 8, 64, 4, 8, 0, 2, 0, 32, 0, 2, 0, 2]",up
66,404,"[2, 16, 8, 2, 8, 64, 4, 8, 0, 2, 2, 32, 0, 0, 0, 4]",right
67,404,"[0, 0, 4, 2, 0, 16, 8, 8, 2, 64, 4, 32, 8, 2, 2, 4]",down
68,420,"[4, 2, 0, 2, 16, 16, 0, 0, 2, 64, 4, 32, 8, 2, 2, 4]",left
69,420,"[4, 2, 0, 0, 16, 16, 2, 2, 2, 64, 4, 32, 8, 2, 2, 4]",down
70,456,"[4, 2, 0, 0, 32, 4, 2, 0, 2, 64, 4, 32, 8, 2, 2, 4]",left
71,460,"[4, 2, 0, 0, 32, 4, 2, 2, 2, 64, 4, 32, 8, 4, 4, 0]",left
72,464,"[4, 2, 2, 0, 32, 4, 4, 0, 2, 64, 4, 32, 8, 4, 4, 0]",left
73,484,"[4, 4, 2, 0, 32, 8, 0, 0, 2, 64, 4, 32, 8, 8, 0, 0]",left
74,484,"[4, 4, 0, 0, 32, 8, 0, 2, 2, 64, 2, 0, 8, 8, 4, 32]",down
75,508,"[0, 0, 0, 8, 2, 32, 8, 2, 0, 2, 64, 2, 0, 16, 4, 32]",right
76,508,"[8, 2, 0, 0, 2, 32, 8, 2, 2, 64, 2, 0, 16, 4, 32, 0]",left
77,510,"[0, 2, 0, 0, 8, 32, 8, 0, 4, 64, 2, 2, 16, 4, 32, 2]",down
78,514,"[2, 0, 0, 0, 8, 32, 8, 2, 4, 64, 4, 0, 16, 4, 32, 2]",left
79,518,"[2, 32, 8, 4, 8, 64, 4, 0, 4, 4, 32, 0, 16, 2, 0, 0]",up
80,518,"[2, 32, 2, 0, 8, 64, 8, 0, 4, 4, 4, 0, 16, 2, 32, 4]",down
81,526,"[2, 32, 2, 2, 8, 64, 8, 0, 8, 4, 0, 0, 16, 2, 32, 4]",left
82,542,"[2, 32, 2, 2, 16, 64, 8, 4, 16, 4, 32, 0, 0, 2, 2, 0]",up
83,558,"[0, 32, 2, 0, 2, 64, 8, 0, 2, 4, 32, 2, 32, 2, 2, 4]",down
84,562,"[0, 0, 32, 2, 2, 2, 64, 8, 2, 4, 32, 2, 0, 32, 4, 4]",right
85,566,"[4, 2, 32, 2, 0, 4, 64, 8, 2, 32, 32, 2, 0, 0, 4, 4]",up
86,638,"[4, 2, 32, 2, 0, 4, 64, 8, 0, 2, 64, 2, 0, 0, 2, 8]",right
87,702,"[0, 0, 0, 2, 0, 2, 32, 8, 2, 4, 128, 2, 4, 2, 2, 8]",down
88,706,"[2, 0, 0, 2, 2, 32, 8, 0, 2, 4, 128, 2, 4, 4, 8, 0]",left
89,718,"[0, 0, 0, 4, 0, 2, 32, 8, 2, 4, 128, 2, 2, 0, 8, 8]",right
90,720,"[0, 0, 0, 4, 0, 2, 32, 8, 0, 2, 128, 2, 4, 4, 8, 8]",down
91,744,"[4, 0, 0, 2, 2, 32, 8, 0, 2, 128, 2, 0, 8, 16, 0, 0]",left
92,746,"[0, 0, 0, 2, 4, 32, 0, 0, 4, 128, 8, 0, 8, 16, 2, 2]",down
93,750,"[2, 0, 4, 0, 4, 32, 0, 0, 4, 128, 8, 0, 8, 16, 4, 0]",left
94,750,"[2, 4, 0, 0, 4, 32, 2, 0, 4, 128, 8, 0, 8, 16, 4, 0]",left
95,758,"[2, 4, 2, 0, 8, 32, 8, 2, 8, 128, 4, 0, 0, 16, 0, 0]",up
96,758,"[2, 4, 2, 0, 8, 32, 8, 2, 8, 128, 4, 0, 16, 0, 4, 0]",left
97,758,"[2, 2, 4, 2, 8, 32, 8, 2, 0, 8, 128, 4, 0, 0, 16, 4]",right
98,762,"[2, 4, 4, 2, 8, 32, 8, 2, 0, 8, 128, 4, 0, 0, 16, 4]",right
99,770,"[2, 8, 2, 0, 8, 32, 8, 2, 8, 128, 4, 2, 16, 4, 0, 0]",left
100,770,"[2, 2, 8, 2, 8, 32, 8, 2, 8, 128, 4, 2, 0, 0, 16, 4]",right
101,786,"[0, 0, 2, 2, 0, 2, 16, 2, 2, 32, 4, 2, 16, 128, 16, 4]",down
102,790,"[0, 0, 0, 4, 2, 2, 16, 2, 2, 32, 4, 2, 16, 128, 16, 4]",right
103,792,"[0, 0, 2, 4, 0, 2, 16, 2, 4, 32, 4, 2, 16, 128, 16, 4]",down
104,796,"[4, 2, 2, 4, 16, 32, 16, 4, 0, 128, 4, 4, 2, 0, 16, 0]",up
105,804,"[4, 2, 2, 8, 16, 32, 16, 4, 2, 128, 4, 0, 0, 2, 16, 0]",up
106,804,"[2, 2, 2, 0, 4, 32, 16, 0, 16, 128, 4, 8, 2, 2, 16, 4]",down
