Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left
2,0,"[0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 0]",down
4,2,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 2, 4]",right
5,2,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4]",down
6,2,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 4, 2, 4]",right
7,2,"[0, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 4, 2, 4]",left
8,6,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 4, 4]",down
9,22,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 8, 8]",right
10,38,"[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 0, 16]",right
11,42,"[0, 0, 4, 2, 2, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 0]",up
12,42,"[0, 0, 4, 2, 0, 0, 2, 4, 0, 0, 0, 16, 0, 0, 0, 2]",right
13,42,"[4, 2, 0, 0, 2, 4, 0, 0, 16, 0, 2, 0, 2, 0, 0, 0]",left
14,42,"[4, 2, 0, 0, 2, 4, 0, 0, 16, 2, 0, 0, 2, 0, 2, 0]",left
15,46,"[4, 2, 0, 0, 2, 4, 0, 0, 16, 2, 0, 0, 4, 2, 0, 0]",left
16,48,"[4, 0, 0, 0, 2, 2, 0, 2, 16, 4, 0, 0, 4, 4, 0, 0]",down
17,56,"[4, 2, 0, 2, 2, 8, 0, 0, 16, 4, 0, 0, 4, 0, 0, 0]",up
18,56,"[4, 0, 0, 0, 2, 2, 0, 0, 16, 8, 2, 0, 4, 4, 0, 2]",down
19,56,"[4, 0, 0, 0, 2, 2, 2, 0, 16, 8, 0, 0, 4, 4, 2, 2]",down
20,58,"[4, 2, 0, 0, 2, 2, 0, 0, 16, 8, 0, 0, 4, 4, 4, 2]",down
21,60,"[4, 0, 0, 0, 2, 4, 2, 0, 16, 8, 0, 0, 4, 4, 4, 2]",down
22,68,"[4, 0, 0, 0, 2, 4, 2, 0, 16, 8, 0, 2, 8, 4, 2, 0]",left
23,72,"[4, 4, 4, 2, 2, 8, 0, 2, 16, 4, 0, 0, 8, 0, 0, 0]",up
24,80,"[0, 4, 8, 2, 0, 2, 8, 2, 2, 0, 16, 4, 0, 0, 0, 8]",right
25,100,"[2, 4, 16, 4, 0, 2, 16, 4, 0, 0, 0, 8, 0, 4, 0, 0]",up
26,116,"[0, 0, 0, 2, 0, 4, 0, 4, 0, 2, 0, 4, 2, 4, 32, 8]",down
27,124,"[2, 0, 0, 0, 8, 0, 2, 0, 2, 4, 0, 0, 2, 4, 32, 8]",left
28,136,"[2, 8, 2, 8, 8, 0, 32, 0, 4, 0, 2, 0, 0, 0, 0, 0]",up
29,136,"[2, 8, 2, 8, 0, 0, 8, 32, 2, 0, 4, 2, 0, 0, 0, 0]",right
30,138,"[0, 0, 0, 0, 2, 0, 2, 8, 0, 0, 8, 32, 4, 8, 4, 2]",down
31,142,"[0, 0, 0, 0, 4, 8, 0, 0, 8, 32, 0, 2, 4, 8, 4, 2]",left
32,146,"[4, 8, 4, 4, 8, 32, 0, 0, 4, 8, 0, 2, 0, 0, 0, 0]",up
33,146,"[4, 8, 4, 4, 8, 32, 0, 2, 4, 8, 0, 0, 2, 0, 0, 0]",up
34,154,"[0, 4, 8, 8, 0, 8, 32, 2, 0, 2, 4, 8, 0, 0, 0, 2]",right
35,170,"[4, 16, 0, 2, 8, 32, 2, 0, 2, 4, 8, 0, 2, 0, 0, 0]",left
36,170,"[0, 4, 16, 2, 2, 8, 32, 2, 0, 2, 4, 8, 0, 0, 0, 2]",right
37,172,"[0, 0, 2, 0, 0, 4, 16, 4, 0, 8, 32, 8, 2, 2, 4, 2]",down
38,172,"[2, 4, 2, 4, 4, 8, 16, 8, 0, 2, 32, 2, 0, 0, 4, 0]",up
39,172,"[0, 0, 2, 0, 2, 4, 16, 4, 2, 8, 32, 8, 4, 2, 4, 2]",down
40,174,"[2, 0, 2, 0, 0, 4, 16, 4, 4, 8, 32, 8, 4, 2, 4, 2]",down
41,178,"[2, 0, 0, 4, 0, 4, 16, 4, 4, 8, 32, 8, 4, 2, 4, 2]",right
42,178,"[2, 4, 2, 0, 4, 16, 4, 0, 4, 8, 32, 8, 4, 2, 4, 2]",left
43,178,"[0, 2, 4, 2, 2, 4, 16, 4, 4, 8, 32, 8, 4, 2, 4, 2]",right
44,186,"[2, 2, 4, 2, 8, 4, 16, 4, 0, 8, 32, 8, 2, 2, 4, 2]",up
45,186,"[2, 2, 4, 2, 8, 4, 16, 4, 2, 8, 32, 8, 2, 2, 4, 2]",up
46,190,"[2, 2, 4, 2, 8, 4, 16, 4, 4, 8, 32, 8, 2, 2, 4, 2]",up
47,198,"[4, 4, 2, 0, 8, 4, 16, 4, 4, 8, 32, 8, 4, 4, 2, 2]",left
48,214,"[4, 8, 2, 4, 8, 8, 16, 8, 8, 4, 32, 2, 0, 2, 2, 0]",up
49,230,"[4, 8, 2, 4, 16, 8, 16, 8, 0, 4, 32, 2, 2, 2, 2, 0]",up
50,234,"[4, 8, 2, 4, 16, 8, 16, 8, 0, 4, 32, 2, 0, 2, 2, 4]",right
51,238,"[4, 8, 2, 4, 16, 8, 16, 8, 4, 32, 2, 0, 4, 4, 0, 2]",left
52,246,"[4, 8, 2, 4, 16, 8, 16, 8, 4, 32, 2, 0, 8, 2, 2, 0]",left
53,256,"[4, 0, 0, 2, 16, 16, 2, 0, 4, 32, 16, 4, 8, 2, 4, 8]",down
54,256,"[4, 0, 2, 0, 16, 16, 2, 2, 4, 32, 16, 4, 8, 2, 4, 8]",down
55,260,"[4, 16, 4, 2, 16, 32, 16, 4, 4, 2, 4, 8, 8, 0, 2, 0]",up
56,260,"[4, 16, 4, 2, 16, 32, 16, 4, 4, 2, 4, 8, 0, 2, 8, 2]",right
57,262,"[2, 0, 4, 2, 4, 16, 16, 4, 16, 32, 4, 8, 4, 4, 8, 2]",down
58,294,"[2, 4, 2, 2, 4, 32, 4, 0, 16, 32, 4, 8, 4, 4, 8, 2]",left
59,306,"[2, 4, 4, 0, 4, 32, 4, 0, 16, 32, 4, 8, 8, 8, 2, 2]",left
60,378,"[2, 4, 8, 8, 4, 64, 4, 2, 16, 8, 2, 0, 8, 0, 2, 0]",up
61,380,"[2, 2, 0, 0, 4, 4, 8, 0, 16, 64, 4, 8, 8, 8, 4, 2]",down
62,408,"[4, 2, 0, 0, 8, 8, 0, 0, 16, 64, 4, 8, 16, 4, 2, 0]",left
63,424,"[4, 2, 0, 0, 16, 0, 0, 0, 16, 64, 4, 8, 16, 4, 2, 2]",left
64,428,"[0, 2, 4, 2, 0, 0, 0, 16, 16, 64, 4, 8, 0, 16, 4, 4]",right
65,436,"[16, 2, 8, 2, 0, 64, 4, 16, 0, 16, 0, 8, 0, 0, 2, 4]",up
66,436,"[16, 2, 8, 2, 0, 64, 4, 16, 2, 0, 16, 8, 0, 0, 2, 4]",right
67,436,"[16, 2, 8, 2, 2, 64, 4, 16, 0, 2, 16, 8, 0, 0, 2, 4]",right
68,436,"[0, 0, 8, 2, 2, 2, 4, 16, 16, 64, 16, 8, 2, 2, 2, 4]",down
69,444,"[8, 2, 0, 2, 4, 4, 16, 0, 16, 64, 16, 8, 4, 2, 4, 0]",left
70,476,"[8, 2, 32, 2, 4, 4, 4, 8, 16, 64, 0, 0, 4, 2, 2, 0]",up
71,488,"[8, 2, 32, 2, 0, 4, 8, 8, 0, 2, 16, 64, 0, 0, 4, 4]",right
72,512,"[8, 2, 32, 2, 4, 16, 0, 0, 2, 16, 64, 0, 8, 0, 2, 0]",left
73,528,"[8, 0, 0, 0, 4, 2, 32, 0, 2, 2, 64, 0, 8, 32, 2, 2]",down
74,532,"[8, 4, 32, 2, 4, 32, 64, 2, 2, 0, 2, 0, 8, 0, 0, 0]",up
75,534,"[8, 0, 0, 0, 4, 2, 32, 0, 2, 4, 64, 0, 8, 32, 2, 4]",down
76,534,"[8, 2, 32, 4, 4, 4, 64, 0, 2, 32, 2, 0, 8, 2, 0, 0]",up
77,534,"[8, 2, 0, 0, 4, 4, 32, 2, 2, 32, 64, 0, 8, 2, 2, 4]",down
78,546,"[0, 0, 8, 2, 0, 8, 32, 2, 2, 2, 32, 64, 0, 8, 4, 4]",right
79,610,"[2, 8, 8, 2, 0, 2, 64, 2, 0, 8, 4, 64, 0, 0, 4, 4]",up
80,616,"[0, 0, 0, 0, 0, 8, 8, 4, 2, 2, 64, 64, 2, 8, 8, 4]",down
81,760,"[0, 0, 0, 0, 16, 4, 0, 0, 2, 2, 128, 2, 2, 8, 8, 4]",left
82,780,"[0, 0, 2, 0, 0, 0, 16, 4, 0, 4, 128, 2, 0, 2, 16, 4]",right
83,780,"[2, 0, 0, 0, 16, 4, 0, 0, 4, 128, 2, 2, 2, 16, 4, 0]",left
84,784,"[0, 0, 2, 2, 0, 0, 16, 4, 0, 4, 128, 4, 0, 2, 16, 4]",right
85,788,"[0, 0, 2, 0, 0, 0, 16, 2, 2, 4, 128, 4, 0, 2, 16, 8]",down
86,788,"[2, 4, 2, 2, 0, 2, 16, 4, 0, 2, 128, 8, 0, 0, 16, 0]",up
87,792,"[2, 4, 2, 2, 0, 4, 16, 4, 0, 0, 128, 8, 0, 2, 16, 0]",up
88,796,"[0, 0, 2, 0, 0, 2, 16, 2, 0, 8, 128, 4, 2, 2, 16, 8]",down
89,800,"[0, 0, 0, 2, 0, 2, 16, 2, 0, 8, 128, 4, 2, 4, 16, 8]",right
90,804,"[2, 2, 16, 4, 0, 8, 128, 4, 0, 4, 16, 8, 2, 0, 0, 0]",up
91,808,"[0, 4, 16, 4, 0, 8, 128, 4, 2, 4, 16, 8, 0, 0, 0, 2]",right
92,808,"[4, 16, 4, 0, 8, 128, 4, 2, 2, 4, 16, 8, 2, 0, 0, 0]",left
93,814,"[0, 2, 0, 0, 4, 16, 0, 0, 8, 128, 8, 2, 4, 4, 16, 8]",down
94,822,"[0, 2, 0, 2, 0, 0, 4, 16, 8, 128, 8, 2, 0, 8, 16, 8]",right
95,822,"[8, 2, 4, 2, 0, 128, 8, 16, 0, 8, 16, 2, 0, 0, 2, 8]",up
