Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",down
3,0,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left
4,0,"[0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 2]",right
5,2,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 4, 4]",down
6,10,"[8, 0, 4, 2, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up
7,10,"[2, 8, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right
8,10,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 2, 8, 4, 2]",down
9,14,"[4, 8, 4, 2, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0]",up
10,18,"[4, 8, 4, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2, 0]",right
11,18,"[4, 8, 4, 2, 4, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
12,26,"[4, 8, 4, 2, 0, 0, 2, 8, 0, 0, 0, 4, 0, 0, 0, 2]",right
13,26,"[4, 8, 4, 2, 2, 8, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",left
14,30,"[4, 8, 4, 2, 0, 0, 2, 8, 2, 0, 0, 4, 0, 0, 0, 4]",right
15,30,"[4, 8, 4, 2, 2, 8, 2, 0, 2, 4, 0, 0, 4, 0, 0, 0]",left
16,30,"[4, 8, 4, 2, 2, 2, 8, 2, 0, 0, 2, 4, 0, 0, 0, 4]",right
17,42,"[4, 8, 4, 4, 2, 2, 8, 8, 0, 0, 2, 2, 0, 0, 0, 0]",up
18,74,"[4, 8, 8, 0, 4, 16, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4]",left
19,78,"[0, 0, 4, 0, 0, 0, 0, 0, 4, 8, 0, 0, 8, 16, 8, 4]",down
20,78,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 8, 4, 0, 8, 16, 8, 4]",down
21,78,"[0, 0, 4, 0, 0, 0, 0, 2, 0, 4, 8, 4, 8, 16, 8, 4]",right
22,102,"[8, 4, 4, 2, 0, 16, 16, 8, 0, 0, 0, 4, 0, 0, 0, 0]",up
23,102,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 8, 8, 16, 16, 4]",down
24,142,"[0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 8, 8, 0, 8, 32, 4]",right
25,144,"[2, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 8, 0, 8, 32, 4]",down
26,160,"[2, 0, 0, 0, 2, 4, 0, 0, 16, 0, 0, 0, 8, 32, 4, 4]",left
27,164,"[4, 4, 4, 4, 16, 32, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0]",up
