Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4]",right
2,0,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0]",left
3,0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 4]",right
4,8,"[0, 0, 2, 2, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",up
5,8,"[2, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0]",up
6,12,"[4, 2, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
7,14,"[0, 2, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 2, 4, 0, 0]",down
8,14,"[2, 0, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0, 2, 4, 0, 0]",left
9,14,"[2, 0, 0, 0, 4, 0, 2, 0, 8, 0, 0, 0, 2, 4, 0, 2]",down
10,14,"[2, 4, 2, 2, 4, 0, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0]",up
11,14,"[2, 4, 2, 2, 4, 2, 0, 0, 8, 0, 0, 0, 2, 0, 0, 2]",up
12,22,"[2, 4, 4, 0, 4, 2, 0, 0, 8, 0, 0, 0, 4, 0, 0, 2]",left
13,30,"[0, 0, 2, 8, 0, 0, 4, 2, 2, 0, 0, 8, 0, 0, 4, 2]",right
14,30,"[2, 8, 0, 2, 4, 2, 0, 0, 2, 8, 0, 0, 4, 2, 0, 0]",left
15,30,"[2, 8, 0, 0, 4, 2, 0, 0, 2, 8, 2, 0, 4, 2, 0, 2]",down
16,34,"[2, 8, 2, 0, 4, 2, 0, 0, 2, 8, 2, 0, 4, 4, 0, 0]",left
17,38,"[2, 8, 4, 0, 4, 2, 0, 0, 2, 8, 0, 0, 4, 4, 0, 2]",up
18,38,"[2, 8, 0, 4, 4, 2, 0, 0, 2, 8, 0, 0, 4, 4, 4, 2]",down
