Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
2,0,"[2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2]",down
4,4,"[2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
5,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 2]",down
6,6,"[4, 2, 4, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 4, 2]",down
8,16,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 8, 4, 2, 0]",left
9,18,"[0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0]",down
10,18,"[0, 0, 0, 0, 2, 2, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0]",left
11,22,"[0, 0, 0, 0, 4, 2, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0]",left
12,30,"[8, 2, 2, 0, 8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
13,34,"[8, 4, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
14,58,"[16, 8, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
15,62,"[16, 8, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",left
16,62,"[16, 8, 2, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
17,66,"[16, 8, 4, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
18,66,"[0, 0, 0, 2, 16, 0, 0, 0, 4, 0, 4, 0, 2, 8, 2, 0]",down
19,74,"[0, 0, 2, 2, 0, 0, 0, 16, 0, 0, 0, 8, 0, 2, 8, 2]",right
20,74,"[0, 2, 2, 2, 0, 0, 8, 16, 2, 0, 0, 8, 0, 0, 0, 2]",up
21,78,"[4, 2, 0, 0, 8, 16, 2, 0, 2, 8, 0, 0, 2, 0, 0, 0]",left
22,80,"[0, 0, 0, 0, 4, 2, 0, 0, 8, 16, 0, 4, 4, 8, 2, 0]",down
23,80,"[4, 2, 2, 4, 8, 16, 0, 0, 4, 8, 2, 0, 0, 0, 0, 0]",up
24,82,"[2, 0, 0, 0, 4, 2, 0, 0, 8, 16, 0, 0, 4, 8, 4, 4]",down
25,82,"[2, 2, 4, 4, 4, 16, 0, 0, 8, 8, 0, 0, 4, 2, 0, 0]",up
26,110,"[0, 0, 4, 8, 0, 0, 4, 16, 0, 2, 0, 16, 0, 0, 4, 2]",right
27,150,"[0, 2, 8, 8, 0, 0, 4, 32, 0, 0, 4, 2, 0, 0, 0, 0]",up
28,166,"[2, 0, 2, 16, 0, 0, 4, 32, 0, 0, 4, 2, 0, 0, 0, 0]",right
29,170,"[0, 2, 4, 16, 0, 0, 4, 32, 0, 0, 4, 2, 0, 0, 0, 0]",right
30,178,"[2, 2, 8, 16, 0, 0, 4, 32, 0, 0, 0, 2, 0, 0, 0, 0]",up
31,178,"[0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 8, 32, 2, 2, 4, 2]",down
32,182,"[0, 0, 0, 0, 0, 0, 0, 16, 2, 2, 8, 32, 0, 4, 4, 2]",right
33,194,"[2, 0, 0, 0, 16, 0, 0, 0, 4, 8, 32, 0, 8, 2, 0, 0]",left
34,194,"[2, 0, 0, 0, 16, 0, 0, 0, 4, 8, 0, 0, 8, 2, 32, 2]",down
35,194,"[2, 8, 32, 2, 16, 2, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0]",up
36,198,"[2, 8, 32, 2, 16, 4, 0, 0, 4, 2, 0, 0, 8, 0, 0, 0]",left
37,198,"[2, 8, 32, 2, 0, 0, 16, 4, 0, 0, 4, 2, 0, 0, 2, 8]",right
38,198,"[2, 8, 32, 2, 16, 4, 0, 0, 4, 2, 0, 0, 2, 8, 2, 0]",left
39,198,"[2, 8, 2, 0, 16, 4, 0, 0, 4, 2, 32, 0, 2, 8, 2, 2]",down
40,202,"[2, 8, 2, 0, 16, 4, 0, 2, 4, 2, 32, 0, 2, 8, 4, 0]",left
41,202,"[0, 2, 8, 2, 0, 16, 4, 2, 2, 4, 2, 32, 0, 2, 8, 4]",right
42,206,"[2, 2, 8, 4, 0, 16, 4, 32, 2, 4, 2, 4, 0, 2, 8, 0]",up
43,210,"[4, 2, 8, 4, 2, 16, 4, 32, 0, 4, 2, 4, 0, 2, 8, 0]",up
44,210,"[2, 2, 8, 0, 0, 16, 4, 4, 4, 4, 2, 32, 2, 2, 8, 4]",down
45,234,"[4, 8, 0, 0, 16, 8, 0, 0, 8, 2, 32, 0, 4, 8, 4, 2]",left
46,234,"[0, 0, 4, 8, 2, 0, 16, 8, 0, 8, 2, 32, 4, 8, 4, 2]",right
47,234,"[4, 8, 0, 2, 2, 16, 8, 0, 8, 2, 32, 0, 4, 8, 4, 2]",left
48,234,"[4, 8, 2, 2, 2, 16, 8, 0, 8, 2, 32, 0, 4, 8, 4, 2]",left
49,238,"[0, 4, 8, 4, 2, 2, 16, 8, 0, 8, 2, 32, 4, 8, 4, 2]",right
50,242,"[4, 8, 4, 2, 4, 16, 8, 0, 8, 2, 32, 0, 4, 8, 4, 2]",left
51,254,"[8, 8, 4, 4, 8, 16, 8, 0, 4, 2, 32, 0, 0, 8, 4, 2]",up
52,278,"[0, 0, 16, 8, 0, 8, 16, 8, 0, 4, 2, 32, 2, 8, 4, 2]",right
53,326,"[2, 8, 32, 16, 0, 4, 2, 32, 0, 8, 4, 2, 2, 0, 0, 0]",up
54,328,"[0, 0, 0, 0, 0, 8, 32, 16, 2, 4, 2, 32, 4, 8, 4, 2]",down
55,328,"[2, 8, 32, 16, 4, 4, 2, 32, 2, 8, 4, 2, 0, 0, 0, 0]",up
