Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",down
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",up
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0]",left
4,4,"[0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 4, 0, 0]",down
5,4,"[4, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
6,4,"[0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 0, 2, 2, 2, 0]",down
7,16,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 2, 4]",right
8,16,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 2, 4]",down
9,18,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 8, 2, 0, 4, 4]",down
10,18,"[2, 0, 2, 2, 0, 0, 4, 8, 0, 0, 0, 4, 2, 0, 0, 0]",up
11,22,"[4, 0, 2, 2, 0, 0, 4, 8, 0, 2, 0, 4, 0, 0, 0, 0]",up
12,26,"[0, 0, 4, 4, 0, 0, 4, 8, 0, 0, 2, 4, 0, 0, 2, 0]",right
13,32,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 8, 8, 0, 0, 4, 4]",down
14,56,"[0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 2, 16, 0, 0, 0, 8]",right
15,56,"[0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 0, 2, 2, 8]",down
16,60,"[2, 0, 0, 0, 4, 0, 0, 0, 16, 0, 0, 2, 4, 8, 0, 0]",left
17,60,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 16, 2, 2, 0, 4, 8]",right
18,60,"[2, 0, 0, 0, 4, 0, 0, 2, 16, 2, 0, 0, 2, 4, 8, 0]",left
19,60,"[2, 0, 0, 0, 4, 0, 0, 2, 16, 2, 0, 0, 2, 4, 8, 2]",down
20,60,"[0, 0, 2, 2, 0, 0, 4, 2, 0, 0, 16, 2, 2, 4, 8, 2]",right
21,64,"[4, 0, 0, 0, 4, 2, 0, 0, 16, 2, 0, 4, 2, 4, 8, 2]",left
22,64,"[4, 0, 4, 0, 4, 2, 0, 0, 16, 2, 4, 0, 2, 4, 8, 2]",left
23,84,"[8, 4, 8, 2, 16, 4, 8, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up
