Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0]",down
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0]",down
3,0,"[0, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,4,"[4, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
5,12,"[8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",left
6,16,"[8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2]",left
7,24,"[8, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",up
8,40,"[16, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0]",up
9,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16, 2, 0, 4]",down
10,40,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 16, 2, 2, 4]",down
11,44,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 16, 4, 4]",right
12,56,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 16, 8]",right
13,56,"[2, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 0, 16, 8, 0, 0]",left
14,60,"[4, 4, 0, 0, 2, 8, 0, 0, 16, 0, 0, 0, 0, 4, 0, 0]",up
15,68,"[8, 0, 0, 0, 2, 8, 0, 0, 16, 0, 2, 0, 4, 0, 0, 0]",left
16,68,"[8, 0, 0, 0, 2, 0, 0, 0, 16, 0, 0, 0, 4, 8, 2, 2]",down
17,68,"[8, 8, 2, 2, 2, 0, 0, 0, 16, 0, 0, 2, 4, 0, 0, 0]",up
18,70,"[8, 0, 0, 0, 2, 0, 2, 0, 16, 0, 0, 0, 4, 8, 2, 4]",down
19,74,"[8, 2, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 4, 8, 2, 4]",left
20,74,"[8, 0, 0, 0, 4, 4, 0, 0, 16, 2, 0, 0, 4, 8, 2, 4]",down
21,74,"[8, 4, 2, 4, 4, 2, 0, 0, 16, 8, 2, 0, 4, 0, 0, 0]",up
22,74,"[8, 4, 2, 4, 0, 0, 4, 2, 2, 16, 8, 2, 0, 0, 0, 4]",right
23,76,"[0, 0, 2, 0, 0, 0, 2, 4, 8, 4, 4, 4, 2, 16, 8, 4]",down
24,84,"[2, 0, 0, 2, 0, 0, 2, 4, 0, 8, 4, 8, 2, 16, 8, 4]",right
25,88,"[4, 8, 2, 2, 0, 16, 4, 4, 0, 0, 8, 8, 2, 0, 0, 4]",up
26,88,"[0, 0, 0, 2, 0, 2, 2, 4, 4, 8, 4, 8, 2, 16, 8, 4]",down
27,92,"[0, 2, 0, 2, 0, 0, 4, 4, 4, 8, 4, 8, 2, 16, 8, 4]",right
28,100,"[4, 2, 8, 2, 2, 8, 8, 4, 2, 16, 0, 8, 0, 0, 0, 4]",up
29,116,"[4, 2, 8, 2, 0, 2, 16, 4, 0, 2, 16, 8, 0, 0, 2, 4]",right
30,116,"[4, 2, 8, 2, 2, 16, 4, 0, 2, 16, 8, 2, 2, 4, 0, 0]",left
31,116,"[4, 2, 8, 2, 2, 2, 16, 4, 2, 16, 8, 2, 0, 0, 2, 4]",right
32,120,"[0, 0, 8, 2, 2, 0, 16, 4, 4, 4, 8, 2, 4, 16, 2, 4]",down
33,128,"[2, 4, 8, 2, 8, 16, 16, 4, 0, 2, 8, 2, 0, 0, 2, 4]",up
34,160,"[2, 4, 8, 2, 0, 8, 32, 4, 0, 2, 8, 2, 2, 0, 2, 4]",right
35,164,"[2, 4, 8, 2, 2, 8, 32, 4, 0, 2, 8, 2, 0, 0, 4, 4]",right
36,168,"[4, 4, 8, 2, 0, 8, 32, 4, 0, 2, 8, 2, 4, 0, 4, 4]",up
37,172,"[0, 0, 8, 2, 2, 4, 32, 4, 0, 8, 8, 2, 8, 2, 4, 4]",down
38,172,"[2, 4, 8, 2, 8, 8, 32, 4, 0, 2, 8, 2, 0, 2, 4, 4]",up
39,196,"[2, 4, 8, 2, 2, 16, 32, 4, 0, 2, 8, 2, 0, 0, 2, 8]",right
40,196,"[2, 4, 8, 2, 2, 16, 32, 4, 2, 8, 2, 0, 2, 8, 2, 0]",left
41,196,"[2, 4, 8, 2, 2, 16, 32, 4, 2, 2, 8, 2, 0, 2, 8, 2]",right
42,200,"[2, 0, 8, 2, 0, 4, 32, 4, 2, 16, 8, 2, 4, 4, 8, 2]",down
43,224,"[4, 4, 8, 2, 4, 16, 32, 4, 0, 4, 16, 4, 0, 0, 0, 2]",up
44,232,"[8, 8, 2, 4, 4, 16, 32, 4, 4, 16, 4, 0, 2, 0, 0, 0]",left
45,248,"[16, 2, 4, 0, 4, 16, 32, 4, 4, 16, 4, 0, 2, 0, 0, 2]",left
46,252,"[2, 16, 2, 4, 4, 16, 32, 4, 0, 4, 16, 4, 0, 0, 0, 4]",right
47,272,"[0, 0, 0, 0, 2, 0, 2, 4, 2, 32, 32, 4, 4, 4, 16, 8]",down
48,274,"[0, 0, 0, 2, 0, 0, 2, 4, 4, 32, 32, 4, 4, 4, 16, 8]",down
49,346,"[0, 0, 0, 2, 0, 2, 2, 4, 0, 4, 64, 4, 0, 8, 16, 8]",right
50,350,"[0, 0, 0, 2, 0, 0, 4, 4, 2, 4, 64, 4, 0, 8, 16, 8]",right
51,358,"[2, 0, 0, 0, 8, 0, 4, 0, 2, 4, 64, 4, 8, 16, 8, 0]",left
52,358,"[2, 4, 4, 4, 8, 16, 64, 0, 2, 2, 8, 0, 8, 0, 0, 0]",up
53,370,"[0, 2, 4, 8, 2, 8, 16, 64, 0, 0, 4, 8, 0, 0, 0, 8]",right
54,386,"[2, 2, 4, 8, 0, 8, 16, 64, 0, 0, 4, 16, 0, 2, 0, 0]",up
55,386,"[0, 4, 0, 0, 0, 2, 4, 8, 0, 8, 16, 64, 2, 2, 4, 16]",down
56,386,"[2, 4, 4, 8, 2, 2, 16, 64, 0, 8, 4, 16, 0, 2, 0, 0]",up
57,390,"[4, 4, 4, 8, 0, 2, 16, 64, 2, 8, 4, 16, 0, 2, 0, 0]",up
58,398,"[8, 4, 8, 0, 2, 16, 64, 0, 2, 8, 4, 16, 2, 0, 0, 2]",left
59,402,"[8, 4, 8, 16, 4, 16, 64, 2, 2, 8, 4, 2, 0, 0, 0, 0]",up
60,406,"[8, 4, 8, 16, 4, 16, 64, 4, 2, 8, 4, 0, 0, 0, 2, 0]",up
61,406,"[8, 4, 8, 16, 4, 16, 64, 4, 2, 8, 4, 0, 2, 2, 0, 0]",left
62,408,"[2, 4, 0, 0, 8, 16, 8, 0, 4, 8, 64, 16, 4, 2, 4, 4]",down
63,416,"[2, 4, 8, 16, 8, 16, 64, 4, 8, 8, 4, 0, 0, 2, 0, 2]",up
64,424,"[0, 4, 0, 0, 4, 16, 8, 16, 2, 8, 64, 4, 16, 2, 4, 2]",down
65,424,"[4, 4, 8, 16, 2, 16, 64, 4, 16, 8, 4, 2, 0, 2, 0, 4]",up
66,432,"[8, 8, 16, 2, 2, 16, 64, 4, 16, 8, 4, 2, 2, 4, 0, 0]",left
67,448,"[16, 16, 2, 2, 2, 16, 64, 4, 16, 8, 4, 2, 2, 4, 0, 0]",left
68,484,"[2, 0, 32, 4, 2, 16, 64, 4, 16, 8, 4, 2, 0, 0, 2, 4]",right
69,496,"[4, 16, 32, 8, 16, 8, 64, 2, 0, 2, 4, 4, 0, 0, 2, 0]",up
70,504,"[4, 16, 32, 8, 16, 8, 64, 2, 0, 0, 2, 8, 2, 0, 0, 2]",right
71,504,"[0, 2, 0, 8, 4, 0, 32, 2, 16, 16, 64, 8, 2, 8, 2, 2]",down
72,504,"[4, 2, 32, 8, 16, 16, 64, 2, 2, 8, 2, 8, 0, 2, 0, 2]",up
73,540,"[4, 2, 32, 8, 2, 32, 64, 2, 2, 8, 2, 8, 0, 0, 0, 4]",right
74,540,"[4, 2, 32, 8, 2, 32, 64, 2, 2, 8, 2, 8, 4, 0, 0, 2]",left
75,542,"[0, 2, 0, 8, 4, 2, 32, 2, 4, 32, 64, 8, 4, 8, 2, 2]",down
76,548,"[4, 0, 0, 8, 0, 4, 32, 2, 4, 32, 64, 8, 8, 8, 2, 2]",down
77,568,"[0, 0, 4, 8, 0, 4, 32, 2, 4, 32, 64, 8, 0, 2, 16, 4]",right
78,568,"[4, 8, 2, 0, 4, 32, 2, 0, 4, 32, 64, 8, 2, 16, 4, 0]",left
79,574,"[0, 8, 0, 0, 4, 32, 4, 0, 8, 32, 64, 2, 2, 16, 4, 8]",down
80,606,"[0, 0, 0, 0, 4, 8, 4, 2, 8, 64, 64, 2, 2, 16, 4, 8]",down
81,610,"[4, 8, 4, 4, 8, 64, 64, 8, 2, 16, 4, 0, 0, 0, 2, 0]",up
82,618,"[4, 8, 8, 0, 8, 64, 64, 8, 2, 16, 4, 0, 2, 0, 0, 2]",left
83,620,"[0, 0, 0, 0, 4, 8, 8, 4, 8, 64, 64, 8, 4, 16, 4, 2]",down
84,620,"[4, 8, 8, 4, 8, 64, 64, 8, 4, 16, 4, 2, 0, 2, 0, 0]",up
85,620,"[2, 8, 0, 0, 4, 64, 8, 4, 8, 16, 64, 8, 4, 2, 4, 2]",down
86,620,"[2, 0, 2, 8, 4, 64, 8, 4, 8, 16, 64, 8, 4, 2, 4, 2]",right
87,624,"[4, 8, 0, 2, 4, 64, 8, 4, 8, 16, 64, 8, 4, 2, 4, 2]",left
88,632,"[8, 8, 8, 2, 8, 64, 64, 4, 4, 16, 4, 8, 2, 2, 0, 2]",up
