Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right
3,4,"[4, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",left
4,12,"[8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
5,12,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 2, 0]",down
6,16,"[8, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
7,16,"[0, 8, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
8,20,"[0, 8, 4, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
9,20,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 2, 2, 4]",down
10,20,"[2, 8, 2, 4, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
11,20,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 8, 4, 0, 2, 2, 2, 4]",down
12,24,"[2, 0, 0, 0, 2, 0, 0, 4, 8, 4, 0, 0, 4, 2, 4, 0]",left
13,24,"[2, 0, 0, 0, 2, 4, 2, 0, 8, 4, 0, 0, 4, 2, 4, 0]",left
14,24,"[0, 0, 2, 2, 0, 2, 4, 2, 0, 0, 8, 4, 0, 4, 2, 4]",right
15,36,"[0, 2, 2, 4, 2, 4, 4, 8, 0, 0, 8, 0, 0, 0, 2, 0]",up
16,48,"[4, 4, 0, 2, 2, 8, 8, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
17,72,"[8, 2, 0, 0, 2, 16, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",left
18,72,"[8, 2, 2, 0, 2, 16, 0, 0, 8, 0, 0, 0, 2, 0, 0, 2]",up
19,80,"[0, 0, 8, 4, 2, 0, 2, 16, 0, 0, 0, 8, 0, 0, 0, 4]",right
20,80,"[0, 0, 0, 4, 2, 0, 0, 16, 0, 0, 8, 8, 2, 0, 2, 4]",down
21,100,"[0, 0, 2, 4, 0, 0, 2, 16, 0, 0, 0, 16, 0, 0, 4, 4]",right
22,108,"[2, 4, 0, 0, 2, 16, 0, 0, 16, 0, 0, 0, 8, 0, 4, 0]",left
23,108,"[2, 4, 2, 0, 2, 16, 0, 0, 16, 0, 0, 0, 8, 4, 0, 0]",left
24,108,"[0, 2, 4, 2, 0, 0, 2, 16, 0, 0, 0, 16, 0, 2, 8, 4]",right
25,126,"[0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 32, 2, 4, 8, 4]",down
26,126,"[0, 0, 0, 0, 4, 2, 4, 0, 2, 32, 0, 0, 2, 4, 8, 4]",left
27,128,"[0, 0, 2, 0, 0, 2, 0, 0, 4, 32, 4, 0, 4, 4, 8, 4]",down
28,136,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 4, 32, 4, 0, 8, 8, 4]",right
29,148,"[2, 4, 32, 4, 0, 8, 8, 8, 0, 0, 0, 0, 2, 0, 0, 0]",up
30,164,"[2, 4, 32, 4, 16, 8, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
31,164,"[0, 0, 0, 0, 2, 4, 0, 2, 16, 8, 0, 0, 2, 2, 32, 4]",down
32,164,"[0, 0, 0, 0, 2, 4, 0, 0, 16, 8, 2, 2, 2, 2, 32, 4]",down
33,164,"[2, 4, 2, 2, 16, 8, 32, 4, 2, 2, 0, 0, 2, 0, 0, 0]",up
34,168,"[2, 4, 2, 2, 16, 8, 32, 4, 4, 2, 0, 0, 0, 2, 0, 0]",up
35,172,"[0, 2, 4, 4, 16, 8, 32, 4, 0, 0, 4, 2, 0, 2, 0, 2]",right
36,184,"[2, 0, 2, 8, 16, 8, 32, 4, 0, 0, 4, 2, 0, 0, 0, 4]",right
37,184,"[2, 8, 2, 8, 16, 0, 32, 4, 0, 2, 4, 2, 0, 0, 0, 4]",up
38,184,"[2, 8, 2, 8, 16, 32, 4, 0, 2, 4, 2, 0, 4, 2, 0, 0]",left
39,184,"[2, 8, 2, 8, 0, 16, 32, 4, 0, 2, 4, 2, 0, 2, 4, 2]",right
40,184,"[2, 8, 2, 8, 16, 32, 4, 2, 2, 4, 2, 0, 2, 4, 2, 0]",left
