Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down
2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4]",down
3,2,"[4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
4,10,"[8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
5,10,"[0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2]",right
6,14,"[0, 0, 0, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",up
7,14,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 4, 0, 4, 2]",down
8,22,"[0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 8, 2]",right
9,22,"[0, 0, 2, 8, 0, 0, 8, 4, 0, 0, 0, 2, 0, 2, 0, 0]",up
10,22,"[2, 8, 4, 0, 8, 4, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
11,22,"[0, 2, 8, 4, 0, 0, 8, 4, 0, 0, 0, 2, 0, 0, 2, 2]",right
12,26,"[2, 8, 4, 4, 8, 4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left
13,34,"[0, 2, 8, 8, 4, 0, 8, 4, 0, 0, 0, 2, 0, 0, 0, 4]",right
14,50,"[2, 16, 0, 0, 4, 8, 4, 0, 2, 2, 0, 0, 4, 0, 0, 0]",left
15,50,"[2, 0, 0, 0, 4, 16, 0, 0, 2, 8, 2, 0, 4, 2, 4, 0]",down
16,50,"[0, 0, 0, 2, 0, 0, 4, 16, 2, 2, 8, 2, 0, 4, 2, 4]",right
17,54,"[0, 0, 0, 2, 0, 0, 4, 16, 2, 4, 8, 2, 0, 4, 2, 4]",right
18,54,"[2, 0, 0, 0, 4, 16, 0, 0, 2, 4, 8, 2, 4, 2, 4, 4]",left
19,62,"[2, 0, 0, 0, 4, 16, 2, 0, 2, 4, 8, 2, 4, 2, 8, 0]",left
20,62,"[0, 0, 0, 2, 0, 4, 16, 2, 2, 4, 8, 2, 2, 4, 2, 8]",right
21,70,"[0, 2, 0, 0, 0, 0, 16, 2, 0, 4, 8, 4, 4, 8, 2, 8]",down
22,70,"[0, 0, 0, 2, 0, 0, 16, 2, 2, 4, 8, 4, 4, 8, 2, 8]",right
23,74,"[2, 4, 16, 4, 4, 8, 8, 4, 2, 0, 2, 8, 0, 0, 0, 0]",up
24,94,"[2, 4, 16, 4, 0, 4, 16, 4, 2, 0, 4, 8, 0, 0, 0, 0]",right
25,96,"[0, 0, 0, 2, 0, 0, 16, 4, 0, 4, 16, 4, 4, 4, 4, 8]",down
26,104,"[4, 8, 16, 2, 0, 0, 16, 4, 0, 0, 4, 4, 2, 0, 0, 8]",up
27,144,"[4, 8, 32, 2, 2, 0, 4, 8, 0, 0, 2, 8, 0, 0, 0, 0]",up
28,144,"[4, 8, 32, 2, 2, 2, 4, 8, 0, 0, 2, 8, 0, 0, 0, 0]",right
29,152,"[0, 0, 0, 0, 2, 0, 32, 0, 4, 8, 4, 2, 2, 2, 2, 16]",down
30,152,"[2, 8, 32, 2, 4, 2, 4, 16, 2, 0, 2, 0, 0, 0, 0, 2]",up
31,156,"[2, 8, 32, 2, 4, 2, 4, 16, 0, 2, 0, 4, 0, 0, 0, 2]",right
32,156,"[2, 8, 32, 2, 4, 2, 4, 16, 2, 4, 0, 2, 2, 0, 0, 0]",left
33,156,"[2, 8, 32, 2, 4, 2, 4, 16, 2, 4, 2, 0, 2, 0, 0, 2]",left
34,160,"[2, 8, 32, 2, 4, 2, 4, 16, 4, 4, 2, 2, 0, 0, 0, 2]",up
35,172,"[2, 8, 32, 2, 4, 2, 4, 16, 8, 4, 0, 0, 2, 2, 0, 0]",left
36,176,"[2, 8, 32, 2, 4, 2, 4, 16, 8, 4, 0, 0, 4, 0, 2, 0]",left
37,176,"[2, 8, 32, 2, 4, 2, 4, 16, 8, 4, 0, 2, 4, 2, 0, 0]",left
38,176,"[2, 8, 32, 2, 4, 2, 4, 16, 0, 8, 4, 2, 0, 2, 4, 2]",right
39,188,"[2, 8, 32, 2, 4, 2, 8, 16, 0, 8, 4, 4, 2, 2, 0, 0]",up
40,188,"[0, 8, 2, 0, 2, 2, 32, 2, 4, 8, 8, 16, 2, 2, 4, 4]",down
41,188,"[2, 8, 2, 2, 4, 2, 32, 16, 2, 8, 8, 4, 0, 2, 4, 2]",up
42,208,"[0, 2, 8, 4, 4, 2, 32, 16, 2, 2, 16, 4, 0, 2, 4, 2]",right
43,212,"[0, 2, 8, 4, 0, 0, 32, 16, 4, 4, 16, 4, 2, 4, 4, 2]",down
44,220,"[4, 2, 8, 4, 2, 8, 32, 16, 0, 0, 16, 4, 2, 0, 4, 2]",up
45,222,"[0, 0, 8, 4, 0, 2, 32, 16, 4, 2, 16, 4, 4, 8, 4, 2]",down
46,228,"[0, 0, 8, 4, 0, 2, 32, 16, 0, 4, 16, 4, 8, 8, 4, 2]",down
47,228,"[8, 2, 8, 4, 0, 4, 32, 16, 2, 8, 16, 4, 0, 0, 4, 2]",up
48,228,"[2, 0, 8, 4, 0, 2, 32, 16, 8, 4, 16, 4, 2, 8, 4, 2]",down
49,228,"[2, 2, 8, 4, 0, 2, 32, 16, 8, 4, 16, 4, 2, 8, 4, 2]",right
50,232,"[2, 4, 8, 4, 8, 4, 32, 16, 2, 8, 16, 4, 0, 4, 4, 2]",up
51,240,"[2, 4, 8, 4, 8, 4, 32, 16, 2, 8, 16, 4, 0, 2, 8, 2]",right
52,248,"[2, 8, 8, 4, 8, 8, 32, 16, 2, 2, 16, 4, 0, 2, 8, 2]",up
53,284,"[0, 2, 16, 4, 0, 16, 32, 16, 2, 4, 16, 4, 0, 2, 8, 2]",right
54,284,"[2, 16, 4, 0, 16, 32, 16, 0, 2, 4, 16, 4, 2, 8, 2, 2]",left
55,302,"[0, 16, 0, 0, 2, 32, 4, 2, 16, 4, 32, 4, 4, 8, 2, 2]",down
56,306,"[0, 0, 2, 16, 2, 32, 4, 2, 16, 4, 32, 4, 0, 4, 8, 4]",right
57,306,"[2, 16, 2, 0, 2, 32, 4, 2, 16, 4, 32, 4, 4, 8, 4, 0]",left
58,306,"[2, 2, 16, 2, 2, 32, 4, 2, 16, 4, 32, 4, 0, 4, 8, 4]",right
59,310,"[0, 4, 16, 2, 2, 32, 4, 2, 16, 4, 32, 4, 2, 4, 8, 4]",right
60,316,"[2, 0, 16, 0, 2, 4, 4, 4, 16, 32, 32, 4, 2, 8, 8, 4]",down
