Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",down
3,0,"[2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",up
4,4,"[4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]",left
5,12,"[8, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,16,"[8, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
7,16,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 2, 4, 2]",down
8,16,"[8, 2, 4, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up
9,16,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 8, 2, 2, 2]",down
10,20,"[8, 4, 4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up
11,24,"[8, 4, 4, 4, 0, 0, 4, 2, 0, 0, 0, 2, 0, 0, 0, 0]",up
12,30,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 4, 8, 4]",down
13,30,"[2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 8, 4, 8, 4]",left
14,30,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 2, 8, 4, 8, 4]",right
15,30,"[0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 4, 2, 8, 4, 8, 4]",right
16,32,"[0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 4, 4, 8, 4, 8, 4]",down
17,40,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 8, 0, 8, 4, 8, 8]",down
18,60,"[4, 2, 16, 8, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",up
19,60,"[4, 2, 16, 8, 8, 4, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",left
20,60,"[4, 2, 16, 8, 8, 4, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0]",up
21,60,"[4, 2, 16, 8, 8, 4, 2, 2, 4, 0, 0, 0, 2, 0, 0, 0]",left
22,60,"[4, 0, 0, 0, 8, 0, 2, 0, 4, 2, 16, 8, 2, 4, 2, 2]",down
23,60,"[4, 2, 2, 8, 8, 4, 16, 2, 4, 0, 2, 0, 2, 0, 2, 0]",up
24,64,"[4, 2, 2, 8, 8, 4, 16, 2, 4, 0, 4, 0, 2, 0, 2, 0]",up
25,64,"[4, 0, 2, 0, 8, 2, 16, 0, 4, 2, 4, 8, 2, 4, 2, 2]",down
26,68,"[4, 2, 2, 0, 8, 2, 16, 0, 4, 2, 4, 8, 2, 4, 4, 0]",left
27,80,"[4, 4, 2, 0, 8, 2, 16, 0, 4, 2, 4, 8, 2, 8, 0, 0]",left
28,82,"[4, 0, 0, 0, 8, 4, 2, 0, 4, 4, 16, 2, 2, 8, 4, 8]",down
29,86,"[4, 0, 2, 0, 8, 0, 2, 0, 4, 8, 16, 2, 2, 8, 4, 8]",down
30,106,"[4, 16, 4, 2, 8, 0, 16, 8, 4, 0, 4, 0, 2, 0, 2, 0]",up
31,118,"[4, 16, 4, 2, 0, 8, 16, 8, 0, 0, 2, 8, 0, 0, 0, 4]",right
32,118,"[4, 16, 4, 2, 8, 16, 8, 0, 2, 8, 0, 0, 4, 0, 2, 0]",left
33,118,"[4, 16, 4, 2, 8, 16, 8, 2, 2, 8, 0, 0, 4, 2, 0, 0]",left
34,134,"[4, 4, 0, 0, 8, 32, 0, 0, 2, 8, 4, 2, 4, 2, 8, 2]",down
35,136,"[4, 4, 2, 0, 8, 32, 0, 0, 2, 8, 4, 0, 4, 2, 8, 4]",down
36,136,"[4, 4, 2, 4, 8, 32, 4, 0, 2, 8, 8, 0, 4, 2, 0, 2]",up
37,136,"[4, 4, 2, 4, 8, 32, 4, 2, 2, 8, 8, 0, 4, 2, 2, 0]",up
38,136,"[4, 4, 2, 0, 8, 32, 4, 2, 2, 8, 8, 4, 4, 2, 2, 2]",down
39,164,"[8, 2, 2, 0, 8, 32, 4, 2, 2, 16, 4, 0, 4, 4, 2, 0]",left
40,168,"[8, 4, 2, 0, 8, 32, 4, 2, 2, 16, 4, 0, 4, 4, 2, 0]",left
41,192,"[16, 4, 2, 2, 2, 32, 8, 0, 4, 16, 2, 0, 2, 4, 0, 0]",up
42,196,"[2, 16, 4, 4, 0, 2, 32, 8, 0, 4, 16, 2, 0, 0, 2, 4]",right
43,196,"[0, 0, 4, 4, 0, 16, 32, 8, 2, 2, 16, 2, 2, 4, 2, 4]",down
44,198,"[0, 2, 4, 4, 0, 16, 32, 8, 0, 2, 16, 2, 4, 4, 2, 4]",down
45,214,"[2, 0, 2, 8, 0, 16, 32, 8, 0, 2, 16, 2, 0, 8, 2, 4]",right
46,218,"[4, 8, 2, 0, 16, 32, 8, 0, 2, 16, 2, 0, 8, 2, 4, 0]",left
47,218,"[0, 4, 8, 2, 0, 16, 32, 8, 0, 2, 16, 2, 2, 8, 2, 4]",right
48,218,"[2, 4, 8, 2, 2, 16, 32, 8, 0, 2, 16, 2, 0, 8, 2, 4]",up
49,220,"[0, 4, 8, 2, 0, 16, 32, 8, 2, 2, 16, 2, 4, 8, 2, 4]",down
50,224,"[0, 4, 8, 2, 0, 16, 32, 8, 2, 4, 16, 2, 4, 8, 2, 4]",right
51,224,"[2, 4, 8, 2, 4, 16, 32, 8, 0, 4, 16, 2, 2, 8, 2, 4]",up
52,224,"[2, 4, 8, 2, 4, 16, 32, 8, 4, 16, 2, 2, 2, 8, 2, 4]",left
