Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",down
2,4,"[0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,4,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",right
4,6,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4]",down
5,14,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8]",right
6,14,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0]",left
7,18,"[4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 0]",left
8,18,"[4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0]",down
9,26,"[8, 2, 0, 0, 2, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0]",up
10,26,"[8, 2, 2, 0, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",up
11,30,"[8, 4, 0, 0, 2, 0, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0]",left
12,30,"[8, 4, 0, 2, 2, 0, 0, 0, 8, 0, 0, 2, 2, 0, 0, 0]",up
13,34,"[8, 4, 0, 4, 2, 0, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0]",up
14,46,"[0, 0, 8, 8, 0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 0, 2]",right
15,62,"[2, 0, 0, 16, 0, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0, 2]",right
16,62,"[2, 0, 2, 16, 0, 0, 0, 4, 0, 2, 0, 8, 0, 0, 0, 2]",up
17,66,"[4, 16, 0, 0, 4, 0, 0, 0, 2, 8, 0, 0, 2, 0, 2, 0]",left
18,78,"[8, 16, 2, 0, 4, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
19,78,"[0, 8, 16, 2, 0, 0, 4, 8, 0, 0, 0, 2, 0, 2, 0, 0]",right
20,78,"[0, 8, 16, 2, 2, 2, 4, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
21,78,"[2, 8, 16, 2, 0, 2, 4, 8, 0, 0, 0, 2, 0, 0, 0, 2]",up
22,80,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 8, 16, 8, 2, 2, 4, 4]",down
23,96,"[0, 4, 0, 0, 0, 0, 0, 4, 0, 8, 16, 8, 0, 0, 4, 8]",right
24,112,"[0, 4, 16, 4, 0, 8, 4, 16, 0, 0, 2, 0, 0, 0, 0, 0]",up
25,112,"[0, 2, 0, 0, 0, 0, 16, 0, 0, 4, 4, 4, 0, 8, 2, 16]",down
26,112,"[2, 0, 0, 0, 0, 2, 16, 0, 0, 4, 4, 4, 0, 8, 2, 16]",down
27,120,"[0, 0, 2, 2, 0, 0, 2, 16, 0, 0, 4, 8, 0, 8, 2, 16]",right
28,124,"[0, 8, 4, 2, 0, 0, 4, 16, 0, 2, 2, 8, 0, 0, 0, 16]",up
29,128,"[0, 0, 0, 2, 0, 0, 2, 16, 0, 8, 8, 8, 0, 2, 2, 16]",down
30,148,"[2, 0, 0, 0, 2, 16, 0, 0, 16, 8, 0, 0, 4, 16, 2, 0]",left
31,152,"[4, 16, 2, 0, 16, 8, 0, 2, 4, 16, 0, 0, 0, 0, 0, 0]",up
32,152,"[4, 16, 2, 2, 16, 8, 0, 0, 4, 16, 0, 0, 2, 0, 0, 0]",up
33,156,"[4, 16, 4, 0, 16, 8, 0, 0, 4, 16, 0, 0, 2, 0, 2, 0]",left
34,156,"[4, 16, 4, 0, 16, 8, 2, 0, 4, 16, 0, 0, 2, 2, 0, 0]",up
35,160,"[4, 16, 4, 2, 16, 8, 2, 0, 4, 16, 0, 0, 4, 0, 0, 0]",left
36,164,"[0, 0, 0, 0, 4, 16, 0, 2, 16, 8, 4, 0, 8, 16, 2, 2]",down
37,168,"[0, 0, 0, 0, 0, 4, 16, 2, 0, 16, 8, 4, 2, 8, 16, 4]",right
38,172,"[0, 0, 0, 0, 2, 4, 16, 0, 0, 16, 8, 2, 2, 8, 16, 8]",down
39,174,"[0, 0, 0, 0, 0, 4, 16, 0, 2, 16, 8, 2, 4, 8, 16, 8]",down
40,174,"[0, 2, 0, 0, 0, 0, 4, 16, 2, 16, 8, 2, 4, 8, 16, 8]",right
41,174,"[0, 0, 0, 2, 0, 2, 4, 16, 2, 16, 8, 2, 4, 8, 16, 8]",right
42,174,"[2, 2, 4, 2, 4, 16, 8, 16, 2, 8, 16, 2, 0, 0, 0, 8]",up
43,178,"[0, 4, 4, 2, 4, 16, 8, 16, 2, 8, 16, 2, 0, 2, 0, 8]",right
44,186,"[2, 0, 8, 2, 4, 16, 8, 16, 2, 8, 16, 2, 0, 0, 2, 8]",right
45,202,"[2, 16, 16, 2, 4, 8, 16, 16, 2, 0, 2, 2, 0, 2, 0, 8]",up
46,270,"[0, 2, 32, 2, 0, 4, 8, 32, 0, 0, 2, 4, 2, 0, 2, 8]",right
47,274,"[2, 2, 32, 2, 2, 4, 8, 32, 0, 0, 4, 4, 0, 0, 0, 8]",up
48,278,"[4, 2, 32, 2, 0, 4, 8, 32, 0, 0, 4, 4, 0, 2, 0, 8]",up
49,286,"[4, 2, 32, 2, 4, 8, 32, 0, 8, 0, 4, 0, 2, 8, 0, 0]",left
50,286,"[4, 2, 32, 2, 4, 8, 32, 0, 8, 4, 0, 0, 2, 8, 0, 2]",left
51,286,"[4, 2, 32, 2, 0, 4, 8, 32, 2, 0, 8, 4, 0, 2, 8, 2]",right
