Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",up
2,0,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
4,4,"[4, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
5,8,"[4, 0, 2, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,8,"[4, 2, 0, 0, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",left
7,20,"[8, 4, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
8,20,"[0, 8, 4, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",right
9,22,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 4, 4]",down
10,30,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 0]",left
11,46,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 0, 0]",left
12,48,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 4, 16, 2, 0]",down
13,48,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 4, 16, 2]",right
14,50,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 4, 0, 4, 16, 2]",down
15,58,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 8, 0, 4, 16, 2]",right
16,62,"[0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 8, 0, 4, 16, 2]",right
17,62,"[0, 0, 0, 0, 4, 0, 0, 0, 2, 8, 0, 0, 4, 16, 2, 2]",left
18,66,"[0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 2, 8, 0, 4, 16, 4]",right
19,66,"[0, 0, 2, 0, 2, 4, 0, 0, 2, 8, 0, 0, 4, 16, 4, 0]",left
20,66,"[0, 0, 0, 2, 0, 0, 2, 4, 0, 2, 2, 8, 0, 4, 16, 4]",right
21,70,"[0, 2, 4, 2, 0, 4, 16, 4, 0, 0, 0, 8, 2, 0, 0, 4]",up
22,70,"[2, 2, 4, 2, 0, 4, 16, 4, 0, 0, 0, 8, 2, 0, 0, 4]",up
23,74,"[4, 2, 4, 2, 0, 4, 16, 4, 0, 0, 0, 8, 0, 0, 2, 4]",up
24,74,"[4, 2, 4, 2, 0, 4, 16, 4, 0, 0, 2, 8, 0, 0, 2, 4]",up
25,78,"[4, 2, 4, 2, 0, 4, 16, 4, 2, 0, 4, 8, 0, 0, 0, 4]",up
