Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",down
2,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4]",left
3,0,"[0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4]",right
4,0,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 4]",right
5,4,"[0, 0, 4, 4, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0]",up
6,16,"[0, 0, 0, 8, 0, 4, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right
7,24,"[0, 4, 0, 8, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0]",up
8,40,"[0, 4, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
9,40,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 2, 2, 16]",down
10,44,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 16]",right
11,44,"[0, 0, 0, 2, 0, 0, 4, 4, 0, 0, 0, 4, 0, 0, 4, 16]",right
12,60,"[0, 0, 8, 2, 0, 0, 2, 8, 0, 0, 0, 16, 0, 0, 0, 0]",up
13,60,"[8, 2, 0, 0, 2, 8, 0, 0, 16, 0, 0, 0, 0, 4, 0, 0]",left
14,60,"[0, 2, 0, 0, 8, 2, 0, 0, 2, 8, 0, 0, 16, 4, 0, 0]",down
15,64,"[8, 4, 0, 0, 2, 8, 0, 0, 16, 4, 2, 0, 0, 0, 0, 0]",up
16,64,"[8, 4, 2, 0, 2, 8, 0, 0, 16, 4, 0, 0, 0, 0, 2, 0]",up
17,64,"[8, 4, 2, 0, 2, 8, 0, 2, 16, 4, 0, 0, 2, 0, 0, 0]",left
18,64,"[8, 4, 2, 2, 2, 8, 0, 0, 16, 4, 2, 0, 2, 0, 0, 0]",up
19,68,"[8, 4, 4, 2, 2, 8, 0, 0, 16, 4, 0, 0, 2, 0, 2, 0]",up
20,68,"[8, 2, 0, 0, 2, 4, 0, 0, 16, 8, 4, 0, 2, 4, 2, 2]",down
21,72,"[0, 0, 8, 2, 0, 0, 2, 4, 0, 16, 8, 4, 2, 2, 4, 4]",right
22,76,"[2, 0, 8, 0, 0, 0, 2, 2, 0, 16, 8, 4, 2, 2, 4, 8]",down
23,84,"[0, 2, 2, 8, 0, 0, 0, 4, 0, 16, 8, 4, 0, 4, 4, 8]",right
