Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",right
2,0,"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
3,4,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
4,4,"[4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
5,6,"[0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0]",down
6,6,"[4, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",up
7,6,"[4, 2, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 2, 0]",left
8,6,"[0, 0, 4, 2, 0, 0, 0, 2, 0, 2, 4, 2, 0, 0, 0, 2]",right
9,6,"[4, 2, 0, 0, 2, 0, 0, 0, 2, 4, 2, 0, 2, 0, 0, 4]",left
10,8,"[0, 0, 0, 0, 4, 0, 2, 0, 2, 2, 0, 0, 4, 4, 2, 4]",down
11,10,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0, 4, 4, 4, 4]",down
12,30,"[2, 0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0, 8, 8, 0, 0]",left
13,46,"[2, 0, 0, 0, 4, 2, 0, 0, 4, 2, 0, 0, 16, 0, 0, 0]",left
14,50,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 16, 2, 2, 0]",down
15,54,"[2, 4, 2, 0, 8, 0, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0]",up
16,54,"[2, 4, 2, 0, 8, 2, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0]",left
17,54,"[2, 4, 2, 2, 8, 2, 0, 0, 16, 0, 0, 0, 0, 2, 0, 0]",up
18,58,"[2, 4, 2, 2, 8, 4, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0]",up
19,62,"[0, 0, 0, 0, 2, 0, 2, 0, 8, 0, 2, 0, 16, 8, 2, 2]",down
20,64,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 2, 2, 16, 8, 4, 2]",down
21,68,"[0, 0, 0, 2, 2, 0, 0, 0, 8, 4, 0, 0, 16, 8, 4, 2]",left
22,72,"[2, 4, 4, 4, 8, 8, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",up
23,96,"[0, 2, 4, 8, 0, 0, 0, 16, 0, 0, 0, 16, 0, 2, 0, 2]",right
24,100,"[2, 4, 8, 0, 16, 0, 0, 0, 16, 0, 0, 0, 4, 0, 0, 2]",left
25,116,"[2, 0, 0, 0, 2, 0, 0, 0, 32, 0, 0, 0, 4, 4, 8, 2]",down
26,124,"[2, 0, 2, 0, 2, 0, 0, 0, 32, 0, 0, 0, 8, 8, 2, 0]",left
27,132,"[4, 8, 4, 0, 32, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2]",up
28,132,"[0, 0, 0, 2, 4, 0, 0, 0, 32, 0, 0, 0, 8, 8, 4, 2]",down
29,134,"[0, 0, 0, 0, 4, 2, 0, 0, 32, 0, 0, 0, 8, 8, 4, 4]",down
30,158,"[2, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 32, 0, 0, 16, 8]",right
31,158,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 4, 32, 2, 0, 16, 8]",down
32,158,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 32, 2, 0, 2, 16, 8, 0]",left
33,160,"[0, 0, 0, 2, 4, 0, 0, 0, 4, 32, 2, 0, 2, 16, 8, 0]",down
34,164,"[0, 0, 0, 0, 2, 0, 0, 0, 8, 32, 2, 0, 2, 16, 8, 2]",down
35,164,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 8, 32, 2, 2, 16, 8, 2]",right
36,172,"[2, 8, 32, 4, 0, 16, 8, 4, 0, 0, 0, 0, 2, 0, 0, 0]",up
37,184,"[4, 8, 32, 8, 0, 16, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
38,184,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 32, 8, 4, 16, 8, 2]",down
39,184,"[0, 2, 0, 0, 4, 0, 0, 0, 8, 32, 8, 0, 4, 16, 8, 2]",left
40,184,"[2, 0, 0, 0, 4, 0, 0, 2, 8, 32, 8, 0, 4, 16, 8, 2]",left
41,204,"[2, 32, 16, 4, 4, 16, 0, 0, 8, 2, 0, 0, 4, 0, 0, 0]",up
42,204,"[2, 32, 16, 4, 0, 0, 4, 16, 0, 0, 8, 2, 0, 0, 2, 4]",right
43,204,"[2, 32, 16, 4, 4, 16, 0, 2, 8, 2, 0, 0, 2, 4, 0, 0]",left
44,204,"[2, 32, 16, 4, 0, 4, 16, 2, 2, 0, 8, 2, 0, 0, 2, 4]",right
45,208,"[0, 4, 16, 0, 0, 0, 16, 4, 0, 32, 8, 4, 4, 4, 2, 4]",down
46,216,"[4, 16, 0, 2, 16, 4, 0, 0, 32, 8, 4, 0, 8, 2, 4, 0]",left
47,220,"[4, 16, 0, 0, 16, 4, 0, 4, 32, 8, 0, 0, 8, 2, 8, 2]",down
48,228,"[4, 16, 2, 0, 16, 8, 0, 0, 32, 8, 0, 0, 8, 2, 8, 2]",left
49,236,"[4, 0, 0, 0, 16, 16, 2, 0, 32, 16, 2, 0, 8, 2, 8, 2]",down
50,268,"[4, 0, 0, 0, 32, 2, 0, 0, 32, 16, 2, 2, 8, 2, 8, 2]",left
51,302,"[0, 0, 0, 2, 4, 2, 0, 0, 64, 16, 2, 0, 8, 2, 8, 4]",down
52,302,"[0, 0, 0, 0, 4, 2, 2, 0, 64, 16, 2, 2, 8, 2, 8, 4]",down
53,310,"[0, 0, 0, 0, 4, 4, 0, 0, 64, 16, 4, 2, 8, 2, 8, 4]",left
54,318,"[2, 0, 0, 0, 0, 0, 0, 8, 64, 16, 4, 2, 8, 2, 8, 4]",right
55,318,"[0, 0, 0, 2, 0, 2, 0, 8, 64, 16, 4, 2, 8, 2, 8, 4]",right
56,318,"[2, 0, 0, 2, 2, 8, 0, 0, 64, 16, 4, 2, 8, 2, 8, 4]",left
57,322,"[4, 2, 0, 0, 2, 8, 0, 0, 64, 16, 4, 2, 8, 2, 8, 4]",left
58,322,"[0, 0, 4, 2, 2, 0, 2, 8, 64, 16, 4, 2, 8, 2, 8, 4]",right
59,326,"[2, 0, 4, 2, 0, 0, 4, 8, 64, 16, 4, 2, 8, 2, 8, 4]",right
60,334,"[2, 16, 8, 2, 64, 2, 4, 8, 8, 0, 8, 2, 0, 2, 0, 4]",up
61,350,"[2, 16, 8, 2, 64, 2, 4, 8, 16, 2, 0, 2, 2, 4, 0, 0]",left
62,354,"[2, 16, 8, 2, 64, 2, 4, 8, 2, 0, 16, 4, 0, 0, 2, 4]",right
63,354,"[2, 16, 8, 2, 64, 2, 4, 8, 2, 16, 4, 0, 2, 4, 2, 0]",left
64,354,"[2, 16, 8, 2, 64, 2, 4, 8, 0, 2, 16, 4, 2, 2, 4, 2]",right
65,358,"[2, 16, 8, 2, 64, 2, 4, 8, 0, 2, 16, 4, 2, 4, 4, 2]",right
66,362,"[2, 16, 8, 2, 64, 4, 4, 8, 2, 4, 16, 4, 0, 4, 4, 2]",up
67,378,"[2, 16, 8, 2, 64, 8, 8, 0, 2, 4, 16, 4, 8, 2, 0, 2]",left
