Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",left
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 4]",down
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 2]",left
4,4,"[4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
5,12,"[0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",right
6,12,"[8, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",left
7,12,"[0, 0, 8, 2, 0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 0, 2]",right
8,16,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 4, 4]",down
9,24,"[2, 0, 0, 0, 0, 2, 0, 0, 8, 4, 0, 0, 8, 0, 0, 0]",left
10,32,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 16, 4, 2, 0]",down
11,36,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 16, 4, 2]",right
12,36,"[0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 16, 4, 2]",down
13,36,"[0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 16, 4, 2]",right
14,40,"[4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 16, 4, 2, 0]",left
15,40,"[4, 0, 0, 0, 2, 0, 0, 2, 4, 2, 0, 0, 16, 4, 2, 0]",left
16,40,"[4, 2, 2, 2, 2, 4, 0, 0, 4, 0, 2, 0, 16, 0, 0, 0]",up
17,44,"[4, 4, 2, 2, 2, 4, 0, 0, 4, 2, 0, 0, 16, 0, 0, 0]",left
18,56,"[0, 2, 8, 4, 0, 0, 2, 4, 0, 0, 4, 2, 0, 0, 0, 16]",right
19,56,"[2, 8, 4, 0, 2, 4, 0, 0, 4, 2, 0, 0, 16, 0, 0, 2]",left
20,56,"[2, 8, 4, 0, 2, 4, 0, 0, 4, 2, 0, 0, 16, 2, 0, 2]",left
21,60,"[4, 0, 0, 0, 4, 8, 0, 0, 4, 4, 0, 0, 16, 4, 4, 2]",down
22,76,"[8, 8, 4, 2, 4, 8, 0, 0, 16, 0, 0, 2, 0, 0, 0, 0]",up
23,92,"[16, 4, 2, 0, 4, 8, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0]",left
24,92,"[0, 16, 4, 2, 0, 4, 8, 2, 0, 0, 16, 2, 0, 0, 0, 2]",right
25,96,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 16, 8, 4, 2, 4, 16, 4]",down
26,104,"[2, 16, 4, 8, 0, 4, 8, 0, 0, 0, 16, 2, 0, 0, 0, 0]",up
