Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",down
2,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",right
3,4,"[0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
4,4,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2]",down
5,4,"[0, 0, 2, 2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 2, 0]",up
6,8,"[0, 0, 4, 2, 0, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0]",up
7,8,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 4, 2]",down
8,8,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 2, 4, 2, 0]",left
9,8,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 2, 2, 4, 2, 0]",left
10,12,"[4, 2, 2, 2, 4, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",up
11,16,"[0, 0, 0, 2, 0, 0, 0, 0, 8, 2, 0, 2, 2, 4, 2, 2]",down
12,18,"[0, 0, 2, 0, 0, 0, 0, 0, 8, 2, 0, 2, 2, 4, 2, 4]",down
13,22,"[2, 2, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 2, 4, 2, 4]",left
14,26,"[4, 0, 0, 2, 0, 0, 0, 0, 8, 4, 0, 0, 2, 4, 2, 4]",left
15,30,"[2, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 2, 8, 2, 4]",down
16,30,"[0, 0, 0, 2, 2, 0, 0, 4, 0, 0, 8, 2, 2, 8, 2, 4]",right
17,30,"[2, 0, 0, 0, 2, 4, 2, 0, 8, 2, 0, 0, 2, 8, 2, 4]",left
18,30,"[0, 0, 0, 2, 0, 2, 4, 2, 2, 0, 8, 2, 2, 8, 2, 4]",right
19,34,"[0, 0, 0, 2, 0, 0, 4, 2, 0, 2, 8, 4, 4, 8, 2, 4]",down
20,40,"[0, 0, 0, 0, 0, 0, 4, 0, 2, 2, 8, 4, 4, 8, 2, 8]",down
21,44,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 8, 4, 4, 8, 2, 8]",right
22,44,"[2, 0, 0, 0, 4, 0, 2, 0, 4, 8, 4, 0, 4, 8, 2, 8]",left
23,48,"[0, 0, 0, 0, 2, 0, 2, 0, 4, 8, 4, 2, 8, 8, 2, 8]",down
24,64,"[2, 16, 2, 2, 4, 0, 4, 8, 8, 0, 2, 0, 2, 0, 0, 0]",up
25,68,"[2, 16, 4, 0, 4, 4, 8, 0, 8, 2, 0, 0, 2, 4, 0, 0]",left
26,76,"[0, 2, 16, 4, 0, 0, 8, 8, 0, 2, 8, 2, 0, 0, 2, 4]",right
27,92,"[0, 2, 16, 4, 0, 0, 0, 16, 0, 2, 8, 2, 2, 0, 2, 4]",right
28,94,"[0, 2, 0, 4, 0, 0, 16, 16, 0, 0, 8, 2, 2, 4, 2, 4]",down
29,126,"[2, 4, 0, 0, 32, 2, 0, 0, 8, 2, 0, 0, 2, 4, 2, 4]",left
30,130,"[2, 4, 2, 4, 32, 4, 0, 0, 8, 4, 0, 0, 2, 4, 0, 0]",up
31,146,"[2, 8, 2, 4, 32, 8, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0]",up
32,166,"[2, 16, 4, 4, 32, 0, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0]",up
33,166,"[2, 0, 0, 2, 32, 0, 0, 0, 8, 0, 4, 0, 2, 16, 2, 4]",down
34,166,"[2, 0, 0, 0, 32, 0, 0, 0, 8, 2, 4, 2, 2, 16, 2, 4]",down
35,166,"[0, 0, 2, 2, 0, 0, 0, 32, 8, 2, 4, 2, 2, 16, 2, 4]",right
36,170,"[4, 0, 0, 0, 32, 0, 0, 2, 8, 2, 4, 2, 2, 16, 2, 4]",left
37,172,"[4, 0, 0, 0, 32, 0, 0, 2, 8, 2, 4, 4, 2, 16, 2, 4]",down
38,180,"[4, 2, 4, 2, 32, 16, 2, 8, 8, 0, 0, 0, 2, 0, 4, 0]",up
39,180,"[4, 0, 0, 0, 32, 2, 4, 0, 8, 2, 2, 2, 2, 16, 4, 8]",down
40,182,"[4, 2, 0, 0, 32, 0, 4, 0, 8, 4, 2, 2, 2, 16, 4, 8]",down
41,186,"[0, 0, 4, 2, 0, 2, 32, 4, 0, 8, 4, 4, 2, 16, 4, 8]",right
42,194,"[0, 0, 2, 0, 0, 2, 4, 2, 0, 8, 32, 8, 2, 16, 8, 8]",down
43,202,"[0, 0, 2, 0, 0, 2, 4, 2, 0, 8, 32, 2, 2, 16, 8, 16]",down
44,204,"[0, 0, 2, 0, 2, 2, 4, 0, 0, 8, 32, 4, 2, 16, 8, 16]",down
45,208,"[4, 2, 2, 4, 0, 8, 4, 16, 0, 16, 32, 0, 4, 0, 8, 0]",up
46,212,"[4, 4, 4, 2, 8, 4, 16, 0, 16, 32, 0, 0, 4, 8, 0, 0]",left
47,216,"[4, 0, 2, 0, 8, 8, 0, 0, 16, 32, 4, 0, 4, 8, 16, 2]",down
48,216,"[4, 8, 2, 2, 8, 32, 4, 2, 16, 8, 16, 0, 4, 0, 0, 0]",up
49,220,"[4, 8, 2, 4, 8, 32, 4, 2, 16, 8, 16, 0, 4, 0, 0, 0]",up
