Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0]",down
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 0, 0, 0]",left
3,0,"[2, 2, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
4,4,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0, 0]",right
5,4,"[0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0, 2]",right
6,8,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 0, 2]",down
7,12,"[2, 0, 0, 0, 4, 0, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0]",left
8,12,"[2, 0, 0, 2, 4, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0]",up
9,16,"[4, 0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0]",left
10,24,"[8, 2, 2, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0]",up
11,28,"[8, 4, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",left
12,44,"[16, 4, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up
13,44,"[0, 0, 16, 4, 0, 0, 4, 2, 0, 0, 0, 2, 0, 0, 2, 2]",right
14,48,"[16, 4, 0, 4, 4, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left
15,56,"[0, 0, 16, 8, 0, 0, 4, 2, 0, 0, 2, 2, 0, 0, 0, 4]",right
16,58,"[0, 0, 0, 0, 0, 0, 16, 8, 0, 0, 4, 4, 0, 2, 2, 4]",down
17,66,"[0, 2, 16, 8, 0, 0, 4, 8, 0, 0, 2, 2, 0, 0, 0, 0]",up
18,82,"[0, 2, 16, 16, 0, 0, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0]",up
19,82,"[2, 2, 16, 16, 0, 0, 4, 2, 0, 0, 2, 0, 0, 2, 0, 0]",up
20,84,"[0, 2, 0, 0, 0, 0, 16, 0, 0, 0, 4, 16, 2, 4, 2, 2]",down
