Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
2,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",down
3,2,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 2]",right
4,2,"[2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left
5,4,"[0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0]",down
6,4,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4, 2]",right
7,6,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 2]",down
8,14,"[0, 2, 4, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
9,14,"[2, 4, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",left
10,16,"[0, 2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 2, 4, 4, 0]",down
11,16,"[2, 2, 4, 0, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",up
12,20,"[4, 4, 0, 0, 8, 4, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0]",left
13,32,"[4, 8, 0, 0, 8, 2, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0]",up
14,36,"[2, 0, 4, 8, 0, 0, 8, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right
15,36,"[2, 4, 8, 0, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",left
16,36,"[0, 2, 4, 8, 0, 0, 8, 4, 0, 0, 0, 4, 0, 0, 2, 2]",right
17,40,"[2, 4, 8, 0, 8, 4, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0]",left
18,40,"[0, 2, 4, 8, 0, 2, 8, 4, 0, 0, 0, 4, 0, 0, 4, 2]",right
19,52,"[0, 4, 4, 8, 2, 0, 8, 8, 0, 0, 4, 2, 0, 0, 0, 0]",up
20,76,"[0, 0, 8, 8, 2, 0, 2, 16, 0, 0, 4, 2, 0, 0, 0, 0]",right
21,76,"[0, 0, 0, 2, 0, 0, 8, 8, 0, 0, 2, 16, 2, 0, 4, 2]",down
22,92,"[0, 0, 2, 2, 0, 0, 0, 16, 0, 0, 2, 16, 0, 2, 4, 2]",right
23,128,"[0, 2, 4, 2, 0, 0, 4, 32, 0, 0, 0, 2, 2, 0, 0, 0]",up
24,128,"[4, 2, 4, 2, 0, 0, 4, 32, 0, 0, 0, 2, 0, 0, 0, 2]",right
25,140,"[4, 2, 8, 2, 0, 0, 0, 32, 2, 0, 0, 4, 0, 0, 0, 0]",up
26,140,"[4, 2, 8, 2, 2, 0, 0, 32, 0, 0, 0, 4, 0, 0, 2, 0]",up
27,140,"[0, 0, 0, 2, 0, 0, 0, 2, 4, 0, 8, 32, 2, 2, 2, 4]",down
28,144,"[0, 0, 0, 2, 2, 0, 0, 2, 0, 4, 8, 32, 0, 2, 4, 4]",right
29,146,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 8, 32, 2, 2, 4, 4]",down
30,158,"[2, 0, 0, 0, 4, 0, 0, 0, 4, 8, 32, 2, 4, 8, 0, 0]",left
31,158,"[2, 0, 0, 2, 0, 0, 0, 4, 4, 8, 32, 2, 0, 0, 4, 8]",right
32,158,"[2, 8, 32, 2, 4, 0, 4, 4, 2, 0, 0, 2, 0, 0, 0, 8]",up
33,170,"[2, 8, 32, 2, 0, 0, 4, 8, 0, 0, 0, 4, 0, 0, 2, 8]",right
34,170,"[0, 0, 0, 2, 0, 0, 32, 8, 2, 0, 4, 4, 2, 8, 2, 8]",down
35,174,"[4, 8, 32, 2, 0, 0, 4, 8, 4, 0, 2, 4, 0, 0, 0, 8]",up
36,182,"[8, 8, 32, 2, 0, 0, 4, 8, 0, 2, 2, 4, 0, 0, 0, 8]",up
37,202,"[16, 32, 2, 0, 4, 8, 0, 4, 4, 4, 0, 0, 8, 0, 0, 0]",left
38,210,"[0, 16, 32, 2, 0, 4, 8, 4, 0, 0, 0, 8, 0, 0, 4, 8]",right
