Move,Score,Matrix,Previous_Move
1,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",left
2,0,"[2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",left
3,2,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0]",down
4,2,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 0]",down
5,6,"[2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0]",left
6,14,"[0, 0, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]",right
7,14,"[0, 0, 2, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 8]",right
8,18,"[0, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 8, 2, 0, 0, 0]",up
9,18,"[2, 0, 4, 4, 0, 0, 0, 2, 0, 2, 0, 8, 0, 0, 0, 0]",up
10,26,"[0, 2, 2, 8, 0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 0, 0]",right
11,30,"[0, 2, 4, 8, 2, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0]",up
12,30,"[0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 2, 2, 2, 4, 8]",down
13,34,"[0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 2, 2, 0, 4, 4, 8]",right
14,38,"[0, 0, 0, 0, 4, 8, 0, 0, 4, 0, 0, 2, 4, 4, 8, 0]",left
15,46,"[8, 8, 8, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
16,70,"[0, 8, 16, 2, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0, 0, 0]",right
17,70,"[0, 8, 16, 2, 0, 0, 8, 2, 0, 0, 0, 2, 2, 0, 0, 0]",right
18,72,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 2, 2, 8, 8, 4]",down
19,76,"[2, 8, 16, 4, 0, 0, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0]",up
20,84,"[2, 8, 16, 8, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up
21,88,"[2, 8, 16, 8, 8, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",left
22,88,"[2, 8, 16, 8, 8, 2, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0]",left
23,88,"[0, 0, 0, 0, 2, 0, 0, 2, 8, 8, 16, 0, 4, 2, 2, 8]",down
24,112,"[0, 0, 0, 0, 4, 0, 0, 0, 16, 16, 0, 2, 4, 4, 8, 0]",left
25,152,"[0, 0, 0, 0, 4, 0, 0, 0, 32, 2, 0, 0, 8, 8, 0, 2]",left
26,152,"[4, 2, 0, 2, 32, 8, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0]",up
27,152,"[0, 0, 0, 0, 4, 2, 0, 0, 32, 2, 0, 0, 8, 8, 4, 2]",down
28,154,"[2, 0, 0, 0, 4, 0, 0, 0, 32, 4, 0, 0, 8, 8, 4, 2]",down
29,154,"[2, 4, 4, 2, 4, 8, 0, 4, 32, 0, 0, 0, 8, 0, 0, 0]",up
30,154,"[2, 2, 0, 0, 4, 0, 0, 0, 32, 4, 0, 2, 8, 8, 4, 4]",down
31,154,"[2, 2, 0, 0, 4, 2, 0, 0, 32, 4, 0, 2, 8, 8, 4, 4]",down
32,182,"[4, 0, 0, 0, 4, 2, 0, 0, 32, 4, 2, 0, 16, 8, 2, 0]",left
33,182,"[0, 2, 0, 4, 0, 0, 4, 2, 0, 32, 4, 2, 0, 16, 8, 2]",right
34,182,"[0, 0, 2, 4, 2, 0, 4, 2, 0, 32, 4, 2, 0, 16, 8, 2]",right
35,182,"[0, 0, 2, 4, 0, 2, 4, 2, 2, 32, 4, 2, 0, 16, 8, 2]",right
36,182,"[2, 4, 2, 0, 2, 4, 2, 0, 2, 32, 4, 2, 16, 8, 2, 0]",left
37,188,"[0, 0, 2, 0, 2, 8, 2, 2, 4, 32, 4, 0, 16, 8, 2, 2]",down
38,192,"[2, 0, 0, 0, 2, 8, 4, 0, 4, 32, 4, 0, 16, 8, 2, 4]",down
39,198,"[4, 0, 0, 0, 4, 8, 0, 0, 4, 32, 8, 0, 16, 8, 2, 4]",down
40,206,"[8, 8, 8, 4, 4, 32, 2, 0, 16, 8, 0, 0, 0, 0, 2, 0]",up
41,208,"[0, 0, 0, 0, 8, 8, 2, 0, 4, 32, 8, 0, 16, 8, 4, 4]",down
42,232,"[0, 0, 0, 0, 16, 2, 0, 0, 4, 32, 8, 0, 16, 8, 8, 2]",left
43,248,"[16, 2, 16, 2, 4, 32, 0, 0, 16, 8, 0, 0, 0, 2, 0, 0]",up
44,248,"[16, 2, 16, 2, 0, 0, 4, 32, 2, 0, 16, 8, 0, 0, 0, 2]",right
45,248,"[16, 2, 16, 2, 4, 32, 2, 0, 2, 16, 8, 0, 2, 0, 0, 0]",left
46,250,"[0, 0, 2, 0, 16, 2, 16, 0, 4, 32, 2, 0, 4, 16, 8, 2]",down
47,250,"[2, 0, 4, 0, 16, 2, 16, 0, 4, 32, 2, 0, 4, 16, 8, 2]",left
48,250,"[2, 4, 0, 0, 16, 2, 16, 0, 4, 32, 2, 2, 4, 16, 8, 2]",left
49,254,"[0, 0, 2, 4, 4, 16, 2, 16, 0, 4, 32, 4, 4, 16, 8, 2]",right
50,260,"[2, 0, 0, 4, 0, 16, 4, 16, 0, 4, 32, 4, 8, 16, 8, 2]",down
51,260,"[2, 4, 0, 2, 16, 4, 16, 0, 4, 32, 4, 0, 8, 16, 8, 2]",left
52,260,"[2, 2, 4, 2, 0, 16, 4, 16, 0, 4, 32, 4, 8, 16, 8, 2]",right
53,268,"[2, 2, 8, 2, 8, 16, 32, 16, 2, 4, 8, 4, 0, 16, 0, 2]",up
54,268,"[0, 2, 2, 2, 2, 16, 8, 16, 8, 4, 32, 4, 2, 16, 8, 2]",down
55,268,"[2, 2, 2, 2, 8, 16, 8, 16, 2, 4, 32, 4, 2, 16, 8, 2]",up
56,276,"[4, 4, 2, 0, 8, 16, 8, 16, 2, 4, 32, 4, 2, 16, 8, 2]",left
57,284,"[8, 2, 0, 2, 8, 16, 8, 16, 2, 4, 32, 4, 2, 16, 8, 2]",left
58,288,"[0, 4, 8, 4, 8, 16, 8, 16, 2, 4, 32, 4, 2, 16, 8, 2]",right
59,308,"[8, 4, 16, 4, 4, 16, 32, 16, 2, 4, 8, 4, 0, 16, 0, 2]",up
60,308,"[8, 4, 16, 4, 4, 16, 32, 16, 2, 4, 8, 4, 16, 2, 0, 2]",left
61,312,"[8, 4, 16, 4, 4, 16, 32, 16, 2, 4, 8, 4, 16, 4, 0, 2]",left
62,320,"[8, 4, 16, 4, 4, 16, 32, 16, 2, 8, 8, 4, 16, 0, 2, 2]",up
63,340,"[8, 4, 16, 4, 4, 16, 32, 16, 0, 2, 16, 4, 0, 2, 16, 4]",right
64,342,"[0, 2, 16, 4, 0, 4, 32, 16, 8, 16, 16, 4, 4, 4, 16, 4]",down
65,374,"[2, 16, 4, 0, 4, 32, 16, 2, 8, 32, 4, 0, 4, 4, 16, 4]",left
66,406,"[2, 0, 4, 0, 4, 16, 16, 2, 8, 64, 4, 2, 4, 4, 16, 4]",down
67,410,"[2, 16, 4, 4, 4, 64, 16, 4, 8, 4, 4, 0, 4, 2, 16, 0]",up
68,426,"[0, 2, 16, 8, 4, 64, 16, 4, 0, 0, 8, 8, 4, 4, 2, 16]",right
69,446,"[0, 2, 0, 8, 0, 2, 32, 4, 0, 64, 8, 8, 8, 4, 2, 16]",down
70,462,"[0, 0, 2, 8, 0, 2, 32, 4, 0, 4, 64, 16, 8, 4, 2, 16]",right
71,502,"[8, 2, 2, 8, 0, 8, 32, 4, 0, 0, 64, 32, 0, 0, 2, 2]",up
72,510,"[0, 8, 4, 8, 0, 8, 32, 4, 0, 0, 64, 32, 2, 0, 0, 4]",right
73,510,"[0, 8, 4, 8, 0, 8, 32, 4, 0, 2, 64, 32, 0, 0, 2, 4]",right
74,526,"[2, 16, 4, 8, 0, 2, 32, 4, 0, 0, 64, 32, 0, 0, 2, 4]",up
75,526,"[0, 2, 4, 8, 0, 0, 32, 4, 0, 16, 64, 32, 2, 2, 2, 4]",down
76,530,"[0, 2, 4, 8, 2, 0, 32, 4, 0, 16, 64, 32, 0, 2, 4, 4]",right
77,538,"[0, 2, 4, 8, 0, 2, 32, 4, 0, 16, 64, 32, 0, 2, 2, 8]",right
78,542,"[0, 2, 4, 8, 0, 2, 32, 4, 0, 16, 64, 32, 0, 2, 4, 8]",right
79,542,"[2, 4, 8, 0, 2, 32, 4, 2, 16, 64, 32, 0, 2, 4, 8, 0]",left
80,544,"[0, 4, 8, 2, 4, 32, 4, 0, 16, 64, 32, 0, 2, 4, 8, 2]",down
81,548,"[4, 4, 8, 4, 16, 32, 4, 2, 2, 64, 32, 0, 0, 4, 8, 0]",up
82,556,"[8, 8, 4, 0, 16, 32, 4, 2, 2, 64, 32, 0, 4, 8, 2, 0]",left
83,572,"[2, 0, 16, 4, 16, 32, 4, 2, 0, 2, 64, 32, 0, 4, 8, 2]",right
84,572,"[0, 0, 16, 4, 2, 32, 4, 2, 2, 2, 64, 32, 16, 4, 8, 2]",down
85,574,"[2, 0, 16, 4, 0, 32, 4, 2, 4, 2, 64, 32, 16, 4, 8, 2]",down
86,574,"[2, 32, 16, 4, 4, 2, 4, 2, 16, 4, 64, 32, 0, 2, 8, 2]",up
87,574,"[2, 32, 16, 4, 2, 2, 4, 2, 4, 4, 64, 32, 16, 2, 8, 2]",down
88,578,"[4, 32, 16, 4, 4, 2, 4, 2, 16, 4, 64, 32, 2, 2, 8, 2]",up
89,582,"[4, 32, 16, 4, 4, 2, 4, 2, 16, 4, 64, 32, 2, 4, 8, 2]",right
90,598,"[8, 32, 16, 4, 16, 2, 4, 2, 2, 8, 64, 32, 0, 2, 8, 2]",up
91,598,"[8, 32, 16, 4, 16, 2, 4, 2, 2, 8, 64, 32, 2, 8, 2, 4]",left
92,600,"[2, 32, 16, 4, 8, 2, 4, 2, 16, 8, 64, 32, 4, 8, 2, 4]",down
93,616,"[2, 32, 16, 4, 8, 2, 4, 2, 16, 16, 64, 32, 4, 4, 2, 4]",up
94,656,"[2, 32, 16, 4, 8, 2, 4, 2, 2, 32, 64, 32, 0, 8, 2, 4]",right
95,656,"[2, 32, 16, 4, 8, 2, 4, 2, 2, 32, 64, 32, 8, 2, 4, 2]",left
