Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",up
2,0,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",up
3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 2, 2]",down
4,12,"[0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0]",left
5,12,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 2, 2, 0]",down
6,12,"[8, 2, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
7,16,"[0, 0, 8, 4, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 0]",right
8,20,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 8, 2]",down
9,20,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 2, 8, 2, 0]",left
10,20,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 4, 2, 8, 2, 0]",left
11,20,"[0, 0, 0, 0, 2, 2, 0, 0, 8, 2, 0, 0, 2, 8, 2, 4]",down
12,24,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 2, 0, 2, 2, 8, 2, 4]",left
13,28,"[0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 4, 2, 8, 2, 4]",right
14,32,"[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 8, 4, 2, 8, 2, 8]",down
15,36,"[0, 0, 0, 0, 4, 0, 0, 0, 8, 4, 2, 0, 2, 8, 2, 8]",left
16,38,"[2, 0, 0, 0, 4, 0, 0, 0, 8, 4, 0, 0, 2, 8, 4, 8]",down
17,38,"[0, 0, 0, 2, 0, 0, 0, 4, 0, 2, 8, 4, 2, 8, 4, 8]",right
18,46,"[2, 2, 8, 2, 0, 8, 4, 8, 0, 0, 0, 8, 0, 2, 0, 0]",up
19,50,"[2, 4, 8, 2, 0, 8, 4, 8, 0, 0, 0, 8, 0, 0, 0, 2]",right
20,58,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 8, 16, 2, 8, 4, 2]",down
21,62,"[0, 0, 0, 0, 4, 0, 0, 0, 4, 8, 16, 2, 2, 8, 4, 2]",left
22,74,"[0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 16, 2, 2, 16, 4, 2]",down
23,74,"[2, 0, 0, 0, 0, 0, 0, 0, 8, 16, 2, 2, 2, 16, 4, 2]",left
24,110,"[2, 32, 2, 4, 8, 0, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0]",up
25,110,"[2, 32, 2, 4, 0, 8, 4, 2, 0, 0, 2, 2, 0, 0, 0, 0]",right
26,114,"[2, 32, 2, 4, 0, 8, 4, 2, 0, 0, 2, 4, 0, 0, 0, 0]",right
27,114,"[2, 32, 2, 4, 8, 4, 2, 0, 2, 4, 0, 0, 0, 0, 2, 0]",left
28,126,"[2, 32, 4, 4, 8, 8, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0]",up
29,150,"[0, 2, 32, 8, 0, 0, 16, 2, 0, 0, 0, 2, 2, 0, 0, 2]",right
30,154,"[2, 32, 8, 0, 16, 2, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0]",left
31,156,"[2, 0, 0, 0, 16, 0, 0, 0, 2, 32, 2, 0, 4, 4, 8, 0]",down
32,164,"[2, 0, 0, 0, 16, 0, 0, 0, 2, 32, 2, 0, 8, 8, 2, 0]",left
33,166,"[2, 0, 0, 2, 16, 0, 0, 0, 2, 32, 0, 0, 8, 8, 4, 0]",down
34,186,"[0, 4, 0, 4, 0, 0, 0, 16, 0, 0, 2, 32, 0, 0, 16, 4]",right
35,194,"[8, 0, 0, 0, 16, 0, 0, 2, 2, 32, 0, 0, 16, 4, 0, 0]",left
36,194,"[2, 0, 0, 8, 0, 0, 16, 2, 0, 0, 2, 32, 0, 0, 16, 4]",right
37,194,"[0, 0, 0, 8, 0, 0, 16, 2, 2, 0, 2, 32, 2, 0, 16, 4]",down
38,198,"[4, 0, 16, 8, 2, 0, 2, 2, 0, 0, 16, 32, 0, 0, 0, 4]",up
39,202,"[4, 16, 8, 0, 4, 2, 0, 0, 16, 32, 0, 0, 4, 0, 0, 2]",left
40,202,"[0, 4, 16, 8, 4, 0, 4, 2, 0, 0, 16, 32, 0, 0, 4, 2]",right
41,210,"[4, 16, 8, 2, 8, 2, 0, 0, 16, 32, 0, 0, 4, 2, 0, 0]",left
42,210,"[4, 16, 2, 0, 8, 2, 0, 0, 16, 32, 0, 0, 4, 2, 8, 2]",down
43,210,"[0, 4, 16, 2, 0, 2, 8, 2, 0, 0, 16, 32, 4, 2, 8, 2]",right
44,214,"[4, 0, 16, 0, 0, 0, 8, 4, 0, 4, 16, 32, 4, 4, 8, 2]",down
45,222,"[0, 0, 16, 0, 2, 0, 8, 4, 0, 0, 16, 32, 8, 8, 8, 2]",down
46,222,"[2, 8, 16, 4, 8, 2, 8, 32, 0, 0, 16, 2, 0, 0, 8, 0]",up
47,222,"[2, 8, 16, 4, 8, 2, 8, 32, 16, 2, 0, 0, 8, 0, 2, 0]",left
48,222,"[2, 8, 16, 4, 8, 2, 8, 32, 2, 0, 16, 2, 0, 0, 8, 2]",right
49,224,"[2, 0, 16, 0, 2, 0, 8, 4, 8, 8, 16, 32, 2, 2, 8, 4]",down
50,244,"[2, 16, 0, 0, 2, 8, 4, 2, 16, 16, 32, 0, 4, 8, 4, 0]",left
51,248,"[4, 16, 4, 2, 16, 8, 32, 0, 4, 16, 4, 0, 0, 8, 2, 0]",up
52,248,"[4, 16, 4, 2, 0, 16, 8, 32, 0, 4, 16, 4, 2, 0, 8, 2]",right
53,280,"[4, 32, 4, 2, 2, 4, 8, 32, 2, 0, 16, 4, 0, 0, 8, 2]",up
54,282,"[0, 0, 4, 2, 2, 0, 8, 32, 4, 32, 16, 4, 4, 4, 8, 2]",down
55,290,"[0, 0, 4, 2, 2, 2, 8, 32, 4, 32, 16, 4, 0, 8, 8, 2]",right
56,310,"[0, 0, 4, 2, 0, 4, 8, 32, 4, 32, 16, 4, 2, 0, 16, 2]",right
57,310,"[0, 0, 4, 2, 2, 4, 8, 32, 4, 32, 16, 4, 0, 2, 16, 2]",right
58,310,"[4, 2, 0, 0, 2, 4, 8, 32, 4, 32, 16, 4, 2, 16, 2, 2]",left
59,314,"[2, 0, 4, 2, 2, 4, 8, 32, 4, 32, 16, 4, 0, 2, 16, 4]",right
