Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",left
2,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0]",left
3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2]",down
4,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 4, 2]",right
5,8,"[0, 2, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
6,8,"[2, 2, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
7,10,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4, 4, 4]",down
8,18,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 8, 4, 2]",left
9,20,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 8, 4, 2]",down
10,20,"[2, 8, 4, 2, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",up
11,20,"[2, 8, 4, 2, 0, 0, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0]",right
12,36,"[4, 8, 8, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up
13,52,"[0, 4, 16, 4, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0]",right
14,56,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 4, 16, 2]",down
15,56,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 0, 4, 16, 2]",right
16,56,"[0, 2, 2, 8, 0, 4, 16, 2, 0, 0, 0, 0, 2, 0, 0, 0]",up
17,60,"[0, 0, 4, 8, 2, 4, 16, 2, 0, 0, 0, 0, 0, 0, 0, 2]",right
18,60,"[4, 8, 0, 0, 2, 4, 16, 2, 0, 0, 0, 0, 2, 0, 0, 2]",left
19,64,"[0, 0, 4, 8, 2, 4, 16, 2, 2, 0, 0, 0, 0, 0, 0, 4]",right
20,66,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 4, 2, 4, 4, 16, 4]",down
21,74,"[2, 0, 0, 0, 8, 0, 0, 4, 4, 2, 0, 0, 8, 16, 4, 0]",left
