Move,Score,Matrix,Previous_Move
1,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",up
2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0]",down
3,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4]",right
4,4,"[2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0]",left
5,6,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 4, 2, 0, 0]",down
6,6,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 4, 2]",right
7,6,"[0, 0, 0, 0, 2, 0, 0, 0, 4, 2, 0, 0, 4, 2, 2, 0]",left
8,10,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 2, 0, 2, 4, 4]",right
9,18,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 4, 2, 0, 0, 2, 8]",right
10,22,"[2, 0, 0, 0, 4, 0, 0, 0, 4, 2, 0, 0, 2, 8, 0, 0]",left
11,26,"[0, 0, 0, 0, 2, 0, 2, 0, 8, 2, 0, 0, 2, 8, 0, 0]",down
12,26,"[2, 2, 2, 0, 8, 8, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",up
13,26,"[0, 0, 2, 0, 2, 2, 0, 0, 8, 8, 0, 0, 2, 4, 2, 0]",down
14,46,"[2, 2, 0, 0, 4, 0, 0, 0, 16, 0, 0, 0, 2, 4, 2, 0]",left
15,46,"[2, 2, 2, 0, 4, 4, 0, 0, 16, 0, 0, 0, 2, 0, 0, 2]",up
16,62,"[0, 0, 2, 4, 0, 0, 0, 8, 0, 0, 2, 16, 0, 0, 0, 4]",right
17,66,"[0, 0, 4, 4, 0, 0, 0, 8, 0, 0, 2, 16, 0, 0, 0, 4]",up
18,74,"[0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 2, 16, 0, 2, 0, 4]",right
19,74,"[2, 0, 0, 8, 0, 0, 0, 8, 0, 0, 2, 16, 0, 0, 2, 4]",right
20,84,"[0, 0, 0, 0, 0, 2, 0, 16, 0, 0, 0, 16, 2, 0, 4, 4]",down
21,92,"[0, 0, 2, 0, 2, 16, 0, 0, 16, 0, 0, 0, 2, 8, 0, 0]",left
22,92,"[0, 0, 0, 2, 0, 0, 2, 16, 0, 0, 2, 16, 0, 0, 2, 8]",right
23,128,"[0, 2, 4, 2, 0, 0, 2, 32, 0, 0, 0, 8, 0, 0, 0, 0]",up
24,128,"[0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 4, 32, 0, 2, 2, 8]",down
25,128,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 4, 4, 32, 0, 2, 2, 8]",down
