Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",right
2,0,"[4, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
3,8,"[8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",left
4,8,"[8, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",left
5,12,"[8, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",up
6,12,"[8, 2, 2, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",up
7,24,"[0, 0, 8, 4, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",right
8,24,"[4, 0, 8, 4, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0]",up
9,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 2, 8, 8]",down
10,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 4, 2, 16]",right
11,48,"[2, 4, 2, 8, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",up
12,52,"[2, 4, 4, 8, 0, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0]",up
13,60,"[0, 2, 8, 8, 0, 0, 2, 16, 0, 0, 0, 0, 2, 0, 0, 0]",right
14,60,"[2, 2, 8, 8, 2, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0]",up
15,84,"[0, 0, 4, 16, 0, 0, 4, 16, 0, 0, 0, 0, 0, 0, 0, 2]",right
16,124,"[0, 0, 8, 32, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0]",up
17,124,"[0, 0, 8, 32, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0]",right
18,124,"[8, 32, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0]",left
19,128,"[8, 32, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2]",up
20,128,"[0, 0, 0, 0, 8, 2, 0, 0, 4, 0, 0, 0, 2, 32, 2, 2]",down
21,128,"[8, 2, 2, 2, 4, 32, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",up
22,136,"[0, 8, 2, 4, 2, 0, 4, 32, 0, 0, 0, 4, 0, 0, 0, 0]",right
23,136,"[2, 8, 2, 4, 0, 2, 4, 32, 0, 0, 0, 4, 0, 0, 0, 0]",right
24,136,"[2, 8, 2, 4, 2, 4, 32, 0, 4, 0, 0, 0, 0, 0, 2, 0]",left
25,136,"[2, 8, 2, 4, 0, 2, 4, 32, 0, 2, 0, 4, 0, 0, 0, 2]",right
26,136,"[2, 8, 2, 4, 2, 4, 32, 0, 2, 4, 0, 0, 2, 0, 2, 0]",left
27,144,"[0, 0, 0, 0, 0, 2, 2, 0, 4, 8, 32, 0, 4, 8, 2, 4]",down
28,168,"[8, 2, 2, 4, 0, 16, 32, 0, 0, 0, 2, 2, 0, 0, 0, 0]",up
29,176,"[0, 8, 4, 4, 0, 0, 16, 32, 0, 0, 0, 4, 0, 2, 0, 0]",right
30,184,"[8, 8, 0, 0, 16, 32, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0]",left
31,184,"[8, 0, 0, 0, 16, 8, 0, 0, 4, 32, 2, 0, 2, 2, 0, 0]",down
32,184,"[8, 8, 2, 0, 16, 32, 0, 2, 4, 2, 0, 0, 2, 0, 0, 0]",up
33,184,"[8, 8, 2, 2, 16, 32, 0, 0, 4, 2, 0, 0, 2, 0, 2, 0]",up
34,204,"[16, 4, 2, 0, 16, 32, 0, 0, 4, 2, 0, 0, 2, 2, 0, 0]",left
35,208,"[16, 4, 2, 0, 16, 32, 2, 0, 4, 2, 0, 0, 4, 0, 0, 0]",left
36,208,"[0, 16, 4, 2, 0, 16, 32, 2, 2, 0, 4, 2, 0, 0, 0, 4]",right
37,226,"[0, 0, 0, 0, 2, 0, 4, 2, 0, 0, 32, 4, 2, 32, 4, 4]",down
38,232,"[0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 32, 2, 4, 32, 4, 8]",down
39,236,"[4, 32, 4, 4, 2, 0, 32, 8, 0, 0, 4, 0, 0, 0, 0, 0]",up
40,244,"[4, 32, 8, 4, 2, 32, 8, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
41,276,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 0, 8, 0, 4, 64, 8, 4]",down
42,276,"[2, 0, 0, 2, 4, 0, 0, 0, 2, 8, 0, 0, 4, 64, 8, 4]",left
43,276,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 8, 2, 2, 4, 64, 8, 4]",down
44,280,"[2, 0, 0, 0, 4, 0, 0, 0, 2, 8, 4, 2, 4, 64, 8, 4]",left
45,280,"[0, 0, 0, 2, 2, 0, 0, 4, 2, 8, 4, 2, 4, 64, 8, 4]",right
46,284,"[4, 8, 4, 2, 4, 64, 8, 4, 0, 0, 0, 2, 0, 0, 2, 4]",up
47,288,"[0, 0, 2, 2, 0, 0, 4, 4, 0, 8, 8, 2, 8, 64, 2, 4]",down
48,288,"[8, 8, 2, 2, 0, 64, 4, 4, 0, 2, 8, 2, 0, 0, 2, 4]",up
49,316,"[0, 0, 16, 4, 0, 0, 64, 8, 0, 2, 8, 2, 0, 2, 2, 4]",right
50,320,"[0, 4, 16, 4, 0, 0, 64, 8, 0, 0, 8, 2, 0, 4, 2, 4]",up
51,324,"[0, 0, 16, 4, 2, 0, 64, 8, 0, 0, 8, 2, 0, 8, 2, 4]",down
52,324,"[2, 8, 16, 4, 0, 0, 64, 8, 0, 2, 8, 2, 0, 0, 2, 4]",up
53,324,"[2, 8, 16, 4, 64, 8, 0, 2, 2, 8, 2, 0, 2, 4, 0, 0]",left
54,344,"[2, 16, 16, 4, 64, 8, 2, 2, 4, 4, 2, 0, 0, 0, 0, 0]",up
55,380,"[2, 32, 4, 0, 64, 8, 4, 0, 4, 4, 2, 0, 2, 0, 0, 0]",left
56,388,"[2, 32, 8, 0, 64, 8, 2, 0, 4, 4, 2, 0, 2, 0, 0, 0]",up
57,390,"[2, 2, 0, 0, 64, 32, 0, 0, 4, 8, 8, 0, 2, 4, 4, 0]",down
58,418,"[4, 0, 2, 0, 64, 32, 0, 0, 4, 16, 0, 0, 2, 8, 0, 0]",left
59,418,"[4, 2, 0, 0, 64, 32, 0, 2, 4, 16, 0, 0, 2, 8, 0, 0]",left
60,418,"[4, 2, 0, 0, 64, 32, 2, 0, 4, 16, 2, 0, 2, 8, 0, 0]",left
61,418,"[0, 0, 4, 2, 4, 64, 32, 2, 0, 4, 16, 2, 0, 0, 2, 8]",right
62,422,"[4, 64, 4, 4, 0, 4, 32, 2, 0, 0, 16, 8, 0, 2, 2, 0]",up
63,422,"[0, 0, 4, 0, 2, 64, 32, 4, 0, 4, 16, 2, 4, 2, 2, 8]",down
64,426,"[4, 0, 0, 0, 2, 64, 32, 4, 4, 16, 2, 2, 4, 4, 8, 0]",left
65,434,"[4, 64, 32, 4, 2, 16, 2, 2, 8, 4, 8, 2, 0, 0, 0, 0]",up
66,438,"[4, 64, 32, 4, 0, 2, 16, 4, 8, 4, 8, 2, 0, 4, 0, 0]",right
67,438,"[4, 64, 32, 4, 2, 16, 4, 0, 8, 4, 8, 2, 4, 0, 2, 0]",left
68,438,"[4, 64, 32, 4, 2, 16, 4, 2, 8, 4, 8, 2, 4, 2, 0, 0]",left
69,442,"[4, 64, 32, 4, 2, 16, 4, 4, 8, 4, 8, 2, 4, 2, 0, 0]",up
70,450,"[4, 64, 32, 4, 4, 2, 16, 8, 8, 4, 8, 2, 0, 0, 4, 2]",right
71,450,"[4, 64, 32, 4, 4, 2, 16, 8, 8, 4, 8, 2, 4, 2, 0, 2]",left
72,456,"[0, 64, 0, 2, 8, 2, 32, 4, 8, 4, 16, 8, 4, 2, 8, 4]",down
73,456,"[2, 0, 64, 2, 8, 2, 32, 4, 8, 4, 16, 8, 4, 2, 8, 4]",right
74,456,"[2, 2, 64, 2, 8, 2, 32, 4, 8, 4, 16, 8, 4, 2, 8, 4]",right
75,460,"[4, 4, 64, 2, 8, 2, 32, 4, 8, 4, 16, 8, 4, 2, 8, 4]",right
76,468,"[2, 4, 64, 2, 4, 2, 32, 4, 16, 4, 16, 8, 4, 2, 8, 4]",down
