Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",down
2,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",left
3,4,"[4, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]",up
4,4,"[0, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",right
5,12,"[8, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",left
6,12,"[0, 0, 8, 2, 0, 2, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0]",right
7,16,"[2, 0, 8, 2, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0]",right
8,16,"[0, 2, 8, 2, 0, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0]",right
9,16,"[2, 8, 2, 0, 4, 0, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",left
10,18,"[0, 0, 0, 2, 2, 0, 0, 0, 4, 8, 0, 0, 4, 4, 2, 0]",down
11,26,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 8, 0, 2, 8, 2, 0, 0]",left
12,28,"[0, 0, 0, 0, 4, 0, 2, 0, 4, 8, 0, 0, 8, 2, 0, 2]",down
13,32,"[0, 0, 0, 2, 0, 0, 0, 0, 8, 8, 0, 0, 8, 2, 2, 2]",down
14,52,"[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 16, 0, 8, 2, 4]",right
15,52,"[2, 0, 0, 2, 2, 0, 0, 0, 16, 0, 0, 0, 8, 2, 4, 0]",left
16,56,"[4, 0, 0, 0, 2, 0, 2, 0, 16, 0, 0, 0, 8, 2, 4, 0]",left
17,56,"[4, 0, 0, 0, 2, 0, 2, 0, 16, 0, 2, 0, 8, 2, 4, 0]",down
18,58,"[4, 0, 2, 0, 2, 0, 0, 0, 16, 0, 4, 0, 8, 2, 4, 0]",down
19,62,"[4, 0, 4, 0, 2, 0, 0, 0, 16, 0, 2, 0, 8, 2, 8, 0]",down
20,70,"[0, 0, 0, 8, 2, 0, 0, 2, 0, 0, 16, 2, 0, 8, 2, 8]",right
21,72,"[0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 16, 4, 2, 8, 2, 8]",down
22,72,"[0, 0, 0, 0, 8, 0, 0, 0, 2, 16, 4, 4, 2, 8, 2, 8]",left
23,76,"[8, 16, 4, 4, 4, 8, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0]",up
24,76,"[0, 0, 0, 0, 0, 0, 2, 4, 8, 16, 4, 8, 4, 8, 2, 2]",down
25,76,"[8, 16, 2, 4, 4, 8, 4, 8, 0, 0, 2, 2, 0, 0, 2, 0]",up
26,80,"[8, 16, 2, 4, 4, 8, 4, 8, 0, 0, 4, 2, 2, 0, 0, 0]",up
27,88,"[8, 16, 2, 4, 4, 8, 8, 8, 2, 0, 0, 2, 2, 0, 0, 0]",up
28,90,"[0, 2, 0, 0, 8, 0, 0, 4, 4, 16, 2, 8, 4, 8, 8, 2]",down
29,106,"[2, 2, 0, 0, 8, 4, 0, 0, 4, 16, 2, 8, 4, 16, 2, 0]",left
30,110,"[2, 2, 0, 0, 2, 4, 0, 0, 8, 16, 2, 0, 8, 16, 2, 8]",down
