Move,Score,Matrix,Previous_Move
1,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",down
2,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",left
3,4,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0]",left
4,4,"[2, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",up
5,4,"[2, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",left
6,4,"[2, 4, 0, 2, 4, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",up
7,4,"[2, 4, 0, 2, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",up
8,4,"[0, 0, 0, 0, 2, 0, 0, 2, 4, 4, 0, 0, 2, 2, 2, 2]",down
9,8,"[2, 4, 2, 4, 4, 2, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",up
10,12,"[2, 4, 2, 4, 4, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",left
11,20,"[2, 4, 2, 4, 8, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0]",up
12,24,"[2, 4, 4, 4, 8, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",up
13,26,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 4, 8, 2, 4, 4]",down
14,34,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 2, 4, 0, 8, 2, 8]",right
15,38,"[2, 2, 4, 4, 0, 4, 0, 8, 0, 8, 0, 0, 0, 0, 2, 0]",up
16,50,"[4, 8, 0, 0, 4, 8, 0, 0, 8, 0, 0, 0, 2, 2, 0, 0]",left
17,54,"[4, 8, 4, 0, 4, 8, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0]",left
18,58,"[0, 0, 0, 2, 8, 0, 0, 0, 8, 8, 0, 0, 4, 8, 4, 0]",down
19,74,"[0, 0, 4, 2, 0, 0, 0, 8, 0, 0, 0, 16, 0, 4, 8, 4]",right
20,74,"[0, 0, 0, 2, 0, 0, 0, 8, 0, 2, 4, 16, 0, 4, 8, 4]",down
21,74,"[2, 4, 0, 0, 8, 0, 0, 0, 2, 4, 16, 0, 4, 8, 4, 0]",left
22,74,"[0, 0, 2, 4, 0, 0, 2, 8, 0, 2, 4, 16, 0, 4, 8, 4]",right
23,74,"[2, 4, 0, 0, 2, 8, 2, 0, 2, 4, 16, 0, 4, 8, 4, 0]",left
24,78,"[4, 4, 2, 0, 2, 8, 16, 2, 4, 4, 4, 0, 0, 8, 0, 0]",up
25,94,"[8, 2, 0, 2, 2, 8, 16, 2, 8, 4, 0, 0, 8, 0, 0, 0]",left
26,98,"[2, 0, 8, 4, 2, 8, 16, 2, 0, 0, 8, 4, 0, 0, 0, 8]",right
27,100,"[2, 0, 0, 4, 0, 0, 8, 2, 0, 0, 16, 4, 4, 8, 8, 8]",down
28,116,"[0, 2, 2, 4, 0, 0, 8, 2, 0, 0, 16, 4, 0, 4, 8, 16]",right
29,116,"[0, 2, 2, 4, 0, 4, 8, 2, 0, 0, 16, 4, 2, 0, 8, 16]",up
30,116,"[0, 0, 2, 4, 0, 0, 8, 2, 2, 2, 16, 4, 2, 4, 8, 16]",down
31,120,"[2, 4, 0, 0, 8, 2, 0, 2, 4, 16, 4, 0, 2, 4, 8, 16]",left
32,120,"[2, 4, 4, 2, 8, 2, 8, 16, 4, 16, 0, 2, 2, 4, 0, 0]",up
33,128,"[0, 2, 8, 2, 8, 2, 8, 16, 2, 4, 16, 2, 0, 0, 2, 4]",right
34,130,"[0, 0, 8, 2, 2, 0, 8, 16, 8, 4, 16, 2, 2, 4, 2, 4]",down
